idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
69747,4.760659,2.0,8.0,1.0,4.0,94.0,53.0,5.0,15.0,0.9056604,19.0,80.0,14.0,0.0,7.351064,28.0,5.0,4.0,13.25,0.0,0.0,347.9853,0.75,8.0,0.0,0.0,47.0,1.0,2.0,0.6217661,1.0,0.8867924999999999,0.02509724,1.219514,0.0,0.001376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,68,22.67,0.0,57.35,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,7.35,5.88,0.0,1.47,2.94,2.94,5.88,1.47,2.94,1.47,0.0,5.88,0.0,5.88,1.47,0.0,1.47,1.47,7.35,1.47,4.41,1.47,0.0,0.0,7.35,0.0,0.0,0.0,0.0,10.29,2.94,0.0,1.47,2.94,4.41,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,4.41,0.0,13.24,0.0,1.47,8.82,2.94,4.41,4.41,8.82,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,2.94,0.0,2.94,11.76,4.41,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684739,0.315261,2,0.00182653,0.00196526,10,6.8,2.267930597,2433595,terrDispute,uncensored
69794,4.792045,2.0,8.0,1.0,5.0,104.0,63.0,14.0,16.0,0.7936508000000001,24.0,81.0,23.0,0.0,7.836538000000001,33.0,4.0,5.0,12.6,0.0,0.85,361.8326,0.4,7.0,0.0,0.0,53.0,1.0,2.0,0.7884327,0.0,0.8412699,0.06419587,1.544787,0.0,0.001376,1.0,1.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,58,19.33,0.0,56.9,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,6.9,5.17,0.0,0.0,0.0,0.0,1.72,0.0,1.72,0.0,0.0,5.17,0.0,5.17,3.45,0.0,6.9,0.0,3.45,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,1.72,0.0,1.72,0.0,5.17,3.45,0.0,1.72,1.72,0.0,1.72,0.0,0.0,12.07,0.0,6.9,3.45,5.17,3.45,20.69,6.9,17.24,6.9,15.52,1.72,0.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.31,3.45,20.69,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.86221,0.13779,2,0.00130289,0.00131517,10,5.8,1.93420602,30071,social,uncensored
69883,4.805809,2.0,4.0,1.0,2.0,83.0,41.0,4.0,16.0,0.9512195,21.0,73.0,10.0,0.0,6.4457830000000005,18.0,0.0,2.0,20.5,0.0,1.0,500.0,0.0,8.0,0.0,0.0,38.0,0.0,1.0,0.1608831,0.0,0.9268293,0.01325337,1.231274,0.0,0.001376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,25,12.5,0.0,72.0,56.0,12.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,16.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,8.0,24.0,16.0,16.0,0.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,20.0,16.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169682,0.830318,0,0.00332449,0.003578,11,2.272727273,0.759876588,3212,china,uncensored
69915,4.319939,2.0,1.0,1.0,4.0,62.0,37.0,5.0,8.0,0.8918919,14.0,53.0,9.0,0.0,7.306452,23.0,1.0,4.0,9.25,0.5,0.1875,306.0065,0.75,13.0,0.0,0.0,31.0,0.0,2.0,0.32176609999999994,0.0,0.8378378000000001,0.02076069,1.774202,0.0,0.001376,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30,15.0,0.0,36.67,30.0,3.33,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,3.33,6.67,3.33,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,3.33,13.33,6.67,10.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,3.33,0.0,3.33,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.33,6.67,3.33,0.0,20.0,3.33,6.67,6.67,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0536176,0.946382,0,0.00182593,0.00223142,10,3.0,1.00135245,41562,china,uncensored
70021,4.575323,2.0,8.0,1.0,4.0,75.0,46.0,8.0,10.0,0.7826086999999999,10.0,60.0,15.0,0.0,7.12,21.0,4.0,4.0,11.5,0.0,0.475,336.3095,0.75,23.0,0.0,0.0,37.0,0.0,4.0,1.047104,0.0,0.8043478000000001,0.06607571,1.547319,0.0,0.001768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20,10.0,0.0,40.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,15.0,10.0,10.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251593,0.7484069999999999,0,0.00107195,0.0007351,8,2.5,0.833935683,6269,china,uncensored
70061,4.657322,2.0,8.0,1.0,5.0,90.0,57.0,6.0,8.0,0.6666667,12.0,84.0,6.0,0.0,7.011111,31.0,1.0,5.0,11.4,0.0,0.1,414.4877,1.4,21.0,0.0,0.0,37.0,0.0,2.0,0.7050995,0.0,0.6491228,0.06607571,1.699975,0.0,0.001768,4.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,66,33.0,0.0,72.73,31.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,3.03,3.03,6.06,0.0,3.03,3.03,3.03,0.0,0.0,0.0,0.0,0.0,6.06,0.0,6.06,1.52,0.0,7.58,3.03,7.58,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,16.67,9.09,4.55,3.03,6.06,1.52,1.52,3.03,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,6.06,7.58,4.55,1.52,22.73,7.58,10.61,3.03,10.61,0.0,0.0,6.06,0.0,0.0,6.06,0.0,0.0,6.06,0.0,3.03,21.21,3.03,9.09,0.0,0.0,0.0,0.0,6.06,0.0,0.0,3.03,0.0,0.633987,0.366013,2,0.00158302,0.00156843,11,6.0,2.001050483,69284,social,uncensored
70262,3.871487,1.0,1.0,1.0,2.0,43.0,26.0,4.0,6.0,0.9230769,11.0,38.0,5.0,0.0,6.953488,10.0,2.0,2.0,13.0,1.0,0.0,466.6667,0.0,7.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.8846154,0.02866952,2.265022,0.0,0.001768,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,38,38.0,0.0,60.53,31.58,2.63,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,7.89,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,2.63,10.53,5.26,0.0,0.0,0.0,13.16,13.16,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,10.53,5.26,0.0,0.0,0.0,5.26,2.63,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,0.0,5.26,10.53,0.0,0.0,2.63,0.0,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942547,0.0574529,2,0.0026412,0.00341917,10,3.8,1.26868679,4146,china,uncensored
70569,4.826422,2.0,8.0,1.0,6.0,129.0,68.0,7.0,20.0,0.8382353000000001,24.0,116.0,13.0,0.0,7.170543,44.0,7.0,6.0,11.33333,0.0,0.35,289.2974,0.6666667,24.0,0.0,0.0,58.0,0.0,3.0,1.396935,0.0,0.8529412000000001,0.04045452,1.604514,0.0,0.001768,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,64,21.33,0.0,67.19,37.5,1.56,1.56,0.0,1.56,0.0,0.0,0.0,0.0,0.0,6.25,0.0,9.38,6.25,0.0,0.0,0.0,0.0,3.12,1.56,0.0,0.0,3.12,17.19,1.56,17.19,0.0,0.0,0.0,1.56,7.81,7.81,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,15.62,7.81,0.0,4.69,4.69,4.69,0.0,1.56,0.0,0.0,0.0,1.56,0.0,1.56,0.0,0.0,12.5,3.12,6.25,9.38,0.0,0.0,7.81,3.12,3.12,3.12,10.94,0.0,0.0,1.56,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,18.75,4.69,6.25,0.0,0.0,0.0,0.0,0.0,3.12,0.0,1.56,3.12,0.954738,0.0452619,2,0.00326224,0.00448696,11,5.818181817999999,1.941977006,379,china,uncensored
70765,3.678729,1.0,2.0,1.0,7.0,68.0,36.0,1.0,8.0,0.5277778000000001,16.0,46.0,22.0,0.0,8.132353,16.0,8.0,7.0,5.142857,1.0,0.4166667000000001,475.3969,0.0,12.0,3.0,0.0,36.0,0.0,4.0,2.243532,0.0,1.0,0.1479776,2.239263,0.0,0.001768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19,9.5,0.0,31.58,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,5.26,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.24567,0.7543300000000001,0,0.00127345,0.00143903,8,2.375,0.792570827,1198782,terrDispute,uncensored
71009,4.678244,2.0,8.0,1.0,2.0,44.0,26.0,5.0,8.0,0.9230769,12.0,37.0,7.0,0.0,6.886364,16.0,1.0,2.0,13.0,0.0,0.0,309.5238,0.5,9.0,0.0,0.0,22.0,0.0,1.0,0.1323116,0.0,0.8461539,0.01433476,1.245436,0.0,0.001768,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,51,17.0,0.0,64.71,33.33,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,1.96,3.92,15.69,3.92,5.88,0.0,0.0,0.0,3.92,0.0,0.0,3.92,0.0,9.8,0.0,9.8,3.92,1.96,0.0,3.92,13.73,3.92,9.8,0.0,0.0,0.0,3.92,0.0,0.0,0.0,0.0,21.57,5.88,7.84,3.92,1.96,0.0,5.88,1.96,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61,0.0,7.84,11.76,0.0,7.84,13.73,1.96,7.84,3.92,3.92,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,23.53,5.88,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149585,0.8504149999999999,0,0.00229105,0.00255573,9,5.666666667,1.890504482,86100,terrDispute,uncensored
71211,4.65647,2.0,1.0,1.0,2.0,60.0,35.0,4.0,10.0,0.9714286,10.0,47.0,13.0,0.0,7.6,19.0,0.0,2.0,17.5,0.0,0.0,272.7273,0.0,7.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.8857143,0.01003433,1.587927,0.0,0.001768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50,10.0,0.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,14.0,12.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,2.0,0.0,4.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,4.0,8.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,2.0,4.0,22.0,8.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.182822,0.817178,0,0.0021236,0.00220489,10,5.0,1.668109497,5928,china,uncensored
71225,4.81041,2.0,2.0,1.0,8.0,118.0,72.0,11.0,22.0,0.7916667,22.0,98.0,20.0,0.0,7.1016949999999985,33.0,3.0,8.0,9.0,0.0,0.09375,296.1344,0.125,15.0,0.0,0.125,66.0,2.0,4.0,1.757818,0.0,0.9166667,0.06946845,2.12022,1.0,0.018232,4.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,68,22.67,0.0,63.24,35.29,5.88,1.47,0.0,0.0,0.0,1.47,0.0,0.0,4.41,4.41,1.47,11.76,1.47,4.41,1.47,1.47,0.0,2.94,0.0,1.47,1.47,0.0,4.41,0.0,4.41,7.35,1.47,2.94,2.94,7.35,1.47,5.88,0.0,2.94,0.0,7.35,0.0,0.0,0.0,1.47,10.29,2.94,0.0,1.47,0.0,4.41,1.47,0.0,0.0,0.0,0.0,1.47,1.47,1.47,0.0,0.0,7.35,0.0,1.47,2.94,0.0,2.94,4.41,0.0,2.94,1.47,4.41,0.0,0.0,1.47,0.0,2.94,5.88,0.0,0.0,4.41,1.47,1.47,19.12,2.94,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.053072400000000006,0.946928,0,0.00204526,0.00172867,11,6.181818182000001,2.061864037,5959,china,uncensored
71282,4.324,2.0,8.0,1.0,3.0,64.0,40.0,9.0,10.0,0.95,16.0,55.0,9.0,0.0,7.171875,16.0,1.0,3.0,13.333329999999998,0.5,0.0,250.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,0.8717661,0.0,0.875,0.0,1.422424,0.0,0.001768,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,43,10.75,0.0,69.77,48.84,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,4.65,2.33,23.26,4.65,2.33,0.0,4.65,0.0,6.98,0.0,4.65,0.0,2.33,4.65,2.33,4.65,6.98,2.33,4.65,0.0,9.3,0.0,6.98,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,18.6,2.33,0.0,6.98,2.33,4.65,0.0,4.65,2.33,2.33,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0,6.98,18.6,4.65,9.3,9.3,0.0,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,4.65,0.0,2.33,18.6,9.3,6.98,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.38251,0.61749,0,0.00172182,0.00161269,11,3.909090909,1.3041418059999998,33722,terrDispute,uncensored
71328,4.324032,5.0,8.0,1.0,1.0,127.0,78.0,3.0,20.0,0.7307691999999999,51.0,74.0,53.0,0.0,8.881889,23.0,7.0,1.0,78.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.8076923,0.04072382,0.881027,0.0,0.001768,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.0,25,8.33,0.0,68.0,36.0,8.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,32.0,8.0,16.0,0.0,8.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0,4.0,8.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,32.0,4.0,0.0,16.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5918760000000001,0.408124,2,0.00155885,0.0007767000000000001,9,2.777777778,0.926704443,46118,china,uncensored
71374,4.4451019999999986,2.0,8.0,1.0,3.0,118.0,66.0,17.0,19.0,0.7878788000000001,27.0,105.0,13.0,0.0,7.262712,36.0,5.0,3.0,22.0,0.5,0.25,571.4286,1.0,0.0,0.0,0.0,46.0,0.0,1.0,0.560883,0.0,0.6969696999999999,0.02272006,1.024132,0.0,0.001768,3.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,37,18.5,0.0,62.16,18.92,2.7,2.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,5.41,2.7,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,5.41,0.0,0.0,2.7,0.0,16.22,16.22,0.0,0.0,0.0,0.0,21.62,2.7,0.0,0.0,5.41,8.11,0.0,0.0,2.7,0.0,2.7,2.7,2.7,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,10.81,10.81,0.0,0.0,0.0,0.0,10.81,2.7,10.81,0.0,8.11,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.24,5.41,24.32,2.7,0.0,0.0,0.0,0.0,8.11,2.7,0.0,0.0,0.754476,0.245524,2,0.00154892,0.00153749,11,3.3636363639999995,1.122240925,8124,china,uncensored
71377,3.771,1.0,1.0,1.0,2.0,30.0,18.0,3.0,3.0,1.0,6.0,20.0,10.0,0.0,8.266666,9.0,0.0,2.0,9.0,1.0,1.0,200.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.310883,0.0,0.8333333,0.0,1.487447,0.0,0.001768,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,32,10.67,0.0,78.12,50.0,3.12,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,3.12,6.25,18.75,6.25,3.12,3.12,3.12,3.12,3.12,0.0,0.0,3.12,0.0,6.25,0.0,6.25,3.12,0.0,3.12,6.25,15.62,9.38,6.25,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,18.75,3.12,0.0,9.38,9.38,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,9.38,0.0,3.12,25.0,3.12,25.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,12.5,9.38,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.310887,0.689113,0,0.00319991,0.00367071,11,2.909090909,0.971987176,1885834,usa,uncensored
71482,4.649206,2.0,8.0,1.0,2.0,48.0,24.0,3.0,4.0,0.9583333,10.0,35.0,13.0,0.0,7.479166999999999,10.0,4.0,2.0,12.0,0.0,0.2,277.7778,1.0,6.0,0.0,0.0,21.0,0.0,1.0,0.560883,0.0,0.875,0.0150515,1.812454,0.0,0.001768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,54,18.0,0.0,61.11,37.04,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,9.26,0.0,7.41,1.85,0.0,1.85,0.0,0.0,3.7,1.85,0.0,0.0,3.7,12.96,1.85,12.96,1.85,0.0,5.56,1.85,1.85,0.0,1.85,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,18.52,1.85,5.56,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,0.0,0.0,5.56,1.85,1.85,1.85,0.0,0.0,18.52,3.7,12.96,3.7,5.56,0.0,0.0,0.0,0.0,0.0,1.85,0.0,0.0,1.85,0.0,0.0,24.07,1.85,9.26,0.0,1.85,0.0,1.85,0.0,0.0,0.0,3.7,5.56,0.5785680000000001,0.421432,2,0.00232384,0.00290083,9,6.0,2.001741557,865,china,uncensored
71528,4.776587,2.0,8.0,1.0,5.0,89.0,45.0,4.0,13.0,0.9111111,20.0,74.0,15.0,0.0,7.258427,26.0,3.0,5.0,9.0,0.0,0.65,387.2527,0.4,13.0,0.0,0.0,41.0,0.0,3.0,0.8493158000000002,0.0,0.9111111,0.02376553,1.459659,0.0,0.001768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,19,9.5,0.0,52.63,47.37,5.26,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,15.79,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,5.26,10.53,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,15.79,0.0,5.26,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0848383,0.915162,0,0.00219055,0.00314275,9,2.111111111,0.70548147,412,china,uncensored
71581,4.855908,2.0,8.0,1.0,7.0,112.0,67.0,8.0,16.0,0.7462686,23.0,96.0,16.0,0.0,6.9285710000000025,39.0,0.0,7.0,9.571428,0.0,0.1428571,325.7937,0.2857143,22.0,0.0,0.0,53.0,1.0,4.0,2.076866,0.0,0.7910448,0.07257725,1.96666,0.0,0.001768,5.0,6.0,0.0,5.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,62,15.5,0.0,77.42,43.55,11.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.29,3.23,6.45,6.45,8.06,4.84,1.61,0.0,0.0,1.61,1.61,0.0,0.0,0.0,8.06,0.0,8.06,6.45,0.0,0.0,1.61,6.45,1.61,4.84,3.23,1.61,1.61,4.84,0.0,0.0,0.0,0.0,22.58,6.45,3.23,6.45,4.84,0.0,8.06,3.23,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.68,1.61,1.61,4.84,0.0,1.61,6.45,0.0,1.61,4.84,1.61,4.84,0.0,1.61,1.61,1.61,3.23,0.0,0.0,3.23,0.0,0.0,20.97,6.45,11.29,0.0,0.0,0.0,0.0,0.0,3.23,0.0,0.0,0.0,0.0728671,0.927133,0,0.00263666,0.00282895,9,6.888888889,2.298118166,9393,china,uncensored
71802,4.732692,2.0,2.0,1.0,3.0,70.0,42.0,2.0,5.0,0.7857143,22.0,60.0,9.0,0.0,7.565217,24.0,2.0,3.0,14.0,0.0,0.0,400.0,2.0,7.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.8095238,0.07341745,1.718866,0.0,0.001768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,69,69.0,0.0,50.72,26.09,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,10.14,0.0,4.35,1.45,4.35,4.35,0.0,0.0,1.45,0.0,0.0,0.0,1.45,5.8,1.45,5.8,0.0,0.0,4.35,4.35,7.25,4.35,2.9,0.0,1.45,0.0,2.9,0.0,0.0,0.0,0.0,11.59,7.25,0.0,0.0,0.0,5.8,4.35,2.9,1.45,1.45,0.0,0.0,0.0,0.0,0.0,0.0,10.14,0.0,0.0,4.35,1.45,4.35,11.59,1.45,7.25,2.9,1.45,1.45,0.0,2.9,0.0,0.0,1.45,0.0,0.0,1.45,0.0,0.0,17.39,1.45,8.7,0.0,4.35,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.07043939999999999,0.929561,0,0.00127006,0.00100337,11,6.272727272999999,2.091666901,651,china,uncensored
