idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
3579,0.736978,0.195487,-0.651698,0,1.206978,0.644491,0.701497,0.674566,-0.42533,-0.607315,-0.433245,0.114871,-0.063739,-0.169832,0.749883,0.234805,-0.567821,1.206978,-0.547068,-0.720549,-0.064577,0.759349,-0.48536,0.090954,-0.118359,-0.282775,-1.016324,-0.486922,-0.456097,-0.742556,-0.398656,-1.016324,-0.537072,-0.356441,-0.294373,-0.311755,-0.74973,-0.739313,-0.484121,-0.400669,0.053952,0.491342,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.122279,censored
3583,0.834111,0.195487,-0.651698,0,-0.443135,-0.231641,-0.022525,0.439983,0.668704,0.746816,-0.25732,0.868845,-0.836298,-0.169832,-0.639442,-0.754097,0.004988,-0.443135,0.294184,-0.720549,-0.965447,-0.60307,-0.020894,-1.334991,-0.118359,-0.282775,0.185755,2.084823,0.901438,-0.295038,-0.398656,0.185756,-0.915341,0.847018,-0.294373,-0.311755,1.30369,1.327213,0.542644,-0.400669,-0.314692,-0.80513,0.667315,1.66745,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.909374,censored
3584,0.28931,0.195487,-0.651698,0,-0.855663,-1.429022,-1.422302,0.79344,-1.645122,1.246842,-1.100427,-2.150916,2.257903,-0.169832,2.077418,0.852733,-0.28745,-0.855663,-0.675908,-0.720549,2.037451,-0.887741,-0.330538,-0.194235,-0.118359,-0.282775,-1.943663,-0.486922,-0.606934,-0.400752,-0.398656,-1.943663,-1.216693,-0.956656,-0.294373,-0.311755,-0.74973,0.428724,-0.484121,-0.400669,3.545458,2.97155,2.230992,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.179014,censored
3589,0.838516,0.195487,-0.651698,0,-0.443135,0.878126,0.653229,-0.348335,1.201188,0.365123,0.065295,0.137874,-0.087308,-0.169832,0.423432,0.698762,-0.558515,-0.443135,0.930807,-0.720549,0.536002,-0.879921,0.908039,-0.33683,-0.118359,-0.282775,-0.210016,-0.486922,-0.003585,-0.018838,0.791516,-0.210016,-0.46948,-0.788008,-0.294373,-0.311755,-0.74973,-0.739313,-0.484121,1.263927,0.069652,-0.147072,0.404252,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.275342,censored
3590,1.098421,0.195487,-0.651698,0,0.794449,1.024148,0.508425,-0.033164,0.381815,-0.148543,0.871283,0.639588,-0.739571,-0.169832,-0.759334,-0.569127,1.104019,0.794449,-0.433385,-0.720549,0.202346,0.231533,0.64263,-0.846096,-0.118359,-0.282775,-0.781684,-0.486922,1.289305,1.815937,-0.398656,-0.781684,-0.580518,0.03159,-0.294373,-0.311755,0.097713,0.113539,-0.484121,1.343193,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.001997,censored
3593,-2.013527,0.195487,-0.651698,0,-0.855663,0.294038,0.025743,0.654725,-0.638537,-1.385219,-0.694937,1.342771,-1.321907,-0.169832,-0.802578,1.300122,0.758965,-0.855663,1.143015,1.892034,0.911364,0.537176,-0.330538,-1.334991,-0.118359,-0.282775,0.760742,-0.486922,-0.606934,-0.751746,-0.398656,0.760743,1.143854,-0.366305,-0.294373,-0.311755,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.888259,censored
3596,0.028557,0.195487,-0.651698,0,-0.030607,0.410856,0.749766,0.631266,-0.852232,-0.294787,-0.335602,0.250882,-0.203102,-0.169832,-0.339783,-1.361236,0.330818,-0.030607,0.403319,0.150312,0.616079,0.003453,0.164893,0.946521,-0.118359,-0.282775,-0.758565,-0.486922,-1.813631,-1.089785,-0.398656,-0.758565,0.341388,0.311103,-0.294373,-0.311755,0.035401,0.445901,-0.484121,-0.400669,0.038714,-0.80513,1.323869,2.742651,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.651063,censored
3597,-1.947661,0.195487,-0.651698,0,-1.68072,-1.779475,-1.711911,0.216819,1.259359,1.659562,-0.190222,1.298889,-1.276944,-0.169832,-0.591749,0.675616,-1.181966,-1.68072,1.021753,1.892034,0.836292,-0.118652,-0.949827,3.228032,-0.118359,-0.282775,-0.966636,-0.486922,-1.813631,-1.089785,-0.398656,-0.966636,-1.216693,0.010633,-0.294373,-0.311755,2.390795,2.421256,2.656572,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.491792,censored
3600,0.753914,0.195487,-0.651698,0,-0.030607,0.206425,-0.070793,-1.717264,-0.788244,0.542791,0.778978,-1.139106,1.042242,1.942541,1.484594,-0.512548,0.431671,-0.030607,-0.215114,-0.720549,-0.464964,0.252031,0.908039,-1.334991,-0.118359,-0.282775,0.143074,-0.486922,0.358424,-0.128316,-0.398656,0.143074,-0.397663,-0.769131,-0.294373,-0.311755,-0.74973,-0.739313,-0.484121,-0.400669,1.059665,1.749683,-0.572842,-0.363487,1.911774,-0.383293,-0.219337,-0.084213,-0.157799,0.491792,censored
3603,1.037021,0.195487,-0.651698,0,-0.030607,-0.056415,0.122279,0.804579,0.924297,-0.066357,0.993964,-0.172691,0.230912,-0.169832,0.330728,-2.055617,0.688386,-0.030607,-0.069601,-0.720549,-0.965447,-0.349692,-0.949827,0.376143,-0.118359,-0.282775,0.818988,3.565524,-0.365594,0.288282,-0.398656,0.818988,-0.266033,1.029746,-0.294373,-0.311755,1.677039,1.214493,-0.484121,0.598089,-0.351103,-0.015461,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.481403,censored
3604,1.019226,0.195487,-0.651698,0,1.206978,1.170171,1.184179,-0.622838,-0.465813,-0.066357,0.429059,0.454159,-0.544174,-0.169832,-0.250506,-0.59411,-0.113194,1.206978,-0.319702,-0.720549,0.472995,0.984315,-0.020894,0.590034,-0.118359,1.097839,-0.026265,-0.486922,-0.003585,1.256857,-0.398656,-0.026266,0.076808,-0.765362,1.327894,2.059353,-0.74973,-0.739313,-0.484121,-0.400669,1.72262,0.322969,1.939685,2.379596,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.250321,censored
3609,0.781161,0.195487,-0.651698,0,-0.030607,0.089607,0.074011,0.339618,-1.413901,-1.328834,0.897436,-0.206603,0.26566,-0.169832,0.297445,-0.729435,1.485017,-0.030607,-0.105979,-0.720549,0.325799,1.38484,0.908039,1.74505,-0.118359,-0.282775,-1.829743,0.338577,-1.089613,-0.927243,-0.398656,-1.829744,0.586493,-0.081586,-0.294373,-0.311755,0.238954,0.255681,-0.484121,-0.400669,0.303405,0.803456,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.360056,censored
3615,-1.209259,0.195487,-0.651698,0,0.794449,0.44006,0.701497,-0.166698,0.159154,-0.607315,-0.728345,-0.371186,0.4343,-0.169832,0.411917,-0.928025,-0.260748,0.794449,-0.329447,1.456603,-0.464964,-0.662827,-0.153599,-0.275718,-0.118359,-0.282775,-0.382796,-0.486922,0.772149,1.024531,-0.398656,-0.382797,-0.097874,0.002697,-0.294373,-0.311755,0.843969,0.062623,0.312772,-0.400669,-0.464142,-0.156894,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.122279,censored
3618,0.664528,0.195487,-0.651698,0,-0.030607,-0.319254,-0.119061,0.548376,0.568293,0.140754,-0.318156,0.373376,-0.549348,-0.169832,-0.535861,-0.261336,-1.181966,-0.030607,-0.251493,-0.720549,-0.965447,-0.200867,-0.578253,0.033916,-0.118359,-0.282775,-0.467267,1.296155,0.358424,0.4245,-0.398656,-0.467267,-0.329411,0.453882,-0.294373,-0.311755,0.851938,0.872577,-0.484121,-0.400669,-0.28799,-0.80513,0.716922,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.057507,censored
3621,0.774921,0.195487,-0.651698,0,-0.443135,0.089607,-0.263866,-0.470986,-1.681348,0.245777,0.948072,-0.024324,-0.107885,-0.169832,-0.01583,-0.732845,2.757711,-0.443135,0.066819,-0.720549,1.286726,1.665053,-0.48536,-0.33683,-0.118359,-0.282775,-0.045813,-0.486922,-0.003585,-0.121211,-0.398656,-0.045812,-0.139828,0.556571,-0.294373,-0.311755,0.386205,0.403872,0.651875,-0.400669,0.494884,0.118951,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.090577,censored
3622,0.554039,0.195487,-0.651698,0,-0.030607,-0.55289,-0.505207,0.749679,-0.239779,0.303483,0.086692,-1.078374,1.158921,-0.169832,0.603911,0.736236,-0.692112,-0.030607,-0.54252,-0.720549,0.435905,0.421744,0.536466,0.832445,-0.118359,-0.282775,0.00436,0.574433,0.358424,0.73162,1.471614,0.004359,-0.151954,1.059556,-0.294373,-0.311755,0.521435,0.539965,-0.484121,0.907228,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.001997,censored
3628,0.069533,0.195487,-0.651698,0,0.794449,0.790513,0.653229,0.505676,-0.57883,-0.210183,-0.683632,0.796725,-0.762401,-0.169832,-0.24119,0.305279,0.37666,0.794449,-0.355431,-0.067404,1.286726,-0.862918,0.37722,-0.846096,-0.118359,-0.282775,-1.281894,-0.486922,1.289305,1.406444,-0.398656,-1.281895,-0.38457,-0.234344,-0.294373,-0.311755,-0.74973,-0.739313,-0.484121,-0.400669,1.121541,1.827101,-0.572842,-0.363487,-0.334022,4.930587,-0.219337,-0.084213,-0.157799,-0.460587,censored
3629,-0.065756,0.195487,-0.651698,0,-0.030607,-0.523685,-0.408671,-0.348335,1.102298,1.228082,0.589543,-1.02686,0.863333,-0.169832,0.829271,-0.284945,-0.714378,-0.030607,-0.469763,0.150312,0.986437,0.150696,-0.949827,0.147991,-0.118359,-0.282775,1.719366,1.539301,-0.365594,0.083536,-0.398656,1.719365,-1.021923,0.155169,-0.294373,-0.311755,-0.74973,-0.739313,-0.484121,-0.400669,0.595597,-0.80513,2.358439,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,2.115165,censored
3630,-1.182837,-1.378565,-0.651698,0,1.206978,0.498469,0.846302,0.145771,0.195337,-0.645773,-0.572363,-0.315971,0.377724,-0.169832,0.428453,-1.448529,-0.006316,1.206978,-0.478858,1.518808,-0.527524,0.305407,-0.253127,-0.408127,-0.118359,-0.282775,-0.467267,-0.486922,0.901438,1.815937,-0.398656,-0.467267,-0.14354,0.190168,-0.294373,-0.311755,0.775668,0.028254,0.278619,-0.400669,-0.486346,-0.184676,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.136778,censored
65,0.983726,0.195487,-0.651698,0,0.381921,0.469265,0.267084,-1.055103,-1.54727,1.332232,0.752241,0.13517,-0.247964,1.75974,-0.682428,0.061049,1.655809,0.381921,-0.312123,-0.720549,-0.00023,0.225723,0.28875,0.661332,-0.118359,-0.282775,0.16699,-0.486922,-0.003585,-0.295038,-0.398656,0.16699,-1.216693,-1.068953,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.383748,-0.056306,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.270116,uncensored
88,0.855789,0.195487,-0.651698,0,0.381921,0.498469,0.556693,-0.508462,0.11958,0.02803,0.491247,-0.315971,0.377724,-0.169832,0.521011,-1.57606,0.103901,0.381921,-0.130231,-0.720549,-0.798619,-0.030141,0.598395,0.756395,-0.118359,3.39886,-1.174707,-0.486922,-0.003585,0.13493,0.828709,-1.174707,-0.075901,-0.457514,3.609208,4.714123,-0.74973,-0.739313,-0.484121,-0.400669,2.272044,3.266603,-0.572842,-0.363487,-0.334022,-0.383293,2.365501,-0.084213,-0.157799,-0.561777,uncensored
184,0.22957,0.195487,-0.651698,0,-0.030607,0.469265,0.556693,-0.948811,0.731461,-1.751824,-1.825746,0.454159,-0.574817,-0.169832,0.034494,0.317575,-0.860499,-0.030607,0.257806,-0.720549,-0.777766,-0.108131,0.536466,-0.650538,-0.118359,-0.282775,-0.290407,-0.486922,-1.089613,-1.014992,-0.398656,-0.290407,1.06488,-0.220157,-0.294373,-0.371185,0.501573,0.100213,1.184372,0.457638,-0.439856,-0.80513,0.434786,-0.363487,-0.334022,-0.383293,2.365501,-0.084213,-0.157799,-1.77606,uncensored
338,0.942408,0.195487,-0.651698,0,0.381921,0.7029,0.556693,0.372237,1.547303,0.176351,0.645713,0.157955,-0.411391,3.413658,0.707285,0.723354,0.425367,0.381921,-0.130231,-0.720549,1.136582,-0.551186,-0.949827,-0.764613,-0.118359,1.558043,0.372818,-0.486922,-1.210283,-0.400752,-0.398656,0.372818,-0.418139,0.058806,1.657417,1.900708,-0.74973,-0.739313,-0.484121,-0.400669,0.102524,-0.126508,0.434786,1.286649,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.652506,uncensored
412,1.334575,0.195487,-0.651698,0,0.794449,0.673696,0.846302,0.347074,0.381815,0.303483,1.54603,-1.208319,1.138949,-0.169832,1.492034,-1.324863,0.287596,0.794449,-0.251493,-0.720549,0.750495,0.1664,0.111811,0.213178,-0.118359,-0.282775,0.341236,-0.486922,-0.262163,0.823756,1.845668,0.341237,-0.490735,-0.344045,-0.294373,-0.371185,-0.36838,-0.355529,0.278619,-0.400669,-0.486346,-0.184676,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.695873,uncensored
434,-0.027277,0.195487,-0.651698,0,0.794449,0.264834,0.267084,0.402605,0.928389,0.350245,0.07046,-0.550491,0.442806,1.898987,0.3983,0.210301,-0.827244,0.794449,-0.563308,0.150312,-0.28622,-0.455843,0.111811,-0.194235,-0.118359,-0.282775,-0.808789,-0.486922,0.772149,1.454499,-0.398656,-0.808789,-0.518452,0.13138,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.383748,-0.80513,0.539023,1.457353,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.069783,uncensored
448,-0.92145,0.195487,-0.651698,0,1.206978,0.527673,0.653229,-0.134832,2.981207,-1.360795,-0.234276,-2.792906,1.472635,-0.169832,0.839145,0.567601,-0.870241,1.206978,-0.569804,1.021173,-0.965447,-0.433139,-0.949827,-0.83591,-0.118359,-0.282775,1.50499,2.890117,1.353949,1.542662,0.791516,1.504989,0.654675,0.062652,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.607773,uncensored
478,0.803233,0.195487,-0.651698,0,-0.030607,0.819718,0.653229,1.146184,-0.381051,0.07747,0.065295,-1.333278,1.420109,-0.169832,0.626495,-0.612847,-0.24679,-0.030607,0.330562,-0.720549,0.185664,-0.288145,0.164893,2.201352,-0.118359,4.135187,-0.853143,-0.486922,-1.089613,-1.014992,-0.398656,-0.853143,-0.225605,0.119212,3.490917,4.714123,-0.74973,-0.739313,-0.484121,0.431629,1.121541,1.169043,0.404252,1.236645,1.401366,-0.383293,-0.219337,-0.084213,-0.157799,-0.313401,uncensored
548,1.200556,0.195487,-0.651698,0,-0.030607,0.732104,0.942838,0.07867,0.640812,-0.318053,0.714365,-0.848614,0.773087,1.606057,0.557543,-0.809588,-0.038973,-0.030607,0.548833,-0.720549,-0.089602,-0.679321,0.536466,-0.536462,-0.118359,-0.282775,-0.388662,0.132202,-1.089613,-0.646448,-0.398656,-0.388662,0.1425,0.647402,-0.294373,-0.371185,0.733296,0.753178,-0.484121,2.65109,-0.500121,-0.80513,0.322827,1.103301,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.460587,uncensored
652,-1.116237,0.195487,-0.651698,0,-0.443135,-0.465277,-0.408671,1.252935,0.805629,1.012342,-1.207881,-1.158507,1.241029,-0.169832,0.578089,-1.465393,1.155974,-0.443135,-0.069601,1.021173,-0.590085,-0.689239,-0.020894,-0.33683,-0.118359,-0.282775,-0.210016,0.52619,-0.003585,-0.366907,-0.398656,-0.210016,-0.746955,0.650107,-0.294373,-0.371185,-0.143038,-0.128748,0.729329,-0.400669,0.595597,1.169043,-0.572842,-0.363487,-0.334022,1.609412,-0.219337,-0.084213,-0.157799,0.569714,uncensored
929,-0.302716,0.195487,-0.651698,0,1.206978,0.790513,0.604961,-1.185923,0.668704,-0.384988,0.731264,-0.50142,0.567745,-0.169832,0.941951,1.70971,-0.548924,1.206978,-0.592541,0.585742,-0.536461,-0.38023,0.211339,-0.479424,-0.118359,-0.282775,0.838776,0.884675,0.901438,1.406444,0.809826,0.838776,0.548793,-1.800018,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,0.444434,-0.448201,-0.136948,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.062053,uncensored
1171,-2.208549,0.195487,-0.651698,0,-1.68072,-2.071519,-2.049788,0.548376,1.87364,0.710307,1.263578,-1.375336,1.463203,-0.169832,1.165653,1.64312,-1.181966,-1.68072,-0.251493,1.892034,-0.965447,-0.054062,-0.949827,-1.334991,-0.118359,-0.282775,2.362493,-0.486922,1.806461,-0.892144,-0.398656,2.362493,-0.329411,-1.465767,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.806075,uncensored
1312,0.633544,0.195487,-0.651698,0,-0.443135,-0.757321,-0.794816,-1.487016,-0.084381,1.132197,0.714365,0.922352,-0.891125,-0.169832,-0.224833,0.873643,-0.038973,-0.443135,-0.433385,-0.720549,-0.590085,0.609025,-0.48536,0.376143,-0.118359,-0.282775,1.183426,-0.486922,-0.003585,-0.325958,1.783326,1.183427,-0.701497,0.988793,-0.294373,-0.371185,0.733296,0.753178,-0.484121,1.125211,-0.018005,0.401309,-0.572842,-0.363487,-0.334022,-0.383293,4.375932,-0.084213,-0.157799,1.428298,uncensored
1317,0.712368,0.195487,-0.651698,0,0.381921,1.053353,0.991106,-0.725621,-0.665528,0.749317,-1.241737,0.253505,-0.342857,-0.169832,0.600475,1.27551,-1.181966,0.381921,0.142608,-0.720549,0.035519,1.381677,1.217684,-0.099172,-0.118359,-0.282775,-1.51389,0.123721,-1.210283,-0.707872,0.67739,-1.51389,-1.063125,-0.5131,-0.294373,-0.371185,-0.384052,-0.371301,0.247274,-0.400669,2.346343,2.169652,0.310558,-0.363487,-0.334022,3.219954,2.046823,-0.084213,-0.157799,-0.017013,uncensored
1338,1.036372,0.195487,-0.651698,0,-0.030607,0.060403,0.315352,0.834976,-1.135296,0.211545,0.17446,1.606063,-1.59169,-0.169832,-1.290051,-0.308287,-1.181966,-0.030607,0.075913,-0.720549,-0.214722,0.945413,0.908039,-0.650538,-0.118359,-0.282775,-1.234659,-0.486922,0.358424,-0.066892,-0.398656,-1.234659,-1.030982,0.370243,-0.294373,-0.371185,1.060064,1.082032,1.32577,0.530376,-0.393892,-0.80513,0.520178,-0.363487,-0.334022,1.102792,-0.219337,-0.084213,-0.157799,0.143125,uncensored
1414,1.340168,0.195487,-0.651698,0,0.381921,1.082557,0.846302,0.145771,-0.923532,-0.510164,1.969709,-1.187995,1.271245,-0.169832,1.668737,0.159128,0.581508,0.381921,0.051662,-0.720549,0.986437,0.490587,0.598395,0.566269,-0.118359,-0.282775,-0.669392,-0.486922,-0.003585,0.4245,-0.398656,-0.669392,-0.089716,-1.756469,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.553104,uncensored
1547,0.674976,0.195487,-0.651698,0,-0.855663,-0.260846,-0.022525,-0.37297,-0.335409,0.19917,0.122904,-0.411956,0.476075,-0.169832,-0.614531,-0.754097,-0.786315,-0.855663,1.082383,-0.720549,-0.965447,0.181227,0.908039,-0.004109,-0.118359,-0.282775,-0.630522,-0.486922,-1.813631,-1.089785,1.111947,-0.630521,-0.291718,0.72626,-0.294373,-0.371185,-0.236375,-0.222681,-0.484121,-0.400669,-0.314692,0.030097,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.211503,uncensored
1558,0.579955,0.195487,-0.651698,0,0.381921,0.761309,0.556693,0.592411,0.935422,-0.416934,-0.590017,-0.236983,0.296789,-0.169832,0.768483,1.129133,-0.217566,0.381921,-0.130231,-0.720549,-0.19804,-0.355307,-0.020894,0.946521,-0.118359,-0.282775,-0.953632,-0.486922,-0.606934,-0.325958,0.828709,-0.953632,0.035319,-0.907184,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,0.644904,0.552114,0.434786,1.286649,1.455597,-0.383293,-0.219337,-0.084213,-0.157799,-0.561777,uncensored
1592,0.059316,0.195487,-0.651698,0,-0.443135,0.790513,0.749766,-0.612074,0.299545,0.821984,0.827438,0.940964,-0.910195,-0.169832,0.130656,0.0391,-0.274295,-0.443135,1.021753,0.585742,-0.027041,0.66052,-0.020894,-0.194235,-0.118359,-0.282775,0.281787,-0.486922,-0.908608,-0.646448,0.756511,0.281788,-0.781118,-0.174565,-0.294373,-0.371185,0.035401,0.050829,0.301053,-0.400669,-0.471761,-0.166427,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.920363,uncensored
1868,-2.089717,-1.378565,-0.651698,0,0.381921,-0.085619,-0.119061,-1.988036,-1.259193,-2.137459,0.274994,-1.180189,1.263246,-0.169832,0.022283,1.296855,-0.770489,0.381921,-0.554647,1.892034,0.619416,1.218242,-0.330538,-0.764613,-0.118359,-0.282775,1.796541,-0.486922,1.203112,1.536398,1.172371,1.796541,2.696412,-0.483887,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.496775,uncensored
1985,-0.347474,0.195487,-0.651698,0,1.619506,0.936535,1.184179,1.207185,-0.465813,-0.189637,-0.854816,0.315931,-0.411391,1.502463,-0.43697,-0.369263,-0.64758,1.619506,-0.514226,0.585742,0.257956,-0.341505,-0.743397,-0.574487,-0.118359,-0.282775,-0.210016,-0.486922,-1.009166,-0.940198,-0.398656,-0.210016,-0.277684,0.406174,-0.294373,-0.371185,-0.056367,-0.041525,0.902679,-0.400669,0.370192,0.322969,0.264667,1.008055,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.128156,uncensored
2020,0.626025,0.195487,-0.651698,0,0.794449,1.053353,0.942838,0.665803,-0.809574,-1.109099,-0.658668,1.056122,-1.028192,-0.169832,-1.510202,0.032027,-0.324722,0.794449,-0.199524,-0.720549,1.679963,0.499272,-0.153599,0.29466,-0.118359,-0.282775,-0.781684,-0.486922,0.772149,0.71741,-0.398656,-0.781684,0.889363,-0.119551,-0.294373,-0.371185,-0.008217,0.006933,-0.484121,0.362271,-0.500121,-0.201911,-0.572842,-0.363487,-0.334022,0.834471,-0.219337,-0.084213,-0.157799,-1.270109,uncensored
2250,0.633544,0.195487,-0.651698,0,1.206978,1.199375,0.701497,-0.377014,-1.009813,-0.607315,-0.285695,0.727401,-0.823123,1.385792,0.375929,0.622414,0.967543,1.206978,-0.547068,-0.720549,1.286727,0.431221,-0.48536,-0.479424,-0.118359,-0.282775,-0.805148,0.178405,0.901438,2.245906,-0.398656,-0.805148,0.764096,0.274535,-0.294373,-0.371185,-0.351305,-0.338345,-0.484121,0.419207,2.12633,1.139578,2.314688,-0.363487,-0.334022,0.925349,2.249762,-0.084213,-0.157799,-0.992213,uncensored
2355,-2.154396,-1.378565,-0.651698,0,-1.68072,-1.954702,-2.00152,-0.988843,-3.347748,1.659562,-0.983203,0.157955,-0.107885,-0.169832,-0.478622,-0.481686,0.688386,-1.68072,-0.069601,1.892034,-0.965447,1.642871,-0.949827,-1.334991,-0.118359,-0.282775,-0.210016,-0.486922,-1.813631,-1.089785,-0.398656,-0.210016,-1.216693,1.070067,-0.294373,-0.371185,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.011272,uncensored
2468,1.109457,0.195487,-0.651698,0,0.381921,0.994944,1.039375,-1.317753,-1.230969,-0.649437,0.462023,0.624112,-0.585533,-0.169832,-1.412553,-0.907073,1.320261,0.381921,0.172922,-0.720549,0.355828,0.19715,-0.640182,-0.66955,-0.118359,-0.282775,0.832893,-0.486922,0.599763,0.315022,-0.398656,0.832893,0.845443,0.939207,-0.294373,-0.371185,1.05395,1.075879,1.680411,1.083971,-0.513151,-0.218214,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.241797,uncensored
2508,0.236058,0.195487,-0.651698,0,0.381921,0.089607,-0.456939,-0.959052,-1.222765,-1.87255,0.918723,-1.482559,1.573069,-0.169832,1.557668,-0.591495,3.602655,0.381921,-0.766854,-0.720549,0.536002,0.922151,-0.640182,-0.66955,-0.118359,-0.282775,1.375367,1.586423,0.599763,1.420654,-0.398656,1.375368,2.412365,-0.264698,-0.294373,-0.450138,-0.74973,-0.739313,-0.484121,-0.400669,-0.174973,-0.80513,0.926883,2.092529,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.514848,uncensored
2572,-2.02388,-1.378565,-0.651698,0,-0.443135,-1.458227,-1.422302,-1.044539,0.625047,1.246842,-0.240789,-1.837524,1.936785,-0.169832,0.768483,-0.276391,0.607066,-0.443135,-1.024535,1.892034,-0.965447,-0.374317,-0.48536,-1.334991,-0.118359,-0.282775,1.747328,-0.486922,1.806461,0.315022,3.01662,1.747327,-0.836429,1.014869,-0.294373,-0.450138,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.932783,uncensored
2830,-0.392847,0.195487,-0.651698,0,1.619506,0.878126,1.135911,0.140474,0.602644,-0.463772,-0.817651,-0.424412,0.344801,1.530807,0.538738,-0.429912,-0.640548,1.619506,-0.534436,0.585742,-0.590085,-0.200523,-0.536968,-0.954739,-0.118359,-0.282775,1.245483,1.272693,0.197531,1.741144,-0.398656,1.245482,0.69547,1.204871,-0.294373,-0.450138,0.655242,0.674626,0.920926,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.093297,uncensored
