'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
0.571094,0.425853,-0.578255,0.05512,-0.787849,-0.842389,-0.794594,-0.243305,-0.331187,1.145358,-0.098686,0.153123,-0.086789,-0.157364,-0.010746,-1.002445,0.779029,-0.790543,-0.036015,-0.936197,-0.544054,1.215361,0.975295,0.853124,-0.102567,-0.229998,0.730908,-0.463198,-1.61636,-0.968659,-0.304085,0.730908,-0.886329,0.011792,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.325238,censored
0.625291,0.425853,-0.578255,0.05512,-0.787849,-0.866875,-0.956176,-0.527133,-1.541305,1.145358,1.443064,-1.898305,2.350418,-0.157364,1.302984,0.726479,1.158716,-0.790543,-0.379772,-0.936197,-0.474559,2.138452,0.975295,-1.050717,-0.102567,-0.229998,-0.722042,-0.463198,-0.111839,-0.559462,-0.304085,-0.722042,-0.886329,-0.608038,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.108916,1.632305,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.19261,censored
-1.205785,-0.988853,-0.578255,0.05512,-1.178306,-1.20967,-1.319736,-0.444349,-2.723281,1.145358,0.786778,-0.663405,0.883291,-0.157364,0.381266,-0.719832,5.519182,-1.181694,-0.465711,1.318838,-0.822033,0.710546,0.975295,-1.050717,-0.102567,-0.229998,0.422156,-0.463198,1.392681,-0.230401,-0.304085,0.422156,-0.886329,-1.308852,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.084555,censored
0.939282,0.425853,-0.578255,0.05512,0.773978,1.532694,0.861623,-0.580541,0.031485,-0.973402,0.786778,-0.074598,-0.006518,-0.157364,-0.678914,0.128006,2.444752,0.774061,-0.064662,-0.936197,0.065955,0.640937,-0.845835,1.329085,-0.102567,-0.229998,1.04962,0.185267,-0.613346,0.06911,-0.304085,1.04962,1.310144,0.169504,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.271067,0.62131,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.382839,censored
0.506649,0.425853,-0.578255,0.05512,0.383521,0.798132,0.61925,1.164008,-0.929211,-0.907191,-1.338336,-0.215341,0.350966,-0.157364,0.430542,0.491365,0.980738,0.38291,0.084299,-0.936197,-0.358735,0.176322,-0.481609,0.281972,-0.102567,-0.229998,-0.689351,-0.463198,0.189065,0.155515,0.668174,-0.689351,0.601995,-0.784601,-0.146636,-0.191507,-0.321187,-0.679102,-0.444128,-0.361364,0.94327,0.073258,1.776109,-0.300137,1.470991,-0.280489,2.592334,-0.038133,-0.121372,-0.937188,censored
0.598297,0.425853,-0.578255,0.05512,-0.397393,0.33291,0.053712,-0.243305,0.147231,-1.200412,0.078407,0.346812,-0.470309,1.698289,0.359487,0.612484,-0.027805,-0.399392,0.565558,-0.936197,-0.822033,-0.153248,0.975295,0.059857,-0.102567,-0.229998,-0.998103,-0.463198,-0.613346,-0.888523,-0.304085,-0.998103,0.979544,-0.90278,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.755538,1.205899,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.562965,censored
-0.961899,0.425853,-0.578255,0.05512,-1.178306,-0.793419,-0.915781,-1.22619,-1.60697,1.145358,2.439646,0.248069,-0.199589,-0.157364,-0.106571,2.765723,-0.83464,-1.181694,1.253071,1.318838,-0.822033,-2.621233,-0.845835,-1.050717,-0.102567,-0.229998,1.142578,-0.463198,1.392681,-0.230401,-0.304085,1.142577,-0.886329,0.147316,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.005847,1.507937,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.64615,censored
-1.178686,0.425853,-0.578255,0.05512,-1.178306,-1.234156,-1.238945,0.400038,0.290757,1.145358,0.786778,-1.460945,1.063771,-0.157364,1.045651,-0.550264,0.859713,-1.181694,-0.121955,1.318838,-0.822033,0.932665,-0.845835,-1.050717,-0.102567,-0.229998,0.681508,3.557283,-1.61636,-0.968659,5.140563,0.681508,-0.886329,-0.729193,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,2.407581,-0.606327,5.750162,10.534905,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.286729,censored
0.652389,0.425853,-0.578255,0.05512,-0.397393,-0.426138,-0.390639,0.69058,-0.45465,0.880513,-0.292917,0.502289,-0.501617,-0.157364,0.197794,0.237404,-0.288075,-0.399392,-0.064662,-0.936197,0.413429,0.29301,0.368251,1.805045,-0.102567,-0.229998,-0.958264,-0.463198,0.389668,0.056574,-0.304085,-0.958264,-0.886329,-0.371334,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,2.305843,0.62131,3.556599,-0.300137,-0.222235,2.173764,9.796945,-0.038133,-0.121372,0.008466,censored
0.656143,0.425853,-0.578255,0.05512,-0.397393,-0.132313,-0.10787,0.814825,0.71378,0.065069,-0.583361,0.073743,0.007519,-0.157364,0.283013,-0.407471,0.057124,-0.399392,0.336388,-0.936197,-0.822033,-0.750266,-0.238792,1.011778,-0.102567,3.071965,-0.192098,-0.463198,-0.613346,-0.756898,-0.304085,-0.192097,-0.385276,0.56131,1.453386,1.649677,-0.145908,-0.126721,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.180091,censored
-1.205785,-0.988853,-0.578255,0.05512,-0.787849,-1.283126,-1.238945,-0.725812,0.290757,1.145358,0.042988,1.029332,-1.127772,-0.157364,-0.031902,-0.550264,-0.83464,-0.790543,-0.981345,1.318838,-0.822033,0.04419,-0.845835,-1.050717,-0.102567,-0.229998,0.681508,-0.463198,-0.111839,-0.230401,-0.304085,0.681508,-0.886329,-0.246127,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.286729,censored
0.165298,0.425853,-0.578255,0.05512,-0.006936,1.60615,1.548347,0.856078,-0.052614,-0.10176,-0.484255,0.280292,-0.237873,-0.157364,-0.338345,1.115361,-0.620165,-0.008241,1.553857,0.191321,-0.822033,-0.177928,0.520012,-0.336776,-0.102567,-0.229998,0.01179,1.063567,-1.61636,-0.968659,-0.304085,0.011789,-0.075457,-0.449078,-0.146636,-0.191507,-0.428917,-0.4134,-0.444128,0.289468,0.451364,0.357135,0.350816,-0.300137,2.178287,-0.280489,-0.164986,-0.038133,-0.121372,0.048092,censored
0.516898,-0.988853,-0.578255,0.05512,-0.787849,-1.062758,-1.117758,-0.985624,1.9137,1.145358,0.500705,-0.478469,0.129983,-0.157364,0.083495,0.388879,-0.83464,-0.790543,-0.723528,-0.936197,-0.822033,-1.880837,0.06473,-1.050717,-0.102567,-0.229998,-0.675101,-0.463198,1.392681,-0.150264,-0.304085,-0.6751,-0.886329,-0.981748,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.679758,2.321115,-0.431698,-0.300137,7.071659,-0.280489,-0.164986,-0.038133,-0.121372,0.229202,censored
-1.232883,-0.988853,-0.578255,0.05512,-1.178306,-1.332097,-1.400527,-1.851662,0.62565,1.145358,0.786778,0.045519,0.041051,-0.157364,0.137347,3.519357,-0.83464,-1.181694,-0.809467,1.318838,-0.822033,1.821139,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.559462,-0.304085,1.718915,-0.886329,-1.558411,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
0.775344,0.425853,-0.578255,0.05512,0.383521,1.459238,1.34637,-0.025959,-0.822536,-0.629819,-1.022441,0.373456,-0.348557,-0.157364,0.156153,0.769613,0.081226,0.38291,0.703061,-0.936197,-0.590384,-0.410184,0.246843,0.091588,-0.102567,-0.229998,0.176824,0.080111,-0.412744,0.025235,-0.304085,0.176824,0.821717,0.197877,-0.146636,-0.191507,0.708902,0.171863,1.003858,1.028251,0.106085,-0.092047,1.239075,-0.300137,-0.222235,0.747644,-0.164986,-0.038133,-0.121372,-0.527375,censored
0.720594,0.425853,-0.578255,0.05512,-0.006936,0.38188,0.457668,0.096925,-0.211583,-0.749302,-0.214478,-0.374401,0.09094,5.273816,0.903097,-0.524177,0.142871,-0.008241,0.39368,-0.936197,-0.822033,-0.382859,-0.390553,1.329085,-0.102567,-0.229998,0.122904,0.309972,-0.8641,-0.888523,2.837058,0.122905,0.393133,1.221143,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.679758,2.321115,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.392872,censored
-0.352587,0.425853,-0.578255,0.05512,0.383521,0.871588,0.376877,-0.050302,-0.512986,-0.168273,-0.254528,0.653168,-0.680869,-0.157364,-0.722173,1.213238,0.859713,0.38291,-0.121955,0.56716,1.401799,0.210603,-0.117383,1.329085,-0.102567,-0.229998,-0.148417,1.144995,1.392681,0.495989,-0.304085,-0.148417,0.122735,-0.972554,-0.146636,-0.191507,-0.276783,-0.259293,-0.444128,-0.361364,0.51524,0.154808,0.804674,-0.300137,-0.222235,1.241148,-0.164986,-0.038133,-0.121372,-0.168925,censored
-0.091351,0.425853,-0.578255,0.05512,0.383521,-0.034371,-0.10787,0.222272,0.978169,0.713242,0.003841,-0.616663,0.827758,-0.157364,0.565678,1.198959,-0.388758,0.38291,-0.534462,0.191321,-0.080756,0.467273,-0.481609,0.091588,-0.102567,-0.229998,0.626908,-0.463198,0.189065,0.155515,-0.304085,0.626907,-0.43225,-0.05506,-0.146636,-0.191507,-0.145908,-0.126721,0.495793,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.818536,censored
-1.205785,-0.988853,-0.578255,0.05512,-0.787849,-1.258641,-1.238945,-0.725812,0.290757,1.145358,0.042988,-0.298816,0.450139,-0.157364,1.361585,0.128006,-0.83464,-0.790543,-0.981345,1.318838,1.494459,0.763432,-0.845835,0.377164,-0.102567,-0.229998,0.681508,-0.463198,1.392681,0.06911,-0.304085,0.681508,-0.886329,-0.090718,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.286729,censored
0.299954,0.425853,-0.578255,0.05512,1.164434,1.263355,1.265579,0.024755,-0.49066,-1.477343,-0.246263,0.541594,-0.548313,-0.157364,-0.444986,-1.096649,0.106667,1.165212,-0.072847,-0.184519,0.104563,-0.011339,-0.325512,-0.16679,-0.102567,2.600257,0.133988,-0.463198,-0.326771,0.587994,0.452116,0.133988,0.859558,1.353907,1.542276,4.003652,-0.691219,-0.679102,-0.444128,1.780959,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.937188,censored
0.722363,-0.988853,-0.578255,0.05512,2.726261,1.28784,1.750325,-1.851662,2.060906,-3.252961,-0.629965,1.246349,-1.488732,1.090134,-1.460566,-1.32543,-0.027805,2.729817,-0.528212,-0.936197,-0.148145,0.044569,-0.514721,-0.098796,2.319714,-0.229998,1.471913,-0.463198,-1.342811,-0.888523,2.288605,1.471912,2.011317,1.989249,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-2.333153,censored
-1.28708,-0.988853,-0.578255,0.05512,-1.178306,-1.307612,-1.238945,-1.851662,2.300115,0.324338,-2.188382,0.177955,-0.116291,-0.157364,-0.728428,-1.228535,-0.83464,-1.181694,-0.121955,1.318838,-0.822033,-1.732759,-0.845835,-1.050717,-0.102567,-0.229998,-1.393305,-0.463198,-1.61636,-0.968659,10.585211,-1.393305,-0.886329,3.261342,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.330665,censored
0.803366,0.425853,-0.578255,0.05512,-0.397393,-0.230254,-0.188661,0.337491,1.74196,0.689236,-0.039655,1.042277,-1.143151,-0.157364,-0.517379,0.316414,-0.363987,-0.399392,0.221802,-0.936197,0.413429,-0.432953,-0.238792,0.218511,-0.102567,-0.229998,0.566241,-0.463198,-0.613346,-0.723992,1.208318,0.566241,-0.886329,0.855687,-0.146636,-0.191507,0.459992,0.487035,0.548011,1.066851,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.196874,censored
1.17394,0.425853,-0.578255,0.05512,-0.006936,0.994015,0.659645,-0.864074,0.62565,0.425165,0.852023,-0.067114,0.174865,-0.157364,-0.211433,0.306498,-0.537385,-0.008241,0.608528,-0.936197,-0.204302,0.824971,0.520012,-0.336776,-0.102567,-0.229998,0.262905,-0.463198,-0.111839,-0.150264,-0.304085,0.262905,-0.577169,-0.271182,-0.146636,-0.191507,0.035862,0.057405,-0.444128,0.540667,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.676659,censored
0.187103,0.425853,-0.578255,0.05512,-0.006936,1.042986,1.144392,1.411671,-0.830407,-1.472386,-0.345076,0.061314,-0.202901,-0.157364,-0.266795,0.078856,-0.097965,-0.008241,1.124162,0.191321,-0.451395,-0.31778,1.430577,-0.336776,-0.102567,-0.229998,-0.837015,0.119481,-0.8641,-0.669149,-0.304085,-0.837015,1.370192,1.395178,-0.146636,-0.191507,1.711308,1.754575,2.14406,-0.361364,-0.289233,-0.606327,0.464223,1.270159,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.655053,censored
0.412455,4.669972,-0.578255,0.05512,-0.787849,0.161512,0.578854,-0.828162,2.208781,-2.586548,-1.038888,0.210611,-0.323206,-0.157364,-0.784121,-1.043552,-0.83464,-0.790543,2.885913,-0.936197,0.104563,0.04419,-0.845835,1.329085,-0.102567,-0.229998,1.718915,0.267799,-1.61636,-0.968659,3.655659,1.718915,1.879812,1.377898,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.580469,censored
0.350206,-0.988853,-0.578255,0.05512,-0.787849,-0.646506,-0.754198,-0.316412,-0.439919,0.025786,-1.579827,1.508941,-1.697573,-0.157364,-0.425406,-0.180299,2.246001,-0.790543,0.049924,-0.936197,-0.127086,-0.029849,-0.845835,0.377164,-0.102567,-0.229998,-0.638828,1.364294,-0.111839,-0.230401,-0.304085,-0.638827,0.082372,1.707791,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.687271,-0.606327,2.378238,-0.300137,-0.222235,-0.280489,6.853647,-0.038133,-0.121372,-0.477701,censored
-1.259981,-0.988853,-0.578255,0.05512,-1.178306,-1.430039,-1.400527,-1.851662,0.62565,1.145358,-0.452872,-0.815318,1.063771,-0.157364,-0.751211,-1.002445,-0.83464,-1.181694,-0.809467,1.318838,-0.822033,1.821139,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,-1.61636,-0.968659,-0.304085,1.718915,-0.886329,2.499194,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,2.095426,censored
0.331603,0.425853,-0.578255,0.05512,-0.787849,-0.768933,-0.713803,-1.362162,1.64489,-0.996432,-1.315237,-1.479391,1.852726,-0.157364,1.339018,-0.314344,-0.097965,-0.790543,0.135863,-0.936197,-0.822033,-0.326008,0.975295,-1.050717,-0.102567,-0.229998,0.365776,-0.463198,-0.111839,-0.559462,-0.304085,0.365775,0.475907,-0.90844,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.365826,censored
-0.111796,0.425853,-0.578255,0.05512,1.945348,1.385782,1.144392,-0.872662,0.334439,-0.996432,1.48745,-0.752329,0.88916,1.049565,0.941626,1.651656,-0.343523,1.947514,-0.523004,1.036959,-0.76026,0.141803,-0.845835,-0.680525,-0.102567,-0.229998,0.816822,-0.463198,1.058344,3.577291,-0.304085,0.816822,0.123002,-1.029814,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.289233,-0.05478,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.248623,censored
0.989296,0.425853,-0.578255,0.05512,0.383521,1.067472,1.023205,0.707088,-0.135471,-1.591373,0.786778,-0.204906,0.338569,-0.157364,0.395838,0.539079,-0.3212,0.38291,0.428056,-0.936197,-0.416647,-0.493478,0.975295,0.091588,-0.102567,-0.229998,-0.167279,0.75513,-1.014552,-0.888523,-0.304085,-0.167279,1.346157,1.156971,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.268457,-0.02971,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-1.702999,censored
0.677438,0.425853,-0.578255,0.05512,-0.397393,-0.132313,-0.027079,-0.162887,0.039587,0.324338,-0.328907,-0.264947,0.409901,-0.157364,-0.513292,-0.719832,0.436124,-0.399392,0.450972,-0.936197,1.401799,-0.516951,2.189382,1.329085,-0.102567,-0.229998,-0.355899,-0.463198,-0.613346,-0.669149,-0.304085,-0.355899,-0.401978,0.28333,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.042155,0.345092,-0.431698,-0.300137,-0.222235,1.621557,-0.164986,-0.038133,-0.121372,0.073684,censored
0.694618,0.425853,-0.578255,0.05512,-0.397393,-0.132313,0.053712,-0.511364,0.386441,0.363434,-0.629965,0.073743,0.007519,-0.157364,0.011105,-0.517966,-0.431223,-0.399392,0.565558,-0.936197,0.413429,0.784585,0.368251,2.439658,-0.102567,-0.229998,-0.010096,-0.463198,-0.613346,-0.60647,-0.304085,-0.010097,-0.183239,0.878168,-0.146636,-0.191507,0.295533,0.320444,0.406277,0.862821,0.755538,1.205899,-0.431698,-0.300137,2.035399,1.530984,-0.164986,-0.038133,-0.121372,-0.02259,censored
-1.163201,-0.988853,-0.578255,0.05512,-1.178306,-1.038273,-0.956176,0.135132,-2.132293,-0.3035,-1.619602,1.767191,-2.004389,-0.157364,-0.40566,-1.268433,0.162038,-1.181694,1.081193,1.318838,-0.822033,-0.008073,0.975295,-1.050717,-0.102567,-0.229998,-1.942521,-0.463198,-1.61636,-0.968659,-0.304085,-1.942521,-0.886329,-0.306479,-0.146636,-0.191507,1.746639,1.790364,1.656872,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.758799,censored
-1.043194,0.425853,-0.578255,0.05512,-0.787849,-0.695477,-0.794594,-1.315543,0.147231,1.145358,0.609686,-0.951239,1.225253,-0.157364,0.449123,1.581442,-0.027805,-0.790543,-0.036015,1.318838,0.845841,-0.400047,-0.845835,-1.050717,-0.102567,-0.229998,1.224911,-0.463198,-0.111839,-0.669149,-0.304085,1.224912,-0.886329,-0.040875,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.710332,censored
-0.182906,0.425853,-0.578255,0.05512,0.773978,0.65122,1.063601,1.004972,0.725618,-0.937826,-1.155957,-0.010019,0.107033,-0.157364,-0.009153,-1.339892,-0.328863,0.774061,0.078571,0.191321,0.567862,-0.724282,-0.542314,1.011778,-0.102567,-0.229998,0.01571,0.136874,-0.613346,-0.413513,-0.304085,0.01571,0.889512,0.222077,-0.146636,-0.191507,-0.381938,-0.052521,0.622051,-0.361364,-0.275589,-0.606327,0.490967,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.680698,censored
0.593425,0.425853,-0.578255,0.05512,0.383521,0.33291,0.417272,0.576642,0.62565,-0.786453,-1.036237,-0.040565,-0.010085,-0.157364,0.324807,-0.20448,-0.83464,0.38291,-0.087579,-0.936197,0.452037,-0.906761,-0.481609,0.18678,-0.102567,-0.229998,0.295023,0.325132,-0.412744,-0.347701,-0.304085,0.295023,0.688148,0.48509,-0.146636,-0.191507,1.340329,0.144053,0.956538,2.663092,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.441662,censored
-1.178686,-0.988853,-0.578255,0.05512,-1.178306,-1.038273,-1.077363,2.973409,0.147231,1.145358,-0.275779,-0.815318,1.063771,-0.157364,0.779085,0.612484,0.375612,-1.181694,0.565558,1.318838,-0.822033,-1.986608,-0.845835,2.281005,-0.102567,-0.229998,-1.245104,-0.463198,-1.61636,-0.968659,-0.304085,-1.245104,-0.886329,0.787338,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,1.506467,2.112012,-0.431698,-0.300137,6.550666,-0.280489,-0.164986,-0.038133,-0.121372,-0.215137,censored
0.187474,0.425853,-0.578255,0.05512,2.335805,1.410267,1.467556,-0.243305,-0.505158,-0.240779,-0.710461,-0.065557,0.074042,-0.157364,0.007315,0.172049,0.045543,2.338665,-0.517274,0.191321,0.207518,0.018014,-0.845835,-0.76514,-0.102567,-0.229998,-0.302007,-0.463198,-0.111839,1.801263,0.403012,-0.302007,0.233607,0.281754,-0.146636,-0.191507,0.654352,0.683915,0.947443,-0.361364,1.301668,1.370647,1.17398,-0.300137,2.240638,0.707587,-0.164986,-0.038133,-0.121372,-0.425188,censored
-1.164038,-0.988853,-0.578255,0.05512,-1.178306,-1.20967,-1.238945,-0.725812,1.295436,0.324338,3.761939,-1.271054,0.883291,-0.157364,-0.084792,0.128006,0.859713,-1.181694,-0.121955,1.318838,-0.822033,0.04419,-0.845835,-1.050717,-0.102567,-0.229998,1.718915,-0.463198,1.392681,-0.559462,-0.304085,1.718915,-0.079078,-0.227733,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.286729,censored
0.630089,0.425853,-0.578255,0.05512,1.945348,1.508209,1.669534,0.070521,-0.395365,-0.156259,-0.392401,0.55664,-0.662069,-0.157364,-0.650927,-0.285574,0.198502,1.947514,-0.274735,-0.184519,0.811094,0.47713,0.368251,0.482933,-0.102567,-0.229998,-0.811345,0.027105,0.389668,1.821855,0.359897,-0.811345,-0.016484,-0.123721,-0.146636,-0.191507,0.3196,0.600804,-0.444128,0.892679,0.022924,-0.14222,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.567357,censored
-0.083575,0.425853,-0.578255,0.05512,1.554891,1.434753,1.305974,0.924406,0.166892,-0.316732,-0.99628,-0.298816,0.450139,-0.157364,0.322168,0.917772,-0.370434,1.556363,-0.272348,0.191321,0.307257,-0.159639,-0.390553,0.496154,-0.102567,-0.229998,0.155699,0.087553,-0.111839,0.722975,-0.304085,0.155698,0.134166,-0.397166,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.117762,-0.085002,0.415132,1.184115,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.009402,censored
1.159849,0.425853,-0.578255,0.05512,1.554891,1.28784,1.184787,0.721709,0.434283,-0.262104,0.680523,0.204665,-0.148024,-0.157364,-0.056792,-0.259577,0.617662,1.556363,-0.336802,-0.936197,-0.011261,0.066185,-0.162912,-0.158291,-0.102567,-0.229998,-0.059497,0.111157,0.264291,0.967642,-0.304085,-0.059497,0.110864,-0.134402,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,0.154794,-0.062659,0.451425,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.099609,censored
-1.232883,-0.988853,-0.578255,0.05512,-1.178306,-1.356583,-1.400527,-1.851662,-1.048815,1.145358,0.786778,-0.110997,0.227,-0.157364,-0.993545,2.388906,-0.83464,-1.181694,-0.809467,1.318838,-0.822033,1.821139,-0.845835,-1.050717,-0.102567,-0.229998,-0.010096,-0.463198,-1.61636,-0.968659,-0.304085,-0.010097,-0.886329,-3.165213,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,0.747598,censored
-1.115355,0.425853,-0.578255,0.05512,-0.787849,-0.670992,-0.633012,-0.050302,0.491693,-0.168273,0.340504,-0.881536,1.142442,-0.157364,0.334805,0.534968,-0.83464,-0.790543,0.307741,1.318838,-0.822033,-0.140428,2.796425,0.615144,-0.102567,-0.229998,-0.770861,1.144995,-0.111839,-0.60647,1.873775,-0.770861,-0.031592,-1.192787,-0.146636,-0.191507,-0.691219,-0.679102,-0.444128,-0.361364,-0.746321,-0.606327,-0.431698,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,-0.492404,censored
0.230545,0.425853,-0.578255,0.05512,1.945348,1.116442,1.265579,-0.600718,0.486111,0.575206,-0.349568,0.014775,0.077576,-0.157364,0.158503,-0.060403,-0.12866,1.947514,-0.465711,0.191321,0.08912,0.527602,-0.238792,0.271395,-0.102567,-0.229998,0.566241,0.653603,0.389668,1.234247,-0.304085,0.566241,-0.270629,-0.231937,-0.146636,-0.191507,0.172189,0.195501,0.548011,0.352744,0.567805,-0.077761,1.285485,2.709597,-0.222235,0.776203,-0.164986,-0.038133,-0.121372,0.635279,censored
0.956329,0.425853,-0.578255,0.05512,0.773978,1.116442,1.34637,-0.938811,1.485511,0.590615,1.289339,-0.261923,0.296731,-0.157364,0.185378,-0.880234,0.081226,0.774061,0.279094,-0.184519,-0.574941,0.32042,-0.845835,1.091104,-0.102567,-0.229998,1.438534,-0.463198,0.389668,0.345338,0.431679,1.438535,-0.45896,-0.355743,-0.146636,-0.191507,-0.13117,-0.111792,-0.444128,-0.361364,0.106085,-0.606327,1.239075,-0.300137,-0.222235,-0.280489,-0.164986,-0.038133,-0.121372,1.439726,censored
