idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
782,5.074358,2,0,1,6,228,121,12,29,0.8016529,45,192,34,0,7.238938,78,10,6,20.16667,0,0.4,321.4286,0.6666667,7,0,0,110,3,1,0.2275497,0,0.9090909,0.05983606,1.384936,0,0.006448089,0,0,0,0,4,4,0,0,0,0,0,0,0,88,censored
783,5.666678,4,0,1,21,368,219,35,52,0.6255708,82,321,47,0,7.331522,100,23,21,10.42857,0,0.2298186,320.9366,0.3809524,90,0,0,170,1,9,1.939614,1,0.7762557,0.1079571,1.557941,0,0.006448089,7,8,4,1,14,8,8,4,3,2,1,0,2,115,censored
784,4.388388,2,0,1,9,149,98,23,24,0.7653061,20,133,16,0,7.167785,39,6,9,10.88889,0.5,0.3611111,249.821,0.2222222,28,0,0,78,0,3,1.002094,2,0.7959183,0.05636172,1.839288,0,0.006448089,5,5,1,1,3,3,1,0,1,1,0,0,0,65,censored
785,5.375165,3,0,1,19,336,194,30,51,0.6649485,64,289,46,0,7.074627,112,12,19,10.21053,0,0.2754902,237.5907,0.3157895,35,0,0,157,3,8,2.637064,1,0.8092784,0.09795291,1.844061,0,0.006448089,5,5,0,2,9,6,6,2,2,3,0,0,0,114,censored
786,4.341517,2,0,1,6,109,60,14,18,0.8,23,85,23,1,8.165137,34,3,6,10,0.5,0,216.7927,0,18,0,0,51,1,2,0.6217661,0,0.85,0.05558223,1.456731,0,0.006448089,0,0,0,0,4,4,0,0,1,1,0,0,0,42,censored
787,4.623094,2,0,1,5,189,103,10,26,0.7572815,43,162,25,0,7.625669,47,9,5,20.6,0.5,0,312.5,0.8,0,0,0,86,1,2,1.121766,2,0.8349515,0.06692399,1.54689,0,0.006448089,2,1,0,0,4,4,0,0,0,1,0,0,0,69,censored
788,4.721097,2,0,1,8,95,57,11,22,0.9122807,15,86,9,0,6.894737,28,5,8,7.125,0,0,205.0325,0.125,14,0,0,50,2,7,2.5738,0,0.877193,0.02617652,2.098742,0,0.006448089,1,1,0,0,1,1,0,0,1,0,0,0,0,46,censored
789,3.954892,5,0,1,1,84,46,9,11,0.9347826,20,64,20,0,8.130953,28,5,1,46,1,0,0,2,0,0,0,37,0,0,0,0,0.8043478,0.008361945,1.685943,0,0.006448089,1,1,0,0,3,2,1,1,0,0,1,0,1,36,censored
790,5.013107,4,0,1,14,280,159,15,31,0.7610063,41,251,29,0,7.382143,105,5,14,11.35714,0,0.4658119,337.9697,0.5,40,0,0,134,0,7,2.259515,0,0.8427673,0.0634618,1.197761,0,0.006448089,0,0,0,0,9,7,0,0,0,0,0,0,0,104,censored
791,4.808507,2,0,1,8,177,101,16,22,0.7029703,27,156,21,0,7.480226,61,6,8,12.625,0,0.5357143,316.7277,0.5,6,0,0,83,0,3,0.9826491,0,0.8217822,0.069401,1.600671,0,0.006448089,0,0,0,0,6,6,0,0,0,1,0,0,0,64,censored
792,5.229916,4,0,1,14,432,252,45,58,0.5833333,55,373,57,1,7.459397,141,13,14,18,0,0.25,278.1612,1.428571,27,0,0,206,1,1,0.1608831,0,0.8174603,0.136108,1.351352,0,0.006448089,8,7,3,4,9,5,3,3,0,0,0,0,0,131,censored
793,5.134186,2,0,1,6,176,109,17,28,0.7889909,39,145,31,0,7.340909,56,4,6,18.16667,0,0.2916667,310.3387,1,19,0,0,88,0,1,0.2751688,0,0.8073394,0.05995452,1.93044,0,0.006448089,8,8,3,3,8,6,3,1,1,2,1,0,0,72,censored
794,5.029088,3,0,1,15,323,193,28,47,0.6062176,37,281,41,0,7.475155,115,3,15,12.86667,0,0.5049602,336.7962,0.9333333,34,0,0.06666667,155,1,6,1.998632,1,0.8031088,0.1131995,1.566734,1,0.025928106,8,8,4,4,9,5,4,4,2,1,0,0,0,103,censored
795,4.922094,2,0,1,13,268,158,22,34,0.613924,40,225,40,0,7.30566,88,5,13,12.15385,0,0.2954545,325.9949,1.153846,29,0,0,138,1,8,2.553731,0,0.8734177,0.1415094,1.782506,0,0.006448089,2,2,2,0,3,1,1,1,0,1,0,0,0,84,censored
796,4.561852,2,0,1,4,64,41,5,12,0.8292683,8,49,15,0,7.984375,23,0,4,10.25,0,0.4166667,353.2197,0.75,15,0,0,36,0,2,0.1217661,0,0.8780488,0.05604137,1.054285,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,30,censored
797,4.685985,2,0,1,5,135,85,13,19,0.7294118,13,116,18,0,7.425373,46,2,5,17,0,0.5833333,320.4991,2,21,0,0,65,0,1,0.2275497,1,0.7647059,0.0683808,1.614012,0,0.006448089,4,4,2,2,4,2,1,1,0,1,0,0,0,51,censored
798,4.540704,2,0,1,4,94,52,6,10,0.6923077,11,83,11,0,7.361702,30,3,4,13,0,0.125,356.9328,1,13,0,0,42,0,2,0.1217661,1,0.8076923,0.1120827,1.269986,0,0.006448089,1,1,0,0,1,0,1,1,0,0,0,0,0,30,censored
799,4.842474,2,0,1,16,252,139,28,36,0.5539568,36,226,26,0,7.706349,90,10,16,8.6875,0,0.2760417,227.691,0.1875,24,0,0,110,3,10,2.742164,3,0.7913669,0.1329601,1.708746,0,0.006448089,0,0,0,1,9,7,2,2,2,5,0,0,0,65,censored
800,4.668352,2,0,1,4,89,56,6,15,0.8214286,15,80,9,0,7.449438,29,2,4,14,0,0.4444443,458.3333,1.5,7,0,0,42,0,3,1.015982,1,0.75,0.05017167,1.225035,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,36,censored
801,4.599124,2,0,1,5,59,37,7,9,0.8918919,9,52,7,0,7.423729,22,0,5,7.4,0,0,257.9365,0.4,6,0,0,31,1,3,0.6826491,0,0.8378378,0.03996968,1.872444,0,0.006448089,0,0,0,0,1,0,1,1,0,0,0,0,0,27,censored
802,4.855314,2,0,1,3,97,59,11,13,0.9152542,20,86,11,0,7.237113,33,1,3,19.66667,0,1,250,1.333333,8,0,0,46,1,1,0.06088305,0,0.779661,0.006689556,1.583828,0,0.006448089,3,3,1,1,2,1,1,0,0,0,0,0,0,45,censored
803,4.697124,2,0,1,3,75,40,6,10,0.8,16,67,8,0,7.24,17,3,3,13.33333,0,0.2777778,339.4522,0.6666667,19,0,0,31,0,0,0,0,0.775,0.03996968,1.523689,0,0.006448089,1,0,0,1,3,3,0,0,0,0,0,0,0,27,censored
804,4.201708,2,0,1,5,87,46,4,10,0.7391304,17,72,15,0,7.643678,24,7,5,9.2,0.5,0.2333333,342.8572,1,12,0,0,38,0,3,1.182649,0,0.8260869,0.09412442,0.9893106,0,0.006448089,0,0,0,0,1,1,0,0,0,0,0,0,0,28,censored
805,4.294941,2,0,1,4,67,38,4,9,0.9210526,16,56,11,0,7.746269,21,4,4,9.5,0.5,0.2916667,364.1636,0.25,14,0,0,32,0,2,1.121766,0,0.8421053,0.02006867,1.043626,0,0.006448089,0,0,0,0,2,2,1,0,0,1,0,0,0,30,censored
806,4.27096,2,0,1,2,70,37,0,14,0.5135135,8,63,7,0,7.528572,29,2,2,18.5,0,0.3333333,461.5385,1.5,7,0,0,34,0,0,0,0,0.9189189,0.256934,1.582209,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,17,censored
807,4.158088,1,0,1,6,83,50,10,12,0.88,22,72,11,0,7.060241,29,2,6,8.333333,0.75,0.9166667,339.0332,0.6666667,21,0,0,41,1,3,1.682649,0,0.82,0.02376553,2.142265,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,38,censored
808,4.85818,2,0,1,5,75,41,5,12,0.9268293,23,57,17,0,7.702703,23,4,5,8.2,0,0.1,290.4762,0.2,0,0,0.2,35,0,3,1.682649,0,0.8536586,0.008853824,2.043369,1,0.025928106,1,1,0,0,1,1,0,0,1,0,0,0,0,34,censored
809,4.674276,2,0,1,3,69,45,9,18,0.8666667,13,56,12,0,7.602941,22,1,3,15,0,0,239.1127,0.3333333,15,0,0,41,0,1,0.06088305,0,0.9111111,0.05160515,1.837131,0,0.006448089,3,2,0,2,0,0,0,0,0,0,0,0,0,35,censored
810,4.661,2,0,1,4,52,30,5,5,0.9666666,8,46,6,0,7.096154,18,2,4,7.5,0,0.8571429,314.6464,0.25,0,0,0,25,0,3,1.146935,0,0.8333333,0,1.764302,0,0.006448089,1,1,1,0,1,1,0,0,0,0,0,0,0,25,censored
811,3.597732,2,0,1,2,46,34,7,7,0.5882353,10,40,6,0,8.021739,10,1,2,17,1,0,500,0,6,0,0,25,0,1,0.560883,0,0.7352941,0.1459034,0.893691,0,0.006448089,0,0,0,0,3,3,0,0,0,0,0,0,0,16,censored
812,4.737234,2,0,1,7,95,53,15,12,0.8113208,20,84,11,0,7.042105,38,2,7,7.571429,0,0,335.7143,0.1428571,6,0,0,46,2,5,1.304415,0,0.8679245,0.06337474,1.841315,0,0.006448089,1,1,0,0,1,1,0,0,0,0,0,0,0,38,censored
813,5.669423,4,0,1,22,371,221,36,54,0.6153846,83,323,48,0,7.35849,101,23,22,10.04545,0,0.3560606,312.2413,0.3636364,73,0,0,172,1,10,2.550497,1,0.7782806,0.11573,1.56355,0,0.006448089,7,8,4,1,14,8,8,4,3,2,1,0,2,114,censored
814,5.022295,2,0,1,8,159,93,17,22,0.8172043,35,135,24,0,6.937107,47,8,8,11.625,0,0.3142857,268.4702,0.375,18,0,0,80,1,2,0.3884327,0,0.8602151,0.03639903,1.53959,0,0.006448089,3,3,3,0,1,0,0,0,0,0,0,0,0,71,censored
815,4.29245,2,0,1,4,91,52,3,16,0.9038461,28,74,16,0,7.733333,27,3,4,13,0.6666667,0,125,1,0,0,0,44,0,2,1.121766,1,0.8461539,0.03859359,1.192124,0,0.006448089,0,0,0,0,1,0,0,0,0,0,0,0,0,39,censored
816,4.727,2,0,1,3,54,34,5,7,0.9411765,14,44,10,0,7.462963,16,2,3,11.33333,0,1.305556,398.4127,0.6666667,19,0,0,27,0,1,0.06088305,0,0.7941176,0,0.987771,0,0.006448089,0,0,0,0,2,2,0,0,0,0,0,0,0,27,censored
817,3.939,5,0,1,1,53,34,3,11,0.9705882,18,46,7,0,7.490566,17,1,1,34,1,0,0,2,0,0,0,26,0,0,0,0,0.7647059,0,1.460568,0,0.006448089,1,1,0,0,3,2,0,0,0,0,0,0,0,26,censored
818,4.64888,2,0,1,5,77,40,7,13,0.75,18,66,11,0,7.766234,25,3,5,8,0,0.1,233.3333,0.2,12,0,0,34,1,2,0.7884327,0,0.85,0.09262462,1.261809,0,0.006448089,0,0,0,0,3,3,0,0,0,0,0,0,0,26,censored
819,4.767094,2,0,1,4,93,55,9,16,0.9272727,15,51,37,5,10.04301,32,0,4,13.75,0,0,192.3077,1,6,0,0.25,45,0,1,0.560883,2,0.8181818,0.006841591,1.492427,1,0.025928106,2,2,1,1,3,1,2,1,0,1,0,0,0,44,censored
820,4.795379,2,0,1,5,80,48,14,9,0.8125,16,66,13,0,7.189873,21,4,5,9.6,0,0.475,223.5796,0.8,16,0,0,33,1,2,1.121766,0,0.6875,0.009407188,1.960667,0,0.006448089,3,3,1,1,0,0,0,0,0,0,0,0,0,32,censored
821,4.866719,2,0,1,5,135,71,7,14,0.8169014,28,116,19,0,7.837037,45,5,5,14.2,0,0.8333333,318.4732,0.4,12,0,0,59,0,2,0.6217661,1,0.8309859,0.03886807,1.597045,0,0.006448089,0,0,0,0,3,2,1,0,0,0,0,1,0,51,censored
822,4.745626,2,0,1,8,123,78,21,18,0.8205128,20,112,11,0,7.113821,37,4,8,9.75,0,0.15625,227.6232,0.375,14,0,0,62,4,7,1.4738,0,0.7948718,0.05757871,1.812086,0,0.006448089,1,1,0,0,6,5,1,1,2,0,0,0,0,51,censored
823,4.696205,2,0,1,11,189,110,14,21,0.6454545,38,167,21,0,7.361702,49,9,11,10,0.3333333,0.3333334,407.0547,0.5454546,6,0,0,84,1,7,2.842848,0,0.7636364,0.1046008,1.625789,0,0.006448089,4,4,0,0,5,4,3,0,1,2,1,0,0,58,censored
824,4.680985,2,0,1,2,69,48,8,12,0.8125,12,49,20,0,8.028986,14,2,2,24,0,0.2222222,500,1,7,0,0.5,42,0,0,0,1,0.875,0.03730301,1.57634,1,0.025928106,2,2,1,0,0,0,0,0,0,0,0,0,0,37,censored
825,4.657,2,0,1,2,29,15,2,3,1,9,22,6,0,8.321428,7,2,2,7.5,0,0,500,0.5,0,0,0,14,0,2,0.9550995,0,0.9333333,0,1.719098,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,14,censored
826,4.953125,2,0,1,14,273,196,39,41,0.6479592,66,230,40,0,7.088889,58,5,14,14,0.5,0.232619,300.5419,0.7142857,42,0,0.07142857,147,1,4,0.7435322,0,0.75,0.09867096,1.676632,1,0.025928106,4,4,2,2,5,5,0,0,0,0,0,0,0,105,censored
827,3.818058,5,0,1,1,43,29,7,6,0.8275862,11,31,12,0,8.232558,14,0,1,29,1,0,0,2,0,0,0,20,0,0,0,0,0.6896552,0.01584368,2.051578,0,0.006448089,1,1,1,0,2,0,2,2,0,0,0,0,0,19,censored
828,6.135018,3,0,1,22,402,263,57,71,0.661597,91,343,59,0,7.251244,112,6,22,11.95455,0,0.5396429,363.6596,0.5,70,0,0,214,3,9,2.602709,0,0.8136882,0.07042985,2.13379,0,0.006448089,24,24,14,9,9,4,5,5,1,0,0,0,1,157,censored
829,3.710145,5,0,1,1,51,32,5,7,0.90625,7,42,8,0,7.56,17,1,1,32,1,0,0,1,0,0,0,26,2,0,0,0,0.8125,0.03926478,1.371878,0,0.006448089,0,0,0,0,3,1,2,2,0,0,0,0,0,23,censored
830,4.909654,2,0,1,5,121,77,20,18,0.7792208,28,105,16,0,7,30,7,5,15.4,0,0.25,264.6104,0.6,12,0,0,59,3,3,0.6159825,0,0.7662337,0.03407887,2.020766,0,0.006448089,3,2,2,0,3,2,1,0,1,1,1,0,0,53,censored
831,4.970528,2,0,1,8,144,89,12,21,0.8314607,32,117,26,1,7.763889,42,5,8,11.125,0,0.1,261.9048,0.375,13,0,0,77,1,5,1.04251,1,0.8651685,0.05557477,1.629867,0,0.006448089,3,4,1,0,2,1,1,0,0,0,0,0,0,65,censored
832,3.84947,5,0,1,1,48,31,9,9,0.9032258,14,38,10,0,8.145833,10,2,1,31,1,0,0,0,0,0,0,28,1,0,0,0,0.9032258,0.02315615,1.755017,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,26,censored
833,3.82147,5,0,1,1,52,33,9,10,0.9090909,12,40,12,0,7.596154,15,2,1,33,1,0,0,1,0,0,0,28,0,0,0,0,0.8484849,0.02315615,1.422718,0,0.006448089,1,1,0,0,1,1,0,0,0,0,0,0,0,26,censored
834,4.687941,2,0,1,3,66,39,7,12,0.8974359,12,62,4,0,6.818182,21,0,3,13,0,0.6,256.7693,0,7,0,0.3333333,32,0,1,0.1608831,0,0.8205128,0.02006867,2.173332,1,0.025928106,1,1,0,0,2,2,0,0,0,0,0,0,0,30,censored
835,4.747106,2,0,1,3,91,55,9,16,0.6363636,24,76,15,0,7.351648,29,2,3,18.33333,0,0.25,277.7778,0.3333333,0,0,0,45,1,1,0.06088305,0,0.8181818,0.08279981,1.682117,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,33,censored
836,4.775219,2,0,1,4,86,48,7,15,0.9166667,17,75,11,0,6.906977,25,2,4,12,0,0.4166667,303.5714,0.5,8,0,0.75,38,0,2,0.5884327,0,0.7916667,0.008135946,1.895474,3,0.090680497,1,1,0,0,2,0,2,2,0,0,0,0,0,37,censored
837,3.935379,2,0,1,2,60,37,1,10,0.972973,20,52,8,0,7.133333,10,1,2,18.5,1,0.25,333.3333,0.5,0,0,0,33,0,1,0.185883,1,0.8918919,0.009407188,1.202549,0,0.006448089,0,0,0,0,3,3,0,0,0,0,0,0,0,32,censored
838,3.799616,2,0,1,2,50,34,3,14,0.7352941,14,37,13,0,7.6,16,0,2,17,1,0,200,0.5,0,0,0,23,0,1,0.560883,1,0.6764706,0.0451545,1.490569,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,20,censored
839,3.795,1,0,1,2,35,18,4,6,1,9,30,5,0,7.657143,8,3,2,9,1,0,125,0,0,0,0.5,15,0,2,0.8717661,0,0.8333333,0,1.153824,1,0.025928106,0,0,0,0,0,0,0,0,0,0,0,0,0,15,censored
840,4.966551,2,0,1,7,118,67,16,17,0.9104478,31,99,19,0,7.025424,29,6,7,9.571428,0,0.9166667,219.4445,0.4285714,7,0,0,55,0,4,1.481627,0,0.8208955,0.01135962,1.599649,0,0.006448089,1,1,1,0,1,0,1,1,0,0,0,0,0,53,censored
841,4.258913,5,0,1,1,170,108,22,22,0.712963,35,141,29,0,7.141177,45,7,1,108,1,0,0,2,0,0,0,86,0,0,0,0,0.7962963,0.0677399,2.066754,0,0.006448089,10,11,5,4,6,5,0,0,1,0,0,0,0,67,censored
842,4.410971,2,0,1,11,169,105,17,44,0.7142857,33,150,19,0,6.757396,49,3,11,9.545455,0.5714286,0.3333333,274.085,0.2727273,45,0,0,82,2,6,2.379584,0,0.7809524,0.06177992,1.263253,0,0.006448089,0,0,0,0,4,0,4,3,0,1,0,0,0,65,censored
843,4.441595,2,0,1,2,63,32,4,9,0.59375,13,58,5,0,7.301587,20,4,2,16,0,0,0,0,0,0,0,28,0,0,0,2,0.875,0.1874348,1.578614,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,17,censored
844,3.694568,1,0,1,1,30,23,1,10,0.9130435,4,23,7,0,8.066667,7,0,1,23,1,0,0,2,0,0,0,20,1,0,0,0,0.8695652,0.03344778,2.240778,0,0.006448089,1,1,1,0,1,1,0,0,0,0,0,0,0,18,censored
845,4.029234,2,0,1,6,148,94,14,22,0.6914893,26,123,25,0,7.439189,37,7,6,15.66667,1,0,271.4286,0.8333333,0,0,0,84,1,4,1.743532,0,0.893617,0.1020484,1.987651,0,0.006448089,8,8,5,0,1,0,1,1,0,0,0,0,0,60,censored
846,4.848515,2,0,1,7,130,78,12,14,0.7820513,25,119,11,0,6.676923,31,6,7,11.14286,0,0.8095238,274.6148,0.5714286,28,0,0,61,1,3,0.2826492,0,0.7820513,0.03486571,2.162067,0,0.006448089,1,1,0,0,2,1,0,0,1,1,0,0,0,51,censored
847,3.767,5,0,1,1,47,26,3,8,1,7,41,6,0,7.170213,19,1,1,26,1,0,0,0,0,0,0,23,1,0,0,0,0.8846154,0,1.238544,0,0.006448089,0,0,0,0,1,0,1,1,0,0,0,0,0,23,censored
848,4.948328,2,0,1,10,161,91,12,22,0.7692308,35,135,25,0,7.7125,49,6,10,9.1,0,0.07407407,352.7657,0.7,25,0,0,73,0,5,1.054415,0,0.8021978,0.05018775,1.395319,0,0.006448089,1,0,0,0,3,2,0,0,0,1,0,0,0,61,censored
849,4.941706,2,0,1,9,157,95,22,33,0.8631579,28,121,36,0,8.184713,50,3,9,10.55556,0,0.0625,308.631,0.5555556,13,0,0.1111111,85,5,4,1.126866,0,0.8947368,0.03680563,1.728419,1,0.025928106,4,4,4,0,2,2,0,0,0,0,0,0,1,75,censored
850,3.954568,2,0,1,3,81,48,7,9,0.875,20,68,13,0,7.283951,22,4,3,16,1,0.2,462.5,0.3333333,6,0,0,40,0,2,0.2884327,0,0.8333333,0.03344778,1.701226,0,0.006448089,3,3,2,0,2,1,1,0,0,0,0,0,0,36,censored
851,4.629,2,0,1,3,52,31,9,7,1,7,47,5,0,6.980769,10,1,3,10.33333,0,0,262.6263,0.6666667,12,0,0.6666667,24,1,1,0.1608831,0,0.7741935,0,2.371081,2,0.058304302,0,0,0,0,1,0,1,1,0,0,0,0,0,24,censored
852,4.58356,2,0,1,2,48,26,3,10,0.8846154,8,42,6,0,6.5625,18,2,2,13,0,0,267.8571,0,6,0,0,25,1,0,0,0,0.9615384,0.04104954,1.300213,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,22,censored
853,3.980626,5,0,1,1,128,76,20,19,0.75,24,107,19,0,7.261905,38,7,1,76,1,0,0,1,0,0,0,61,2,0,0,0,0.8026316,0.05412593,1.60025,0,0.006448089,3,3,2,0,1,1,0,0,1,0,0,0,0,51,censored
854,3.814235,2,0,1,3,46,30,4,9,0.9333333,9,36,10,0,7.782609,14,1,3,10,1,0,335.9789,0,7,0,0,27,1,1,0.360883,0,0.9,0.01157808,1.389759,0,0.006448089,1,2,1,0,0,0,0,0,0,0,0,0,0,26,censored
855,4.450324,2,0,1,5,72,46,8,12,0.9130435,16,57,15,0,7.333333,18,1,5,9.2,0.3333333,0.25,81.16882,0.6,6,0,0.4,40,1,2,0.8717661,0,0.8695652,0.02440784,2.351755,2,0.058304302,1,1,1,0,0,0,0,0,0,0,0,0,0,37,censored
856,4.684413,5,0,1,7,316,216,43,68,0.5925926,61,271,45,0,7.360759,86,4,7,30.85714,1,0,222.2222,0.7142857,0,0,0.1428571,172,3,3,0.9826491,2,0.7962963,0.1122838,2.166766,1,0.025928106,19,18,2,1,4,2,2,1,1,1,0,0,0,113,censored
857,3.68594,1,0,1,3,31,19,2,2,0.8947368,6,25,6,0,7.645161,10,1,3,6.333333,1,0.1111111,383.3333,0,0,0,0,15,0,2,0.671766,0,0.7894737,0.04631231,0.5274979,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,13,censored
858,4.704705,2,0,1,2,69,35,2,11,0.8857143,16,60,9,0,7.391304,21,1,2,17.5,0,0.375,470.5882,1.5,8,0,0.5,29,0,0,0,0,0.8285714,0.03473423,0.5604138,1,0.025928106,0,0,0,0,0,0,0,0,0,0,0,0,1,26,censored
859,4.682856,2,0,1,4,53,31,9,12,0.9032258,12,47,6,0,7.320755,15,2,4,7.75,0,0.375,293.0555,0,14,0,0.25,28,1,3,0.5207443,0,0.9032258,0.01114926,1.815851,1,0.025928106,0,0,0,0,0,0,0,0,0,0,0,0,0,27,censored
860,4.660572,5,0,1,7,305,199,45,54,0.6482412,70,245,56,0,7.641196,88,6,7,28.42857,1,0.1145833,258.3882,1.428571,17,0,0,159,0,2,0.2931947,0,0.798995,0.09145606,1.861369,0,0.006448089,7,8,1,1,3,2,2,1,0,1,1,0,0,118,censored
861,5.388648,2,0,1,17,263,160,27,49,0.74375,60,225,38,0,7.060836,85,9,17,9.411765,0,0.06145833,281.082,0.2352941,12,0,0,142,2,13,4.637908,2,0.8875,0.07482871,1.457228,0,0.006448089,7,7,7,0,6,4,1,1,0,0,0,0,0,109,censored
862,4.29894,2,0,1,6,81,54,5,14,0.8333333,19,67,14,0,7.518518,23,2,6,9,0.5,0.2916667,262.3918,0.8333333,18,0,0,46,0,3,1.254078,0,0.8518519,0.04631231,1.617385,0,0.006448089,0,0,0,2,0,0,0,0,0,0,0,0,0,39,censored
863,4.295671,2,0,1,8,139,84,15,26,0.7857143,27,119,20,0,7.582734,38,4,8,10.5,0.6666667,0.4761904,232.967,0.375,12,0,0.125,67,1,3,1.015982,1,0.797619,0.026701,1.538131,1,0.025928106,0,0,0,0,0,0,0,0,0,0,0,0,0,60,censored
864,3.82247,5,0,1,1,60,35,4,8,0.9428571,12,52,8,0,7.316667,19,3,1,35,1,0,0,1,0,0,0,31,0,0,0,0,0.8857143,0.01003433,2.131741,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,30,censored
865,4.843241,2,0,1,6,131,72,8,22,0.7638889,29,114,17,0,7.580153,45,4,6,12,0,0.0625,424.1071,0.8333333,7,0,0,62,0,0,0,0,0.8611111,0.06475088,1.276275,0,0.006448089,2,0,0,0,2,2,0,0,0,0,0,0,0,50,censored
866,4.664817,2,0,1,5,64,43,6,14,0.8837209,10,56,8,0,7.59375,18,0,5,8.6,0,0.02857142,239.9206,0,8,0,0.2,34,2,4,1.426866,0,0.7906977,0.02913194,1.893969,1,0.025928106,3,2,2,1,2,2,1,0,0,1,0,0,0,31,censored
867,5.342652,2,0,1,15,238,136,28,36,0.7426471,47,203,35,0,7.47479,84,6,15,9.066667,0,0.2488095,365.2778,0.3333333,19,0,0.06666667,115,3,11,4.203047,0,0.8455882,0.06791984,1.878472,1,0.025928106,14,14,0,0,7,6,4,1,1,4,1,0,0,87,censored
868,4.301235,2,0,1,3,49,32,9,9,0.90625,13,39,10,0,7.795918,15,1,3,10.66667,0.5,0.763889,557.0175,0.3333333,9,0,0,27,1,2,0.9789089,1,0.84375,0.01157808,1.837304,0,0.006448089,2,2,1,0,0,0,0,0,0,0,0,0,0,26,censored
869,4.64636,2,0,1,6,106,60,10,16,0.7833334,14,90,16,0,7.698113,32,4,6,10,0,0.0625,370.8333,0.8333333,6,0,0,51,0,3,1.182649,2,0.85,0.05569028,1.256914,0,0.006448089,0,0,0,0,1,1,0,0,0,0,0,0,0,41,censored
870,4.834485,2,0,1,6,119,79,18,19,0.7848101,26,103,16,0,7.084033,37,0,6,13.16667,0,0.5208333,340.6986,0.6666667,43,0,0,68,4,1,0.2275497,0,0.8607595,0.05422311,1.988501,0,0.006448089,1,1,1,0,3,3,0,0,0,2,0,0,0,55,censored
871,5.247048,3,0,1,14,311,188,52,42,0.7234042,64,259,52,0,7.392283,89,14,14,13.42857,0.3333333,0.5151516,261.5751,0.6428571,37,0,0.07142857,145,2,6,1.298632,0,0.7712766,0.05015071,2.025535,1,0.025928106,11,10,10,1,7,4,3,1,2,0,1,0,0,117,censored
872,3.977438,2,0,1,3,74,45,8,12,0.9111111,16,61,13,0,7.5,27,1,3,15,1,0.04761903,272.302,0.3333333,14,0,0,40,0,0,0,0,0.8888889,0.01627189,1.842338,0,0.006448089,6,6,1,0,1,1,0,0,0,0,0,0,0,37,censored
873,4.338106,2,0,1,6,92,54,10,15,0.8703704,18,81,11,0,7.119565,28,2,6,9,0.5,0.7916667,319.1919,0.1666667,20,0,0,44,0,3,0.9564586,0,0.8148148,0.02202659,1.879271,0,0.006448089,1,1,0,0,2,1,0,0,0,0,0,0,0,41,censored
874,4.931117,2,0,1,9,126,71,13,20,0.8732395,28,100,25,0,7.56,41,4,9,7.888889,0,0,262.5661,0.6666667,0,0,0,64,2,7,1.759515,0,0.9014084,0.03168737,1.544263,0,0.006448089,3,3,1,0,0,0,0,0,0,0,0,0,0,57,censored
875,4.823627,2,0,1,5,96,59,15,21,0.8644068,21,82,14,0,7.479167,28,3,5,11.8,0,0.85,228.5714,0.4,31,0,0,47,2,1,0.06088305,0,0.7966102,0.01337911,1.969311,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,45,censored
876,4.935491,2,0,1,11,217,130,26,29,0.7076923,29,190,26,0,7.462963,73,7,11,11.81818,0,0.4833333,278.8636,1,52,0,0,96,0,5,1.394891,0,0.7384616,0.06319711,1.600937,0,0.006448089,5,5,3,2,6,4,2,2,4,0,0,0,0,79,censored
877,4.203403,2,0,1,6,98,65,15,18,0.8923077,19,81,17,0,7.265306,19,7,6,10.83333,0.75,0.3055555,288.2937,0.5,13,0,0,51,1,3,0.9493158,1,0.7846154,0.02561958,1.961149,0,0.006448089,5,5,1,1,2,1,2,0,0,0,0,0,0,47,censored
