'CRIE Readability 1.0','SVM readability prediction 1.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,class
-0.833403,-1.378565,0,2.032034,1.111762,1.666861,-0.002313,-0.196911,-0.413524,-0.270431,0.026309,0.027006,-0.169832,-0.632886,-1.431472,-0.472522,2.032034,-0.487953,1.456603,0.146738,-0.79065,-0.020894,0.033916,-0.118359,-0.282775,-1.215364,0.025456,1.444452,2.189491,-0.398656,-1.215363,-0.460778,0.824463,-0.294373,-0.442897,-0.430521,0.129578,-0.400669,-0.583244,-0.305914,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.348929,-1.088649,1.08865,-0.749889,0.68089,0.431379,0.559443,1.546783,1.547369,-0.185757,censored
-1.215443,-1.378565,0,-0.443135,-0.961752,-0.843084,0.548376,0.754771,0.574699,-0.572363,0.114871,-0.063739,-0.169832,0.113753,0.035462,-0.594141,-0.443135,-0.478858,1.021173,-0.965447,-0.031187,0.443573,-0.479424,-0.118359,-0.282775,-0.467267,-0.486922,-0.003585,-0.20311,-0.398656,-0.467267,-0.391,0.259333,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,0.009544,0.435779,1.269678,-0.363487,-0.334022,2.121822,-0.219337,-0.084213,-0.157799,0.001997,-0.337874,0.337874,-0.749889,1.004282,0.591154,-0.20176,-0.876413,-0.875612,-0.196854,censored
-0.352139,-1.378565,0,1.206978,0.878126,1.087643,-0.015271,1.177455,0.140754,0.143183,0.700159,-0.663455,-0.169832,-0.844933,-0.492179,-0.359011,1.206978,-0.365175,0.847001,1.662089,-0.690017,0.443573,0.233548,-0.118359,-0.282775,-0.844568,-0.486922,-0.003585,0.151225,-0.398656,-0.844568,-0.359021,0.836019,-0.294373,-0.393804,-0.381115,-0.484121,-0.400669,-0.056574,-0.80513,1.146843,-0.363487,-0.334022,-0.383293,1.986392,-0.084213,-0.157799,-0.20154,0.09543,-0.09543,-0.749889,0.328454,0.284124,0.559443,0.963519,0.963854,-0.197791,censored
0.501346,0.195487,0,-0.443135,-0.844934,-0.891352,-0.612074,1.259359,1.659562,0.100538,0.84073,-0.807491,-0.169832,-0.630795,0.421009,0.633375,-0.443135,-0.524331,-0.720549,-0.965447,0.292633,-0.020894,0.376143,-0.118359,-0.282775,0.281787,-0.486922,0.901438,-0.040567,4.222012,0.281788,-1.216693,-0.212372,-0.294373,-0.74973,-0.739313,-0.484121,1.214968,1.059665,0.472276,1.323869,2.742651,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.348933,-0.549469,0.549469,-0.749889,-1.562684,-1.422043,0.559443,-0.998368,-0.999971,-0.144992,censored
-1.061407,-1.378565,0,2.032034,0.586082,0.701497,-2.059543,3.081573,-2.307475,0.156954,-0.236983,0.296789,-0.169832,0.470103,0.493211,-1.181966,2.032034,-0.851737,1.892034,-0.765254,0.943302,-0.949827,-0.5935,2.725126,-0.282775,2.151317,-0.486922,1.082442,2.702613,-0.398656,2.151316,1.084673,0.924146,-0.294373,4.031368,4.072299,0.312772,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.42718,-1.102286,1.102287,-0.749889,-1.331694,-1.4255,-2.485368,2.531514,2.530044,-0.198866,censored
0.365741,0.195487,0,-0.443135,0.761309,0.991106,0.625588,-1.201972,-1.071172,-1.648004,0.636039,-0.597754,-0.169832,-0.152231,0.208256,-0.900132,-0.443135,1.249118,-0.720549,1.036485,0.08319,2.301438,0.661332,-0.118359,-0.282775,-1.320071,1.345006,-1.813631,-1.089785,-0.398656,-1.320071,0.563333,-0.137354,-0.294373,-0.384052,-0.371301,-0.484121,-0.400669,-0.506725,-0.80513,0.310558,1.083208,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.214662,-1.085309,1.085309,-0.749889,1.723397,1.581854,0.559443,0.857471,0.859245,-0.195192,censored
0.957452,0.195487,0,0.381921,0.761309,0.556693,0.812586,0.11958,0.917956,0.491247,0.636039,-0.597754,-0.169832,-0.800142,1.129133,-0.217566,0.381921,-0.130231,-0.720549,0.250012,-0.559193,-0.020894,0.090954,-0.118359,-0.282775,0.814968,0.906107,-0.003585,-0.099067,-0.398656,0.814968,-0.448853,-0.01739,-0.294373,-0.332629,-0.31955,0.350126,-0.400669,-0.439856,-0.80513,0.434786,1.286649,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.956077,0.369746,-0.369746,0.342354,0.013216,-0.086334,0.559443,0.645375,0.645331,-0.187047,censored
0.520193,0.195487,0,1.206978,1.024148,0.556693,0.372237,-0.288341,-1.455181,-0.126618,-0.574126,0.642243,-0.169832,-0.094842,-0.088204,0.746834,1.206978,-0.615277,-0.720549,-0.152162,-0.289748,-0.253127,-0.907208,-0.118359,-0.282775,-0.290407,0.209592,-0.456097,-0.046417,-0.398656,-0.290407,1.217838,-0.850984,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,0.102524,0.552114,1.442414,-0.363487,-0.334022,2.356676,-0.219337,-0.084213,-0.157799,-1.168919,1.598705,-1.598705,1.434596,0.943949,0.58958,-0.962962,1.152049,1.152845,-0.19405,censored
1.233803,0.195487,0,0.794449,0.819718,0.701497,0.043618,-0.814985,1.092842,1.042253,-0.332313,0.394469,-0.169832,0.676764,-0.152805,0.353397,0.794449,-0.329447,-0.720549,-0.298136,-0.056266,-0.153599,0.131695,-0.118359,1.295068,0.461908,-0.486922,0.772149,1.229276,0.773752,0.461908,-1.076596,-0.457451,1.570024,-0.351305,-0.338345,-0.484121,-0.400669,0.053952,-0.156894,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,9.365739,-0.157799,1.327611,0.85144,-0.85144,1.434596,-0.999564,-0.58576,0.559443,0.486303,0.485504,-0.199711,censored
-1.360533,-1.378565,0,-0.030607,-0.815729,-1.036157,-1.815305,-0.40019,-0.177706,1.423027,0.315931,-0.553027,-0.169832,-1.783854,1.168402,-1.181966,-0.030607,-0.942683,1.238888,-0.965447,1.020424,-0.20668,-1.334991,-0.118359,-0.282775,1.449667,-0.486922,1.082442,0.540244,-0.398656,1.449668,0.578291,-0.865831,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.270594,1.281698,-1.281698,1.434596,-0.671852,-1.285036,-4.007773,0.231788,0.230662,-0.198532,censored
-0.675254,0.195487,0,1.206978,0.7029,1.232447,0.07867,0.501352,0.19917,-0.764286,-0.138249,0.195621,-0.169832,-0.281934,-1.087044,-0.654431,1.206978,-0.296966,1.238888,-0.576679,0.762914,-0.020894,0.590034,-0.118359,-0.282775,0.548544,0.656076,0.448926,0.775909,-0.398656,0.548545,-0.054734,1.021264,-0.294373,1.645927,1.671634,0.884899,0.303583,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.411206,-1.099591,1.099593,-0.749889,-0.939468,-0.902411,0.559443,1.228639,1.227664,-0.199217,censored
0.352921,0.195487,0,-1.268191,-1.662657,-1.711911,1.045712,-1.044195,1.101177,1.554338,1.45743,-1.439393,-0.169832,-2.293965,-0.852023,1.238489,-1.268191,-0.524331,-0.720549,0.836292,0.062393,-0.020894,0.376143,-0.118359,-0.282775,-0.966636,-0.486922,1.806461,-0.325958,-0.398656,-0.966636,-1.216693,-1.531806,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.491792,-0.739507,0.739507,-0.749889,1.695496,1.802599,-0.962962,-1.699463,-1.697583,-0.198616,censored
1.203832,0.195487,0,-0.030607,1.053353,0.701497,0.043618,-0.035674,-0.465636,0.894703,-0.682882,0.616612,1.448518,0.997837,0.751618,0.967543,-0.030607,0.366941,-0.720549,-0.214722,0.910861,0.908039,-0.536462,-0.118359,-0.282775,-0.17162,-0.486922,-0.365594,-0.735451,-0.398656,-0.17162,0.522877,-1.355671,-0.294373,1.640819,1.666493,0.312772,2.878833,0.053952,0.491342,0.389668,-0.363487,-0.334022,0.925349,-0.219337,-0.084213,-0.157799,-0.557246,0.835212,-0.835212,1.434596,0.389874,0.523571,0.559443,0.592351,0.592866,-0.192835,censored
1.012192,0.195487,0,2.032034,0.673696,0.36362,0.07867,0.568293,0.710307,0.769286,-0.461138,0.526469,-0.169832,0.912259,2.364505,-0.49617,2.032034,-0.979062,-0.720549,-0.164674,0.671848,-0.949827,-0.992764,-0.118359,-0.282775,1.41924,0.256027,1.082442,2.334069,-0.398656,1.419239,-0.827215,-1.487408,-0.294373,-0.74973,-0.291565,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.644171,-0.702917,0.702917,-0.749889,-0.894118,-0.490685,0.559443,0.857471,0.856782,-0.199458,censored
0.265777,0.195487,0,-0.855663,-0.465277,-0.456939,0.351755,-0.919196,-0.548008,-1.380309,1.145302,-1.35563,-0.169832,-0.444727,-0.994129,0.25342,-0.855663,0.536706,-0.720549,-0.965447,-0.420067,0.908039,-0.004109,-0.118359,-0.282775,-2.573134,-0.486922,-0.606934,-0.400752,-0.398656,-2.573134,0.961181,0.093466,-0.294373,1.733476,1.759741,1.999218,0.876812,2.246817,0.204912,3.926333,4.548545,2.329597,-0.383293,-0.219337,-0.084213,-0.157799,-1.966675,1.409276,-1.409276,1.434596,1.244832,1.128471,-0.20176,-0.351476,-0.350214,-0.174024,censored
0.944181,0.195487,0,-0.030607,0.819718,0.798034,0.385,-1.26676,-0.404036,0.18903,0.811647,-0.77769,-0.169832,-0.663739,-0.778224,-0.28745,-0.030607,0.439698,-0.720549,0.080205,-0.245745,-0.20668,-0.536462,-0.118359,4.135187,-0.713333,2.097247,-1.089613,-1.014992,-0.398656,-0.713333,-0.027357,0.747381,3.32634,0.024023,0.039378,-0.484121,0.395442,1.53315,1.712656,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.3198,-1.113159,1.113157,-0.749889,0.281501,0.257349,0.559443,0.433279,0.433572,-0.187442,censored
0.926521,0.195487,0,0.381921,0.761309,0.653229,-0.134832,-0.183271,0.796602,0.364865,-0.09148,0.147699,-0.169832,0.427477,1.485727,-1.181966,0.381921,-0.069601,-0.720549,-0.423257,0.349903,0.908039,1.136647,-0.118359,-0.282775,-0.424392,-0.486922,-0.606934,-0.325958,0.791516,-0.424392,-0.564812,-0.392067,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,1.121541,0.510985,1.381345,2.836777,3.136754,-0.383293,-0.219337,-0.084213,-0.157799,0.275342,0.238814,-0.238814,-0.749889,-0.448012,-0.719353,0.559443,1.016543,1.015892,-0.197663,censored
-0.789074,0.195487,0,-0.030607,0.323243,0.556693,1.47311,0.11958,-1.158539,-1.362348,1.019639,-0.99081,-0.169832,-0.545937,0.317575,-1.181966,-0.030607,0.257806,0.585742,0.455925,0.178536,-0.578253,1.174672,-0.118359,-0.282775,0.151743,0.209592,-0.365594,-0.612603,-0.398656,0.151743,0.97933,0.267153,-0.294373,0.084472,0.100213,-0.484121,1.315946,-0.439856,-0.126508,-0.572842,-0.363487,1.455597,-0.383293,-0.219337,-0.084213,-0.157799,-0.865348,1.720025,-1.720026,1.434596,0.617854,0.856731,0.559443,0.380255,0.381083,5.232548,censored
0.343989,0.195487,0,-0.030607,0.264834,0.556693,1.693284,-0.696262,-1.30686,-1.362348,1.159552,-1.134172,-0.169832,-1.184738,0.047056,-1.181966,-0.030607,0.257806,-0.720549,-0.364867,0.722316,0.164893,0.832445,-0.118359,-0.282775,-0.290407,0.209592,-0.365594,-0.571654,-0.398656,-0.290407,1.373212,0.911237,-0.294373,0.501573,0.519976,-0.484121,1.315946,-0.439856,-0.126508,-0.572842,-0.363487,1.455597,-0.383293,-0.219337,-0.084213,-0.157799,-1.320704,1.070734,-1.070734,1.434596,0.324036,0.329327,0.559443,0.380255,0.380612,-0.031495,censored
0.209225,0.195487,0,-0.030607,-0.114824,0.122279,1.060783,-0.499718,-1.274499,-1.702173,0.947832,-0.917233,-0.169832,-1.033973,0.147886,-1.181966,-0.030607,-0.069601,-0.720549,0.115596,0.507149,0.164893,1.516899,-0.118359,-0.282775,-0.210016,0.323567,0.358424,-0.409112,-0.398656,-0.210016,1.278788,0.865413,-0.294373,0.706332,0.726042,-0.484121,1.596846,-0.351103,-0.015461,-0.572842,-0.363487,1.748444,-0.383293,-0.219337,-0.084213,-0.157799,-1.284828,0.450422,-0.450422,0.342354,0.392717,0.497026,-0.20176,0.231788,0.232283,-0.09919,censored
-0.494502,0.195487,0,0.794449,0.673696,0.798034,0.385,-0.131676,-0.54161,-0.384062,1.033224,-1.00473,-0.169832,-0.926405,0.3509,-0.585622,0.794449,-0.277478,0.585742,-0.665157,0.801865,0.111811,0.783555,-0.118359,-0.282775,0.722053,0.805163,0.254993,-0.088622,-0.398656,0.722053,0.665314,0.663851,-0.294373,-0.362854,-0.349967,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.3198,0.40443,-0.40443,0.342354,-1.148271,-0.962346,0.559443,1.175615,1.174512,-0.199461,censored
1.206262,0.195487,0,-0.030607,1.170171,1.328984,-0.332322,-0.410717,0.117022,0.398567,-1.36009,1.182014,1.397945,0.805538,-1.170281,1.132594,-0.030607,0.839861,-0.720549,-0.965447,-0.436705,2.765904,-1.334991,-0.118359,-0.282775,-0.290407,0.07029,-0.365594,-0.20311,2.54702,-0.290407,0.029772,0.104121,-0.294373,0.251312,0.268119,0.183277,0.285977,-0.548332,-0.262232,-0.572842,-0.363487,1.097673,-0.383293,-0.219337,-0.084213,-0.157799,-0.258206,-0.934752,0.934752,-0.749889,-0.642348,-0.616329,0.559443,0.857471,0.856805,-0.199119,censored
-0.663724,0.195487,0,-0.030607,-0.698912,-0.505207,1.756191,0.692612,-1.052596,0.32207,-2.655982,2.775419,-0.169832,2.737788,-0.294313,-0.692112,-0.030607,-0.54252,0.585742,2.237642,-0.5355,-0.578253,0.147991,-0.118359,-0.282775,-1.006268,-0.486922,1.082442,0.935112,-0.398656,-1.006268,-0.03365,-0.682208,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.691879,-0.301591,0.301591,-0.749889,1.468756,2.357459,0.559443,-0.839296,-0.837136,-0.107192,censored
0.59167,4.917642,0,-1.268191,0.615287,0.315352,0.357309,-1.577786,-1.07558,0.006904,0.701449,-0.664776,-0.169832,0.227879,0.718769,-0.833256,-1.268191,3.295406,-0.720549,-0.965447,-3.34811,-0.020894,-1.334991,-0.118359,-0.282775,-1.714279,-0.486922,-1.813631,-1.089785,-0.398656,-1.71428,0.467299,-1.21354,-0.294373,-0.297281,-0.739313,-0.484121,-0.400669,3.136175,4.347797,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-1.338713,1.635672,-1.635672,1.434596,0.741223,1.080085,0.559443,0.274207,0.275233,-0.199232,censored
-1.809838,-1.378565,0,0.381921,-1.078569,-1.084425,1.018082,0.133177,1.343143,-0.054534,-0.724849,0.796681,-0.169832,0.936979,0.488904,0.189625,0.381921,-1.160954,1.892034,-0.965447,1.515984,-0.949827,-0.764613,-0.118359,-0.282775,0.475987,0.998975,1.203112,1.945891,2.219723,0.475987,-1.216693,0.300888,-0.294373,0.140086,0.156182,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,1.482266,-0.046847,0.046847,-0.749889,-1.027159,-1.095868,0.559443,-1.210464,-1.21163,-0.198377,censored
0.523485,0.195487,0,-0.443135,-0.260846,-0.505207,-0.927842,0.071018,-0.374556,1.028201,0.427913,-0.384498,-0.169832,-0.343885,1.560676,-0.202258,-0.443135,-0.160547,-0.720549,-0.402403,0.22876,-0.020894,0.518737,-0.118359,-0.282775,0.678112,-0.486922,1.806461,0.233124,-0.398656,0.678112,0.425647,-1.85387,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.001997,-1.033848,1.033847,-0.749889,-0.581109,-0.255545,-0.20176,-0.11817,-0.118583,-0.198144,censored
-0.123824,0.195487,0,-0.030607,-0.436072,-0.16733,0.030741,0.914609,0.303483,0.557447,-0.199113,0.025159,2.579146,1.652761,-2.119859,0.497533,-0.030607,-0.287871,0.150312,-0.193273,0.21154,0.164893,0.033916,-0.118359,-0.282775,0.052485,-0.486922,0.358424,0.178804,-0.398656,0.052485,-0.10759,-0.683821,-0.294373,-0.74973,-0.739313,-0.484121,0.720385,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.200248,-0.713361,0.713361,-0.749889,0.145951,0.421891,0.559443,-0.733248,-0.732917,-0.151889,censored
0.98526,0.195487,0,-0.443135,0.060403,0.218816,-0.29215,0.545392,0.660345,1.17686,0.131626,-0.080907,-0.169832,-0.253396,-0.012268,-0.460076,-0.443135,0.521549,-0.720549,-0.039553,-0.689603,0.908039,0.661332,-0.118359,-0.282775,0.376697,0.295129,-0.003585,-0.871949,-0.398656,0.376696,-0.38457,-0.707666,-0.294373,-0.281406,-0.268,-0.484121,-0.400669,-0.373248,-0.80513,0.55853,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.561967,1.121369,-1.12137,1.434596,-0.925002,-0.654528,-0.20176,0.173462,0.172645,-0.193552,censored
-1.341182,-1.378565,0,2.032034,1.024148,0.991106,0.046499,0.586174,-0.290962,-0.158358,-1.248411,1.33315,-0.169832,0.695292,0.089672,0.509037,2.032034,-0.742602,1.892034,-0.715205,0.72601,-0.578253,-1.334991,-0.118359,-0.282775,1.587216,-0.486922,0.358424,0.531883,-0.398656,1.587217,0.380415,0.821209,-0.294373,0.71298,0.732733,-0.484121,-0.400669,-0.031214,0.384783,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.382203,-0.466479,0.466479,-0.749889,-1.459398,-1.42527,0.559443,1.334687,1.33315,0.113097,censored
-1.998401,-1.378565,0,-0.855663,-1.691862,-1.711911,-2.269859,1.259359,-0.015594,2.717377,-0.236983,0.296789,-0.169832,0.632082,-0.852023,-1.181966,-0.855663,-1.039692,1.892034,0.035519,-0.176064,0.28875,-1.334991,-0.118359,-0.282775,0.697928,-0.486922,0.599763,-0.530705,4.222012,0.697928,-0.243094,0.227545,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.491792,-0.857773,0.857772,-0.749889,-2.185524,-1.785922,-2.485368,-1.634656,-1.636766,-0.187993,censored
-0.626441,-1.378565,0,0.381921,0.410856,0.074011,-1.487016,-1.413901,-1.328834,0.531294,0.738747,-0.702994,-0.169832,-2.169177,-1.851589,-0.038973,0.381921,-0.433385,0.585742,-0.131308,3.226913,-0.640182,-0.764613,-0.118359,-0.282775,1.052419,-0.486922,0.599763,0.929262,-0.398656,1.052419,1.247516,0.985458,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.339416,-0.000837,0.621384,-0.363487,-0.334022,1.240392,-0.219337,-0.084213,-0.157799,-0.820374,1.487939,-1.487939,1.434596,-0.107882,-0.861408,-0.20176,0.231788,0.231177,-0.152837,censored
0.722167,0.195487,0,0.794449,0.177221,0.025743,-0.940503,0.839214,0.584934,0.051164,0.410044,-0.366188,-0.169832,-0.891196,0.810125,-0.017407,0.794449,-0.693231,-0.720549,-0.965447,-0.29784,0.37722,-0.846096,-0.118359,-0.282775,1.027701,1.195226,1.289305,2.283931,-0.398656,1.027701,-0.288142,0.732388,-0.294373,0.257608,0.274455,0.523271,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.944621,1.750266,-1.750267,1.434596,-0.623491,-1.159605,0.559443,-0.043937,-0.044963,-0.031464,censored
-1.832155,-1.378565,0,1.619506,0.089607,0.122279,0.804579,0.212289,0.106235,-0.623718,-0.206603,0.078888,-0.169832,0.35132,0.305279,-0.059755,1.619506,-0.958852,1.892034,0.70283,-0.473675,-0.949827,-0.954739,-0.118359,-0.282775,0.561737,0.323567,1.001996,2.2856,-0.398656,0.561737,0.146692,1.052201,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,1.542296,1.563878,0.599671,-0.363487,-0.334022,1.210871,-0.219337,-0.084213,-0.157799,0.30478,-0.717163,0.717163,-0.749889,0.612139,0.20111,0.559443,-0.043937,-0.043548,0.019056,censored
1.387518,0.195487,0,0.381921,0.994944,1.377252,-0.878138,0.197639,0.253258,1.080507,0.080262,-0.028277,-0.169832,0.069142,-0.78287,-0.673969,0.381921,0.38513,-0.720549,-0.097943,-0.080744,1.217684,1.897151,-0.118359,-0.282775,-0.257655,-0.486922,-0.003585,-0.53781,-0.398656,-0.257655,-0.013964,0.116101,-0.294373,-0.090607,-0.075983,0.834195,-0.400669,0.303405,-0.268935,1.019459,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.100799,-0.562226,0.562226,-0.749889,-0.415427,-0.535181,0.559443,0.910495,0.909978,-0.198317,censored
0.274383,0.195487,0,-0.855663,-0.523685,-0.553475,0.135952,-0.482352,-0.192643,-1.027043,1.816697,-1.807516,-0.169832,-0.663739,0.439639,-1.181966,-0.855663,0.415446,-0.720549,-0.798619,0.688713,0.908039,1.326773,-0.118359,-0.282775,-0.743341,-0.486922,-1.813631,-1.089785,-0.398656,-0.743341,0.498651,0.114725,-0.294373,0.552439,0.571167,0.818118,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,-0.776498,0.343923,-0.343923,0.342354,0.372536,0.386503,-0.20176,-0.409802,-0.409396,-0.198365,censored
0.332998,0.195487,0,-0.443135,-0.523685,-0.408671,0.612427,-0.67772,-1.145056,-0.983203,1.342771,-1.321907,-0.169832,-1.163555,-1.07191,0.220798,-0.443135,-0.069601,-0.720549,0.035519,1.449471,-0.48536,0.661332,-0.118359,-0.282775,0.111548,-0.486922,-0.003585,-0.264534,-0.398656,0.111548,1.339272,0.779087,-0.294373,2.283732,2.313509,-0.484121,-0.400669,-0.19332,0.181957,0.892799,-0.363487,-0.334022,1.609412,-0.219337,-0.084213,-0.157799,-1.196516,-0.726831,0.726831,-0.749889,0.442346,-0.044367,0.559443,-0.574176,-0.574027,-0.195839,censored
0.42681,0.195487,0,-0.443135,-0.523685,-0.505207,0.749679,0.071018,0.303483,-0.619439,0.157955,-0.107885,-0.169832,-0.858112,0.117906,0.287596,-0.443135,-0.160547,-0.720549,-0.089602,0.635717,-0.48536,0.518737,-0.118359,-0.282775,-0.669392,0.574433,-0.003585,-0.018838,1.471614,-0.669392,-0.701497,0.295801,-0.294373,-0.114147,-0.739313,-0.484121,0.907228,-0.155753,0.228961,0.962591,-0.363487,-0.334022,1.704303,-0.219337,-0.084213,-0.157799,0.233289,0.822916,-0.822916,1.434596,0.721753,0.794993,-0.962962,-0.144093,-0.143268,-0.198574,censored
1.121748,0.195487,0,0.794449,1.082557,0.798034,0.79344,1.003409,0.834123,0.475576,0.404397,-0.496372,1.435572,0.067104,0.099984,0.010722,0.794449,-0.277478,-0.720549,0.393007,-0.92688,-0.684417,0.783555,-0.118359,1.295068,-0.303223,-0.486922,0.254993,0.335497,-0.398656,-0.303223,-1.071501,0.1109,1.515983,-0.362854,-0.349967,-0.484121,0.395442,0.023918,-0.175684,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.806491,-0.78358,0.78358,-0.749889,0.690702,0.929081,-0.20176,1.16501,1.165925,-0.195454,censored
1.004884,0.195487,0,-0.443135,0.673696,0.508425,-1.375181,-0.239779,-0.299219,1.028201,0.584916,-0.545371,-0.169832,-1.626847,-0.156907,0.124311,-0.443135,0.794388,-0.720549,0.369174,1.409958,-0.48536,-0.33683,-0.118359,-0.282775,1.464157,-0.486922,0.901438,-0.046417,-0.398656,1.464156,0.652263,0.211443,-0.294373,0.521435,0.539965,0.363368,1.343193,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,0.310387,-0.994277,0.994277,-0.749889,-0.900431,-1.068943,0.559443,0.910495,0.909423,-0.197984,censored
0.756294,0.195487,0,1.206978,1.111762,0.991106,0.625588,0.586174,0.489247,-0.970892,-0.105337,0.161898,-0.169832,0.292701,1.512678,-1.181966,1.206978,-0.410648,-0.720549,-0.339843,0.001863,-0.717593,-0.33683,-0.118359,-0.282775,0.618121,0.123721,-0.003585,0.43787,-0.398656,0.61812,-0.194269,-0.668107,-0.294373,-0.018375,0.364722,0.247274,0.35182,1.39532,0.384783,0.310558,-0.363487,1.234959,-0.383293,2.046823,-0.084213,-0.157799,0.515275,-0.916018,0.916019,-0.749889,-0.956248,-1.021494,0.559443,0.963519,0.962455,-0.163068,censored
-2.191502,-1.378565,0,-1.68072,-2.305155,-2.291129,-2.269859,-0.737054,1.659562,0.274994,-3.001553,3.129509,-0.169832,3.87163,-0.953865,2.932808,-1.68072,-1.160954,1.892034,-0.965447,3.239985,-0.949827,-1.334991,-0.118359,-0.282775,2.362493,-0.486922,1.806461,-0.810245,-0.398656,2.362493,-1.216693,-1.431107,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,2.777502,0.448252,-0.448252,0.342354,-2.034308,-1.742222,-4.007773,-2.21792,-2.219944,-0.198474,censored
-2.191502,-1.378565,0,-1.68072,-2.392768,-2.387666,-2.269859,1.003409,1.659562,2.911217,-0.236983,0.296789,-0.169832,-1.311648,4.240106,-1.181966,-1.68072,-1.524738,1.892034,-0.965447,0.311943,-0.949827,-1.334991,-0.118359,-0.282775,2.362493,-0.486922,1.806461,-0.400752,-0.398656,2.362493,-1.216693,-3.33412,-0.294373,-0.74973,-0.739313,-0.484121,-0.400669,-0.982236,-0.80513,-0.572842,-0.363487,-0.334022,-0.383293,-0.219337,-0.084213,-0.157799,2.777502,0.541139,-0.541139,0.342354,-1.54674,-1.762489,-6.291381,-1.926288,-1.928118,-0.040148,censored
