idx,content,followers,topic,class,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability
23107,"两个 老贼 制造 了 当代 的 “ 莫须有 ” , “ 风波 亭 ” , “ 窦娥冤 ” , 必 遭天 谴 .",619.0,everythingElse,uncensored,13,13.0,0.0,30.77,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,15.38,7.69,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,0.0,0.0,76.92,7.69,23.08,0.0,0.0,0.0,0.0,0.0,46.15,0.0,0.0,0.0,0.542058,0.457942,1,0.00146053,0.00191909,8,1.625,0.5427932066666666
106432,"革命 的 正当性 以及 革命 可能 采取 的 方式 , 其实 主要 是 由 革命 的 对象 决定 的 : 1 , 革命 对象 越 不 合法 , 革命 就 越具 正当性 ; 2 , 革命 的 对象 越 残暴 , 革命 过程 就 越 惨烈 . 无视 革命 对象 的 特性 和 行为 , 奢谈 暴力革命 和 非暴力 革命 孰是孰非 , 完全 没有 意义 . 我 相信 , 利比亚 和 叙利亚 的 反对派 使用 武力 , 也 是因为 没有 更好 选择 .",85964.0,everythingElse,uncensored,69,23.0,0.0,66.67,33.33,1.45,1.45,1.45,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1.45,13.04,10.14,5.8,0.0,0.0,0.0,1.45,0.0,0.0,1.45,0.0,11.59,0.0,11.59,7.25,0.0,2.9,2.9,10.14,4.35,5.8,0.0,1.45,0.0,1.45,0.0,0.0,0.0,0.0,15.94,4.35,2.9,1.45,4.35,5.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.19,0.0,1.45,17.39,0.0,4.35,7.25,0.0,5.8,0.0,1.45,0.0,0.0,0.0,1.45,0.0,4.35,0.0,0.0,1.45,0.0,2.9,20.29,4.35,13.04,1.45,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780895,0.219105,2,0.00240262,0.0031424,10,6.9,2.30184834
92624,"美女 坐 我 旁边 , 我 靠窗 . 美女 不停 地 看着 窗外 , 我 这 哈欠 就 不停 地 打 呀 , 打 呀 , 打了个 涕泪 横流 , 昏天黑地 , 结果 美女 丝毫 不 受 影响 , 还是 兴致勃勃 地看 外面 风景 . 这是 怎么样 的 坚强 忍耐力 呀 !",9064.0,everythingElse,uncensored,42,14.0,0.0,66.67,35.71,9.52,7.14,7.14,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,11.9,4.76,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,7.14,7.14,0.0,0.0,0.0,0.0,11.9,2.38,9.52,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,9.52,2.38,4.76,0.0,2.38,0.0,2.38,9.52,7.14,2.38,0.0,0.0,0.0,0.0,0.0,0.0,11.9,0.0,7.14,9.52,0.0,0.0,14.29,0.0,11.9,2.38,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.38,23.81,4.76,16.67,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.8503850000000001,0.149615,2,0.0017066,0.0015095,11,3.8181818181818175,1.2737993060606059
40480,"北京 好 冷 啊 , 怎么 感觉 一下子 就 到 了 秋天",610992.0,everythingElse,uncensored,11,11.0,0.0,90.91,54.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,27.27,18.18,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,18.18,18.18,9.09,0.0,9.09,0.0,0.0,18.18,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,18.18,9.09,0.0,9.09,0.0,0.0,18.18,0.0,0.0,18.18,18.18,9.09,9.09,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,27.27,9.09,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,36.36,0.0,0.0,27.27,9.09,9.09,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704913,0.295087,2,0.00182541,0.00116131,8,1.375,0.4593289066666666
98356,谁 知道 学费 什么 时候 扣 扣 多少 啊,4555.0,everythingElse,uncensored,9,9.0,0.0,77.78,33.33,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,33.33,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,22.22,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293914,0.706086,0,0.000914,0.00026873,9,1.0,0.3337275766666667
44333,"号 外号 外 , 神州 奇事 多 , 我 又 长高 了 . 刚 体检 好 , 我 目前 是 1 米 81 , 去年 是 1 米 792 , 前年 是 1 米 785 , 大前年 是 1 米 779 . 哈哈哈",1697276.0,everythingElse,uncensored,35,11.67,0.0,57.14,31.43,5.71,5.71,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,2.86,0.0,2.86,2.86,0.0,11.43,5.71,2.86,0.0,2.86,2.86,2.86,2.86,0.0,0.0,22.86,2.86,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43,0.0,0.0,0.0,11.43,2.86,0.0,0.0,0.0,2.86,0.0,17.14,0.0,5.71,11.43,0.0,0.0,0.0,0.0,0.0,0.0,28.57,0.0,11.43,17.14,0.0,0.0,22.86,5.71,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.804705,0.195295,2,0.0012353,0.00093896,10,3.5,1.16739142
26415,"事到如今 , 一直 被 证明 的 事实 是 得过且过 的 欺骗 和 暴力 镇压 , 还 在 拿 着 或 相信 改革 这 面 四处 漏风 的 破旗 招摇 的 人 , 要么 是 白痴 要么 是 深喉 ! 他们 很 清楚 政治 改革 一旦 启动 便是 崩溃 , 所以 政治 改革 只能 当成 麻醉药 麻醉 所有人 , 让 中国 要么 在 麻醉药 失效 之前 半死不活 的 一直 禽兽 下去 , 要么 等 药力 失效 后 发生 革命 !",2347.0,poliReform,uncensored,71,35.5,0.0,67.61,40.85,4.23,1.41,0.0,0.0,0.0,0.0,1.41,0.0,2.82,8.45,1.41,9.86,5.63,0.0,1.41,2.82,1.41,5.63,1.41,1.41,2.82,0.0,11.27,0.0,11.27,4.23,0.0,0.0,0.0,8.45,2.82,5.63,0.0,2.82,0.0,8.45,0.0,0.0,1.41,0.0,14.08,2.82,5.63,0.0,1.41,7.04,1.41,1.41,1.41,0.0,0.0,1.41,0.0,0.0,0.0,1.41,12.68,0.0,0.0,9.86,1.41,2.82,15.49,1.41,7.04,9.86,8.45,0.0,0.0,0.0,1.41,0.0,7.04,1.41,0.0,4.23,0.0,1.41,11.27,0.0,8.45,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0186599,0.98134,0,0.00255096,0.00276531,11,6.454545454545454,2.153287241515151
55027,"孙杨 奥运 冲金 开场 不顺 , 中途 很稳 , 结局 很 牛 ! ! 孙杨 把 世界纪录 踩 在 自己 脚下 , 拒绝 伦敦 记者 采访 , 直接 通过 CCTV 向 全 中国 人民 报喜 ! !",162597.0,china,uncensored,29,14.5,0.0,48.28,31.03,3.45,3.45,3.45,0.0,0.0,0.0,0.0,0.0,0.0,13.79,0.0,6.9,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,6.9,0.0,0.0,0.0,10.34,0.0,0.0,0.0,0.0,6.9,0.0,3.45,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,3.45,3.45,0.0,0.0,17.24,10.34,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.59,0.0,13.79,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,0.0,0.87035,0.12965,2,0.00087107,0.00043917,10,2.9,0.9671034133333332
52926,"奥运 高潮 刚过 , 国内 妖言 就 四起 了 , 到处 出事 , 到处 骂娘 - - 这样 吧 , 北京 的 鸟巢 , 水立方 啥 的 还 闲着 , 咱 把 那些 没获 金牌 , 被 爹 坑 了 的 奥运 选手 都 召集 过来 , 办个 奥运 复活 赛 再 热闹 一个月 , 大家 意下如何 啊 ?",10162.0,everythingElse,uncensored,47,47.0,0.0,51.06,40.43,6.38,4.26,0.0,4.26,0.0,0.0,0.0,0.0,2.13,4.26,0.0,14.89,2.13,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.0,4.26,17.02,8.51,12.77,2.13,2.13,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,6.38,2.13,0.0,0.0,0.0,10.64,4.26,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,2.13,2.13,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,4.26,2.13,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,6.38,2.13,2.13,25.53,0.0,19.15,0.0,0.0,2.13,0.0,4.26,0.0,0.0,0.0,0.0,0.0934676,0.906532,0,0.00188141,0.00220457,10,4.7,1.5680286600000002
39303,"别 Google , 你 知道 Nike 公司总部 在 哪里 吗 ?",5046.0,everythingElse,uncensored,9,9.0,0.0,66.67,55.56,22.22,11.11,0.0,0.0,11.11,0.0,0.0,0.0,11.11,11.11,0.0,22.22,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.155326,0.8446739999999999,0,0.00083532,0.00057668,10,0.9,0.30047066666666666
3363,D800 是 细节 表现 帝 ! ! 不拿中 画幅 抬杠 的话 !,49.0,everythingElse,uncensored,9,4.5,0.0,33.33,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.463967,0.536033,1,0.00236936,0.00306267,7,1.2857142857142858,0.4303821052380952
23261,"严正 警告 : 既然 知道 这 是 我 男人 , 今后 请 你们 远离 他 , 不许 骚扰 , 不许 勾引 , 不许 添乱 ! 否则 一切 后果自负 !",3135.0,everythingElse,uncensored,22,11.0,0.0,81.82,50.0,22.73,13.64,4.55,0.0,4.55,4.55,0.0,4.55,9.09,0.0,0.0,4.55,9.09,13.64,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,18.18,0.0,18.18,0.0,4.55,0.0,13.64,0.0,0.0,0.0,9.09,18.18,9.09,0.0,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,18.18,0.0,0.0,13.64,0.0,4.55,4.55,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,31.82,0.0,18.18,4.55,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.06476889999999999,0.935231,0,0.00180179,0.00088068,8,2.75,0.9175608233333332
78963,"来自 同学 人人 状态 : ZF 你 到底 要 封锁消息 到 什么 时候 ? 最新消息 : 京 港澳 高速 至少 困住 一辆 616 , 现在 正在 抽水 . 家属 在 路旁 等候 , 等待 挖 到 尸体 . 目前 可以 看到 的 车辆 回 良乡 方向 的 37 辆 还有 大量 看不见 的 , 以及 反 方向 的 现在 出动 的 武警 几十人 不让 拍照 , 不让 录像 , 有人 收 手机 我 亲人 刚 去过 现场 , 亲身经历 .",146.0,everythingElse,uncensored,68,17.0,0.0,67.65,45.59,5.88,2.94,1.47,0.0,1.47,0.0,0.0,0.0,2.94,5.88,2.94,8.82,2.94,4.41,2.94,0.0,0.0,7.35,1.47,5.88,0.0,0.0,7.35,0.0,7.35,1.47,1.47,4.41,1.47,4.41,2.94,1.47,1.47,0.0,0.0,8.82,1.47,1.47,0.0,0.0,5.88,0.0,0.0,2.94,2.94,1.47,0.0,4.41,2.94,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.0,0.0,1.47,0.0,0.0,25.0,4.41,7.35,13.24,1.47,0.0,0.0,0.0,0.0,1.47,1.47,0.0,0.0,1.47,0.0,0.0,17.65,4.41,8.82,2.94,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.286577,0.7134229999999999,0,0.00240017,0.00254724,11,6.1818181818181825,2.0622551972727274
37654,"刘翔 倒下 的 同时 有 三个 人 都 没过 第一 栏 : 刘翔 右边 第一个 白人 跑 到 栏前 停止 奔跑 刘翔 左边 第二个 黑人 也 摔 得 嘴啃泥 . 人家 国家 的 人 并 没 对此 大张旗鼓 连篇累牍 地 报道 ; 也 没有 人 痛哭流涕 或 谩骂 讥讽 . 运动员 胜负 乃 常事 , 干嘛 要 给 刘翔 那么 多 压力 ? 估计 那 白人 和 黑人 下次 还有 可能 得 冠军 , 而 黄种人 , 被 心态 不好 , 难 了 .",1401.0,everythingElse,uncensored,74,18.5,0.0,66.22,45.95,6.76,1.35,1.35,0.0,0.0,1.35,0.0,0.0,6.76,5.41,5.41,14.86,12.16,2.7,0.0,0.0,0.0,4.05,0.0,1.35,1.35,1.35,12.16,1.35,12.16,6.76,0.0,4.05,2.7,6.76,1.35,5.41,1.35,1.35,1.35,8.11,0.0,0.0,0.0,0.0,9.46,2.7,0.0,2.7,2.7,1.35,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,1.35,1.35,0.0,5.41,13.51,5.41,6.76,2.7,2.7,2.7,0.0,0.0,0.0,0.0,4.05,0.0,1.35,1.35,1.35,0.0,13.51,4.05,5.41,1.35,1.35,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0352647,0.964735,0,0.00190531,0.00150584,11,6.727272727272728,2.2435612924242427
2611,7 月 31 日 ; 朱承志 老师 被 邵阳 警方 非法 羁押 53 天 ; 湖南省委 书记 周强 昨天 强调 湖南 是 法治 湖南 ; 请以 实际行动 证明 这个 称号 ; 严惩 违法 的 邵阳 公安局长 李晓葵 ; 熊猫 队长 赵鲁湘 ; 并 立即 无条件 释放 朱承志 . 释放 朱承志,1798.0,everythingElse,uncensored,43,21.5,0.0,37.21,16.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,4.65,2.33,0.0,4.65,0.0,0.0,4.65,2.33,0.0,2.33,0.0,4.65,0.0,4.65,0.0,0.0,6.98,0.0,2.33,0.0,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98,2.33,2.33,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.63,0.0,0.0,11.63,0.0,0.0,11.63,0.0,0.0,11.63,4.65,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,2.33,0.0,0.0,16.28,2.33,0.0,0.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240221,0.759779,0,0.00092782,0.00080388,10,4.3,1.4339105666666665
102694,"这烂 节目 一直 都 是 不怎么 看 有 必要 这么 急功近利 吗 ? 这次 真 不 认同 他们 了 , 唉 , 炒作 是 建立 在 别人 痛苦 之上 . 还有 更 多 需要 被 关注 的 群体 , 看到 没 媒体 良知 丧近 鄙视 湖南卫视",34841.0,everythingElse,uncensored,41,13.67,0.0,73.17,51.22,4.88,2.44,0.0,0.0,0.0,0.0,2.44,0.0,2.44,7.32,2.44,17.07,2.44,2.44,0.0,0.0,0.0,4.88,0.0,0.0,2.44,2.44,12.2,7.32,7.32,4.88,0.0,0.0,4.88,9.76,2.44,7.32,0.0,4.88,2.44,7.32,0.0,0.0,0.0,0.0,14.63,2.44,0.0,4.88,0.0,9.76,2.44,4.88,2.44,0.0,2.44,2.44,0.0,2.44,0.0,0.0,9.76,2.44,4.88,4.88,0.0,0.0,9.76,0.0,7.32,2.44,4.88,0.0,0.0,0.0,0.0,0.0,9.76,0.0,0.0,7.32,2.44,0.0,12.2,2.44,7.32,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0114037,0.988596,0,0.00220503,0.00183592,11,3.727272727272727,1.2437712257575757
57173,"少 了 若干 视角 障碍 , 我们 可以 欣赏 一个 不 一样 的 奥运 .",1833.0,everythingElse,uncensored,13,13.0,0.0,76.92,53.85,7.69,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,15.38,0.0,15.38,0.0,0.0,0.0,7.69,0.0,0.0,0.0,7.69,15.38,7.69,15.38,7.69,0.0,0.0,15.38,23.08,15.38,7.69,0.0,0.0,0.0,15.38,0.0,0.0,0.0,0.0,38.46,15.38,0.0,7.69,15.38,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,7.69,0.0,7.69,0.0,0.0,15.38,0.0,15.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,15.38,0.0,0.0,15.38,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37447,0.62553,0,0.003429,0.00334726,9,1.4444444444444444,0.4837402348148148
37152,"凡是 算计 出 的 生活 都 是 无聊 的 生活 . 人 是 要 有些 真性情 的 , 人生 不是 计算出来 的 . 成为 奇迹 的 那些 人 , 一定 是因为 他 做 了 违反常规 的 事 . 世界 就是 靠 一种 超乎 常人 的 力量 运转 的 , 不是 循规蹈矩 , 不是 寻找 安全 - - 廖一梅 .",10680.0,everythingElse,uncensored,49,12.25,0.0,73.47,44.9,10.2,2.04,0.0,0.0,0.0,2.04,0.0,0.0,8.16,2.04,8.16,4.08,0.0,6.12,0.0,0.0,0.0,2.04,0.0,0.0,0.0,2.04,18.37,2.04,18.37,2.04,0.0,0.0,0.0,4.08,2.04,2.04,0.0,0.0,0.0,6.12,0.0,0.0,0.0,2.04,22.45,4.08,4.08,2.04,2.04,4.08,8.16,2.04,2.04,0.0,0.0,6.12,0.0,6.12,0.0,0.0,4.08,0.0,2.04,2.04,0.0,2.04,8.16,4.08,4.08,0.0,2.04,0.0,0.0,0.0,0.0,0.0,10.2,2.04,0.0,6.12,2.04,2.04,20.41,8.16,8.16,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.92101,0.07899,2,0.00436514,0.00540342,11,4.454545454545454,1.4881046715151516
29560,"今天 立秋 , 抢秋 膘 的 有 木有 ! 哇 , 都 立秋 了 ! 狼烟四起 , 我们 还 在 巴望 法治 的 春天",796.0,everythingElse,uncensored,19,6.33,0.0,63.16,52.63,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,10.53,0.0,10.53,0.0,0.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,5.26,21.05,10.53,15.79,5.26,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,0.0,15.79,0.0,5.26,10.53,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,5.26,10.53,0.0,5.26,26.32,0.0,15.79,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.7481399999999999,0.25186,2,0.00265458,0.00354693,10,1.9,0.6354005033333333
48805,"在 中国 乘飞机 如果 不 晚点 , 你 就 感觉 不到 你 是 在 中国 ; 在 机场 咨询 问题 , 如果 一遍 能 讲 明白 的 , 你 就 感觉 不到 你 乘坐 的 是 深圳 航空 .",27901.0,china,uncensored,34,34.0,0.0,79.41,50.0,11.76,11.76,0.0,0.0,11.76,0.0,0.0,0.0,0.0,8.82,2.94,8.82,11.76,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,23.53,0.0,0.0,0.0,0.0,23.53,11.76,0.0,8.82,5.88,2.94,2.94,11.76,2.94,2.94,5.88,5.88,5.88,0.0,0.0,0.0,5.88,0.0,0.0,2.94,0.0,2.94,14.71,2.94,8.82,2.94,2.94,0.0,0.0,0.0,0.0,0.0,14.71,0.0,0.0,8.82,0.0,5.88,14.71,2.94,8.82,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125185,0.874815,0,0.00284441,0.00294942,10,3.4,1.13526461
51209,"大家 很 认真 啊 , 积极 热烈 讨论 啊",42532.0,everythingElse,uncensored,8,8.0,0.0,100.0,62.5,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,37.5,25.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818837,0.181163,2,0.00067023,0.00030345,6,1.3333333333333333,0.4447690044444444
46582,哈哈 ! - : 精确 . 到位 / .,26869.0,everythingElse,uncensored,3,1.0,0.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,66.67,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,33.33,0.0,0.0,200.0,66.67,0.0,33.33,0.0,0.0,33.33,33.33,0.0,0.0,0.0,33.33,0.952905,0.0470946,2,0.0003906,0.0001429,4,0.75,0.2501778333333333
96610,"警方 微 提示 今天上午 10 : 30 立秋 , 俗语 : 早上 立 了 秋 , 晚上 凉 悠悠 . 记得 要备 衣服 了 ! 今天 又 刚好 是 末伏 头 一天 ( 庚日 ) , 立秋逢 庚日 叫做 ＂ 伏 包秋 ＂ , 谚云 : 伏 包秋 , 凉 悠悠 , 秋 包伏 , 热死 牛 . 因此 , 今年 立秋 以后 应该 比较 凉快 . 老 习俗 今天 应吃瓜 , 吃货 们 可以 开心 的 开始 贴秋 膘 了",16223.0,everythingElse,uncensored,61,12.2,0.0,42.62,26.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,3.28,3.28,3.28,0.0,1.64,3.28,0.0,13.11,1.64,4.92,1.64,4.92,6.56,4.92,6.56,3.28,0.0,3.28,0.0,3.28,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75,8.2,3.28,3.28,3.28,0.0,0.0,1.64,0.0,0.0,1.64,3.28,3.28,0.0,0.0,0.0,3.28,0.0,0.0,3.28,0.0,0.0,11.48,0.0,0.0,11.48,1.64,1.64,0.0,0.0,0.0,0.0,8.2,0.0,0.0,8.2,0.0,0.0,29.51,4.92,14.75,4.92,0.0,0.0,1.64,0.0,0.0,0.0,3.28,0.0,0.900958,0.0990419,2,0.00101602,0.00089616,11,5.545454545454546,1.8491222418181816
94185,"至少 你 能查 到 列偶 属于 睁眼瞎 我 也 要 再 去 查 那些 国标 , 说实话 , 国标 很多 , 我 也 记 不 完全 . 自来水 引水 原水 区 , 能够 承受 的 cod 是 多少 ? 那个 一类 水 , 二类 水 , 标准 是 多少 ?",7793.0,everythingElse,uncensored,41,13.67,0.0,63.41,43.9,12.2,7.32,4.88,0.0,2.44,0.0,0.0,0.0,4.88,2.44,4.88,21.95,4.88,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,7.32,7.32,4.88,0.0,7.32,2.44,0.0,2.44,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,14.63,2.44,0.0,2.44,2.44,2.44,2.44,0.0,0.0,0.0,0.0,4.88,0.0,0.0,0.0,4.88,4.88,2.44,2.44,0.0,0.0,0.0,14.63,4.88,7.32,4.88,0.0,0.0,0.0,0.0,0.0,0.0,9.76,0.0,4.88,9.76,0.0,0.0,21.95,2.44,14.63,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.206342,0.793658,0,0.001747,0.001446,10,4.1,1.3677309999999998
