idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
710,0.125778,-1.215965,-0.283232,0,-0.207588,-0.509196,-0.556033,0.85529,0.387308,1.19975,-0.467,-0.009719,0.07083,-0.20702,0.125866,-0.693097,0.18009,-0.207588,-0.52797,-0.709959,-0.919428,-0.287918,-0.519756,-0.585904,-0.094986,-0.248872,-0.949542,0.965821,1.247378,-0.041197,-0.395696,-0.949542,-1.056269,1.305208,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,4.137026,1.681749,3.025208,4.935472,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.738525,censored
711,0.865773,-0.266335,-0.283232,0,0.485829,0.326978,0.195641,0.378423,1.494766,-0.202022,1.299067,-0.221937,0.181187,-0.20702,-0.58578,0.26546,0.666214,0.485829,-0.394092,-0.709959,1.462074,0.362372,-0.412156,0.854121,-0.094986,-0.248872,-0.245811,-0.679689,0.548116,-0.016104,-0.395696,-0.245811,-0.222138,-0.184797,-0.297,-0.15358,-0.553147,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.056263,censored
712,2.796304,1.632924,-0.283232,0,2.982132,3.202792,3.017718,-0.23082,0.812365,-1.437549,0.385577,-0.728345,0.812389,-0.20702,0.667247,0.476883,0.390936,2.982132,-0.288901,-0.709959,0.329321,-0.006332,-0.235383,0.707745,-0.094986,0.006457,0.728085,-0.115053,-0.051251,2.212211,1.158442,0.728086,1.065112,-0.335818,0.112432,1.740699,-0.29511,-0.35739,-0.596275,0.77088,-0.494809,-0.15058,-0.637644,-0.452136,0.035846,0.172293,-0.226717,-0.075651,-0.149339,-1.08742,censored
713,1.169086,-0.266335,-0.283232,0,-0.068905,0.397311,0.406638,0.092669,-0.857164,-0.076704,0.660653,-0.568339,0.647277,-0.20702,0.238538,-0.034983,-0.335844,-0.068905,0.141423,-0.709959,-0.377467,0.893349,0.161714,-0.142819,-0.094986,0.942664,-1.293921,-0.679689,0.198485,0.044193,-0.395696,-1.293921,-0.327084,1.032936,0.863056,1.740699,1.313256,1.354868,1.917896,-0.453878,1.618857,0.363059,2.923462,1.293848,0.769899,1.268663,1.409846,-0.075651,-0.149339,-0.454813,censored
714,0.803194,-0.266335,-0.283232,0,-0.346272,-0.204422,-0.147228,-0.699914,1.569739,0.17843,1.102774,1.076434,-1.049987,-0.20702,-0.037379,-0.174583,-0.508645,-0.346272,0.050142,-0.709959,1.686154,-0.19306,-0.196955,0.411037,-0.094986,-0.248872,0.775831,-0.679689,0.198485,-0.248171,-0.395696,0.775831,-0.434142,1.242763,-0.297,-0.15358,2.705223,2.752869,4.203506,-0.453878,-0.538315,-0.203945,0.333566,-0.452136,-0.364546,0.960592,-0.226717,-0.075651,-0.149339,0.477381,censored
715,0.107584,-0.266335,-0.283232,0,-0.623639,-0.774896,-0.76703,-0.93095,-2.350953,1.667856,1.143049,-0.254608,0.323534,-0.20702,-0.103359,-0.762372,0.064327,-0.623639,-0.375836,-0.709959,-0.472757,0.679072,-0.734958,-1.25053,-0.094986,-0.248872,1.032146,-0.679689,0.198485,-0.497785,-0.395696,1.032146,-1.056269,0.50128,-0.297,-0.15358,0.680068,0.718935,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.848746,censored
716,-1.4607,-0.266335,-0.283232,0,-0.623639,-0.751452,-0.753842,-0.282893,-0.913366,1.667856,0.90382,1.153196,-1.129199,-0.20702,0.967895,0.886376,-1.286249,-0.623639,-0.345409,1.809166,-0.249421,1.252386,-0.196955,-1.25053,-0.094986,-0.248872,1.116731,-0.679689,0.198485,-0.334558,-0.395696,1.116731,-1.056269,-0.091736,-0.297,-0.15358,0.602358,0.640889,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.896134,censored
717,-1.46573,-0.266335,-0.283232,0,-0.623639,-0.642046,-0.635157,-0.457724,1.807585,1.102901,-0.158503,-1.4486,1.555631,-0.20702,1.512046,0.123872,-0.401389,-0.623639,-0.071566,1.809166,-0.919428,0.236056,-0.734958,0.964892,-0.094986,-0.248872,1.615486,-0.679689,0.198485,-0.443376,-0.395696,1.615487,-0.854375,0.650703,-0.297,-0.15358,0.144141,0.180685,0.964245,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.865087,censored
718,0.060614,-0.266335,-0.283232,0,0.347146,0.709899,0.723132,0.726735,0.994947,-0.814521,-0.121562,-0.192614,0.259562,-0.20702,0.258036,0.244216,0.074558,0.347146,-0.061423,0.549604,-0.472757,-0.254646,-0.495845,-0.08128,-0.094986,0.545485,0.41058,1.065549,0.392724,0.01099,-0.395696,0.41058,0.519108,0.04735,0.652137,1.740699,-0.426703,-0.392634,-0.596275,0.681807,-0.538315,-0.544148,-0.152039,-0.452136,-0.364546,0.267433,-0.226717,-0.075651,-0.149339,-0.40934,censored
719,-0.115163,-1.215965,-0.283232,0,-0.484955,-0.66549,-0.674719,2.001432,-0.446457,0.722643,-1.699073,0.333808,-0.283661,-0.20702,-0.448981,-0.389352,-0.29929,-0.484955,-0.426547,-0.709959,-0.0509,-0.441495,-0.376289,0.964892,-0.094986,2.134199,-0.984863,-0.679689,-0.384233,-0.465139,-0.395696,-0.984862,-0.47302,2.075313,4.521694,1.740699,-0.874121,-0.841991,-0.596275,-0.453878,0.315072,0.842832,-0.637644,-0.452136,4.347763,-0.425727,-0.226717,-0.075651,-0.149339,0.02615,censored
720,0.595517,-0.266335,-0.283232,0,1.040563,0.584864,0.53851,0.858797,-0.218938,-0.275971,-0.645537,0.009872,0.050613,-0.20702,0.096933,0.511586,0.453476,1.040563,-0.441036,-0.709959,-0.618784,-0.212022,-0.196955,-0.261502,-0.094986,0.261786,-0.136263,1.272611,0.448221,0.694541,-0.395696,-0.136263,0.097529,0.060334,0.764746,1.740699,-0.37362,-0.590656,-0.212757,-0.453878,1.078781,0.257347,0.992015,1.145883,0.673759,1.900469,-0.226717,-0.075651,-0.149339,-0.331882,censored
721,0.005855,-0.266335,-0.283232,0,-0.207588,-0.329457,-0.345037,-1.035595,-0.972874,-0.420261,-0.868768,1.166202,-1.14262,-0.20702,-0.590815,0.416663,-0.279938,-0.207588,-0.333238,-0.709959,-0.502535,0.647371,0.55625,0.189494,-0.094986,-0.248872,-0.112229,-0.679689,-0.151146,-0.512442,-0.395696,-0.112229,0.243304,-0.262291,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,1.015832,-0.375167,-0.003826,-0.637644,-0.452136,-0.364546,1.368332,-0.226717,-0.075651,-0.149339,-0.381254,censored
722,0.372568,-0.266335,-0.283232,0,-0.207588,-0.306013,-0.318662,0.004093,0.060095,0.895041,0.360665,1.423402,-1.408029,-0.20702,-1.331333,0.921144,-0.317911,-0.207588,-0.308896,-0.709959,-0.585913,-0.300565,0.125847,0.189494,-0.094986,-0.248872,-0.914888,0.406969,1.247378,-0.041197,1.398894,-0.914888,-0.787077,-1.189248,-0.297,-0.15358,-0.316959,-0.282414,-0.596275,0.960371,0.979264,-0.037053,1.78122,3.105718,1.947153,-0.425727,-0.226717,-0.075651,-0.149339,0.41818,censored
723,0.479156,-0.266335,-0.283232,0,0.069779,-0.009054,0.116518,1.249924,0.815825,-0.332478,-0.705258,-1.396522,1.501891,-0.20702,0.502173,-1.320601,0.205666,0.069779,-0.206314,-0.709959,0.557069,-0.768899,-0.581243,0.252792,-0.094986,-0.248872,-0.266124,1.329364,-0.051251,-0.03742,-0.395696,-0.266123,0.048835,1.150481,-0.297,-0.15358,0.842715,0.882288,1.508612,-0.453878,-0.667315,-0.88435,0.107704,0.64418,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.23961,censored
724,-0.831707,2.582553,-0.283232,0,-0.762322,0.217572,0.261578,0.680349,0.588443,-0.105637,0.211344,0.42185,-0.374513,-0.20702,-0.587784,-0.177462,-0.492611,-0.762322,4.948884,1.809166,-0.919428,-2.474154,5.721081,-1.25053,-0.094986,-0.248872,-0.755459,1.695274,-1.549669,-0.700762,-0.395696,-0.75546,-0.282211,1.057229,-0.297,-0.15358,-0.265264,-0.230494,-0.129728,-0.453878,0.039261,-0.421394,0.684003,1.491846,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.173772,censored
725,0.536964,-0.266335,-0.283232,0,0.763196,0.498902,0.485761,-0.42267,-0.620524,-0.775326,-0.629017,-0.058544,0.121213,-0.20702,-0.556834,1.01569,-0.385865,0.763196,-0.375836,-0.709959,0.187945,0.200525,-0.286622,-0.05051,-0.094986,-0.248872,-0.941486,-0.174489,-0.384233,-0.19976,-0.395696,-0.941487,0.099731,0.016898,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.833841,1.085244,-0.075364,-0.452136,1.784928,0.376879,-0.226717,-0.075651,-0.149339,-0.915525,censored
726,0.552269,-0.266335,-0.283232,0,0.069779,0.045649,0.024207,1.028178,0.085464,-0.19864,0.322066,1.094765,-1.068904,-0.20702,-1.102057,0.956353,-0.636605,0.069779,-0.267168,-0.709959,0.687348,0.20736,0.341049,-0.221941,-0.094986,0.772444,-1.141348,1.507381,-0.051251,0.071397,-0.395696,-1.141349,-0.29059,0.946884,1.2889,1.740699,-0.500329,-0.466579,-0.023426,-0.453878,0.297248,0.252529,0.173747,0.741322,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.280692,censored
727,-0.933722,-1.215965,-0.283232,0,0.485829,0.053463,0.024207,-0.072022,0.277547,0.112443,-0.828655,1.505325,-1.492567,-0.20702,-0.693777,0.606469,0.013039,0.485829,-0.473202,1.305341,-0.763093,0.1948,-0.304555,-0.364361,-0.094986,-0.248872,-0.327626,-0.679689,1.247378,1.075402,-0.395696,-0.327626,-0.276525,0.501311,-0.297,-0.15358,-0.500329,-0.466579,-0.596275,-0.453878,0.297248,0.820969,-0.637644,-0.452136,1.18634,0.732463,-0.226717,-0.075651,-0.149339,0.061218,censored
728,-1.459453,-1.215965,-0.283232,0,-0.346272,-0.509196,-0.529659,2.633876,-0.667293,-2.317366,1.545355,-0.861932,0.07083,-0.20702,-0.061297,-0.657523,0.100829,-0.346272,-0.391049,0.969458,-0.919428,-0.191649,-0.196955,-0.281283,-0.094986,3.325735,0.117722,-0.679689,0.198485,-0.13158,-0.395696,0.117721,3.864896,0.00758,6.475218,4.889032,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.313669,censored
729,0.411978,-0.266335,-0.283232,0,-0.068905,-0.337272,-0.292288,-0.61212,0.742038,0.625258,0.398781,-0.537757,0.615719,-0.20702,0.034372,-0.788823,-0.353124,-0.068905,-0.39612,-0.709959,-0.241976,0.324892,-0.196955,0.041799,-0.094986,-0.248872,-0.78257,-0.679689,0.781203,0.415838,-0.395696,-0.78257,-0.662576,0.055652,-0.297,-0.15358,0.199682,0.236467,-0.596275,2.271766,0.903909,-0.88435,1.693262,-0.452136,-0.364546,-0.425727,2.986899,-0.075651,-0.149339,0.340962,censored
730,0.049365,-0.266335,-0.283232,0,-0.623639,-0.704564,-0.753842,-1.007192,-0.913366,1.667856,0.398781,0.947151,-0.916578,-0.20702,1.479482,0.886376,2.562891,-0.623639,-0.345409,-0.709959,-0.919428,1.066058,-0.734958,0.411037,-0.094986,-0.248872,1.116731,-0.679689,0.198485,-0.661011,-0.395696,1.116731,-1.056269,0.652833,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.737498,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.896134,censored
731,0.319954,-0.266335,-0.283232,0,-0.207588,0.01439,0.050581,0.226798,0.173205,-0.152554,-0.898109,1.041343,-1.013776,-0.20702,0.220192,0.704379,-0.969447,-0.207588,0.031886,-0.709959,-0.137753,-0.124973,0.986653,1.74029,-0.094986,-0.248872,-1.839542,0.031334,-0.151146,-0.213194,0.778542,-1.839541,-0.053453,1.993077,-0.297,-0.15358,0.219567,-0.109705,0.521134,0.471495,1.166878,0.224458,1.736427,0.711854,1.148047,0.703866,-0.226717,-0.075651,2.500682,-0.871647,censored
732,-1.434068,2.582553,-0.283232,0,-0.762322,-0.470122,-0.47691,-1.042523,-0.617278,0.46905,-0.192484,-0.590394,0.670036,-0.20702,0.321379,0.302099,-0.660372,-0.762322,1.541063,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,1.547904,2.129718,-1.549669,-0.700762,-0.395696,1.547905,-0.606334,0.236929,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.478893,censored
733,0.149675,-0.266335,-0.283232,0,-0.346272,-0.446678,-0.450535,-1.445139,-0.066415,-0.046716,-0.118003,0.562423,-0.519573,-0.20702,0.814885,-0.999197,1.100815,-0.346272,-0.299768,-0.709959,0.513642,0.015529,-0.465956,1.518748,-0.094986,-0.248872,-1.013613,0.65968,-0.675592,-0.661011,-0.395696,-1.013612,0.110229,0.168616,-0.297,-0.15358,1.186083,1.227144,0.456169,-0.453878,1.46119,1.204336,-0.637644,-0.452136,2.484757,1.702111,-0.226717,-0.075651,-0.149339,-0.55369,censored
734,1.231538,0.683294,-0.283232,0,1.456613,1.702368,1.870425,0.586926,-0.206607,-1.025353,-0.59746,0.606862,-0.618804,-0.20702,-0.515032,-0.645016,0.237003,1.456613,-0.170006,0.549604,-0.059586,0.842402,-0.102013,0.280718,-0.094986,-0.248872,-0.725198,-0.153727,0.506983,0.886746,-0.395696,-0.725198,0.042304,1.523212,-0.297,-0.15358,1.822645,1.866465,2.090099,1.257428,-0.257165,0.140918,-0.052257,-0.452136,-0.364546,0.409863,-0.226717,-0.075651,-0.149339,-0.780286,censored
735,0.007008,-0.266335,-0.283232,0,-0.623639,-0.634231,-0.674719,0.887127,0.137179,0.092501,0.243384,-0.215217,-0.110042,5.732581,0.206882,-1.09809,0.687669,-0.623639,-0.162847,-0.709959,1.816433,0.294132,-0.196955,2.626459,-0.094986,-0.248872,-1.602979,1.535421,0.198485,-0.552193,-0.395696,-1.602979,-0.438711,1.565961,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,1.72316,0.842832,4.293119,-0.452136,-0.364546,6.612505,-0.226717,-0.075651,-0.149339,-0.320143,censored
736,1.207895,2.582553,-0.283232,0,-0.623639,0.592679,0.604447,0.488514,-0.370537,-0.529956,0.957198,0.550067,-0.506822,-0.20702,-0.635313,-1.046231,0.591381,-0.623639,2.788569,-0.709959,-0.919428,-0.23823,1.955058,-1.25053,-0.094986,6.900342,-0.542634,-0.211455,0.198485,-0.552193,-0.395696,-0.542633,0.018159,0.021127,1.740172,4.889032,0.086191,-0.118635,0.13958,0.155514,0.395207,0.210936,-0.116507,0.314394,0.631552,-0.425727,-0.226717,-0.075651,-0.149339,-0.424313,censored
737,0.238952,-0.266335,-0.283232,0,-0.207588,-0.313828,-0.384599,0.26033,0.477633,1.326529,-0.064171,-0.016176,-0.132367,-0.20702,0.247153,0.348916,0.852162,-0.207588,-0.36975,-0.709959,0.331251,-0.131257,-0.734958,0.521808,-0.094986,-0.248872,0.714955,0.520162,-0.151146,-0.512442,-0.395696,0.714956,-0.793807,-0.378035,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.432413,0.986764,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.295892,censored
738,-0.86473,-0.266335,-0.283232,0,0.347146,-0.079387,-0.081292,0.604627,-0.101208,-0.062815,0.057346,-0.20231,0.269566,-0.20702,0.882829,0.808515,-0.924827,0.347146,-0.473878,1.305341,0.057665,-0.500863,-0.734958,-0.450517,-0.094986,-0.248872,0.233957,0.942645,0.781203,0.789147,-0.395696,0.233957,-0.275577,-0.372764,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-0.577378,-0.88435,-0.637644,-0.452136,-0.364546,0.862964,-0.226717,-0.075651,-0.149339,0.260264,censored
739,-0.460422,-0.266335,-0.283232,0,0.208462,-0.00124,0.037394,0.803554,-0.913366,0.234283,-0.106258,0.174483,-0.119251,-0.20702,0.348475,-0.150153,-0.965487,0.208462,-0.345409,0.969458,-0.040044,-0.351693,-0.196955,0.5495,-0.094986,-0.248872,-0.691258,0.040222,-0.238553,0.080724,-0.395696,-0.691258,-0.580161,0.558972,-0.297,-0.15358,0.233238,0.270169,0.535102,0.483062,-0.177759,-0.323016,0.163605,0.726403,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.207954,censored
740,0.213894,-0.266335,-0.283232,0,-0.346272,-0.587343,-0.542846,0.763315,0.68839,0.985203,0.005973,-1.22104,1.320809,-0.20702,1.120128,-0.290916,-1.286249,-0.346272,-0.406262,-0.709959,0.253084,-0.002216,-0.196955,0.5495,-0.094986,-0.248872,-0.401087,0.920112,0.198485,-0.574624,-0.395696,-0.401086,-0.868796,0.725215,-0.297,-0.15358,1.586678,0.805653,1.917896,1.628211,-0.076064,0.363059,-0.637644,-0.452136,3.038788,-0.425727,-0.226717,-0.075651,-0.149339,0.795691,censored
741,-0.4632,-0.266335,-0.283232,0,-0.346272,-0.087201,0.063769,0.724058,-0.432222,0.169348,-0.562025,0.689532,-0.650738,-0.20702,-0.492218,-1.158592,-0.660372,-0.346272,0.293558,0.969458,0.817627,-1.090011,1.148054,0.687964,-0.094986,-0.248872,-1.195927,0.725015,-0.675592,-0.614375,-0.395696,-1.195926,-0.634031,1.027569,-0.297,-0.15358,0.926464,0.966399,-0.044384,2.288386,-0.200082,-0.336707,-0.637644,-0.452136,-0.364546,-0.425727,1.928757,-0.075651,3.163187,0.051489,censored
742,-1.152785,2.582553,-0.283232,0,-0.762322,-0.446678,-0.345037,0.384597,1.407445,1.025358,0.319559,-2.714394,2.861822,-0.20702,1.18712,-1.751241,-0.279938,-0.762322,2.149603,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,-0.248872,0.518007,-0.679689,-1.549669,-0.700762,-0.395696,0.518007,-0.806305,0.691942,-0.297,-0.15358,0.283902,0.902573,1.178434,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.207621,censored
743,-0.469999,-0.266335,-0.283232,0,-0.346272,-0.407605,-0.33185,-1.062907,0.428997,0.407573,0.826121,-1.643127,1.756366,-0.20702,1.613229,-1.275275,-0.792769,-0.346272,-0.162847,0.549604,-0.919428,0.010206,-0.196955,-1.25053,-0.094986,-0.248872,0.560427,0.427866,-0.675592,-0.552193,-0.395696,0.560426,-0.063169,0.000252,-0.297,-0.15358,0.261632,-0.271653,0.274015,-0.453878,0.315072,0.842832,0.595046,-0.452136,-0.364546,1.333831,-0.226717,-0.075651,-0.149339,0.199297,censored
744,-0.698426,-0.266335,-0.283232,0,-0.207588,-0.376346,-0.424161,-0.202416,0.435481,1.121733,0.847704,1.265048,-1.244622,-0.20702,-0.56954,0.476883,-0.145763,-0.207588,-0.406262,0.969458,-0.919428,-0.088201,-0.734958,-0.585904,-0.094986,-0.248872,1.295298,1.879993,1.247378,0.154675,3.831561,1.295297,-0.787077,0.479967,-0.297,-0.15358,-0.217908,-0.182934,0.409393,-0.453878,0.534108,1.111505,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.596013,censored
745,-1.595332,-0.266335,-0.283232,0,-0.623639,-0.704564,-0.727468,0.836477,2.259491,1.295499,-1.345899,-0.936687,1.027381,-0.20702,1.265483,-0.453783,-1.286249,-0.623639,-0.284555,1.809166,-0.294088,-1.158905,-0.196955,0.411037,-0.094986,-0.248872,0.53233,-0.679689,0.198485,-0.552193,-0.395696,0.532331,-1.056269,-0.921083,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.568729,censored
746,0.13728,-0.266335,-0.283232,0,-0.484955,-0.477937,-0.437348,-0.480429,-0.844391,-0.007748,0.261043,-0.107236,0.171459,-0.20702,0.581972,-1.291382,-0.119843,-0.484955,-0.061423,-0.709959,0.887109,1.055162,-0.01762,2.811078,-0.094986,-0.248872,0.16708,-0.679689,-0.384233,-0.59572,-0.395696,0.16708,0.095933,0.791303,-0.297,-0.15358,-0.202994,-0.167955,-0.596275,-0.453878,0.571088,1.156865,-0.637644,-0.452136,-0.364546,-0.425727,3.790303,-0.075651,4.267363,-0.068293,censored
747,0.135513,-0.266335,-0.283232,0,-0.623639,-0.657675,-0.582408,-0.260945,0.650071,0.426668,0.643648,-0.422913,0.49721,-0.20702,-1.798563,-1.570582,-1.286249,-0.623639,0.050142,-0.709959,0.643921,-0.685415,-0.196955,-1.25053,-0.094986,-0.248872,0.28883,-0.679689,-1.549669,-0.700762,-0.395696,0.288831,-0.181395,0.529654,-0.297,-0.15358,0.915551,0.955439,0.775091,-0.453878,1.125789,1.837271,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.340962,censored
748,0.335014,-0.266335,-0.283232,0,1.31793,1.256929,1.211061,-0.570041,0.002493,-0.610349,-0.294527,0.230119,-0.304467,-0.20702,-0.76115,0.701014,-0.37521,1.31793,-0.311178,0.549604,-0.467793,0.611743,-0.667707,-0.385131,-0.094986,0.197954,0.917032,0.342669,-0.020034,0.217965,0.729905,0.917032,0.388759,-0.043153,0.444338,1.740699,-0.349927,-0.491014,-0.328493,-0.453878,0.423386,0.444252,-0.258355,-0.452136,-0.364546,0.115676,-0.226717,-0.075651,-0.149339,-0.240229,censored
749,2.795382,1.632924,-0.283232,0,4.646333,3.695119,4.099074,0.419004,-0.311078,-1.625773,-0.908072,0.746542,-0.771024,-0.20702,-0.477396,-0.31994,-0.558748,4.646333,-0.363665,-0.709959,0.742659,0.156745,-0.170054,0.106416,-0.094986,-0.070142,-0.672619,0.210922,0.548116,4.167588,-0.395696,-0.672619,0.806278,0.588987,0.025903,1.740699,0.343594,0.45744,-0.013091,-0.260695,0.039261,-0.189916,0.188385,0.519855,-0.048773,0.045907,0.228821,-0.075651,-0.149339,-1.450059,censored
750,-0.314796,-0.266335,-0.283232,0,-0.068905,-0.306013,-0.239539,1.472609,0.681246,0.140563,0.980859,-0.386353,0.459483,-0.20702,0.062051,0.043098,-1.286249,-0.068905,-0.355551,0.549604,0.253084,-0.550004,-0.734958,0.041799,-0.094986,-0.248872,1.089492,1.272611,-0.384233,-0.349216,-0.395696,1.089492,0.01744,-0.170944,-0.297,-0.15358,0.627383,0.666022,0.17076,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.507439,censored
751,-1.233466,2.582553,-0.283232,0,-0.762322,-0.259125,-0.318662,0.824053,0.060095,-0.186901,1.694729,0.947151,-1.110974,-0.20702,-1.674698,0.39962,1.134594,-0.762322,2.271311,1.809166,-0.919428,-2.474154,4.645074,-1.25053,-0.094986,-0.248872,-0.914888,-0.679689,-1.549669,-0.700762,-0.395696,-0.914888,0.426199,0.909774,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,-0.402256,-0.88435,0.571788,1.326791,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.940857,censored
752,0.295814,-0.266335,-0.283232,0,-0.068905,-0.235681,-0.318662,0.824053,0.91903,0.431351,0.551245,-1.003967,1.096808,-0.20702,0.619126,0.225779,-0.317911,-0.068905,-0.416405,-0.709959,-0.65887,-0.849447,-0.01762,-0.696675,-0.094986,-0.248872,-0.914888,-0.679689,0.781203,0.067621,-0.395696,-0.914888,-0.327208,0.338334,-0.297,-0.15358,-0.874121,-0.841991,-0.596275,-0.453878,0.979264,1.657541,0.571788,-0.452136,-0.364546,1.300632,-0.226717,-0.075651,-0.149339,-0.091459,censored
753,-0.891345,-1.215965,-0.283232,0,0.069779,-0.407605,-0.318662,-0.815868,-0.798841,-0.341464,0.170084,0.947151,-0.916578,-0.20702,-0.901236,-0.643428,-1.286249,0.069779,-0.493197,1.389312,-0.509979,0.841238,-0.734958,-0.775797,4.306213,-0.248872,-0.914888,-0.679689,0.947694,0.314125,-0.395696,-0.914888,-0.156399,1.067084,-0.297,-0.15358,2.468851,2.515473,0.257594,3.78887,0.288504,-0.88435,-0.637644,-0.452136,1.947153,-0.425727,-0.226717,-0.075651,-0.149339,-0.261339,censored
754,-1.416962,2.582553,-0.283232,0,-0.762322,-0.38416,-0.397786,1.242756,-0.396786,0.447794,-0.632788,0.339076,-0.289098,-0.20702,0.335004,-0.917136,-0.194294,-0.762322,1.906187,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,-0.353596,-0.679689,-1.549669,-0.700762,-0.395696,-0.353595,-0.502789,0.241115,-0.297,-0.15358,-0.245832,-0.210979,-0.596275,-0.453878,1.243811,1.982038,-0.637644,-0.452136,2.242263,-0.425727,-0.226717,-0.075651,-0.149339,0.306132,censored
755,0.299711,-0.266335,-0.283232,0,-0.484955,-0.243496,-0.199977,-0.119342,-0.277015,0.610843,-0.220299,-0.859003,0.947218,-0.20702,0.005771,-0.18359,-0.872363,-0.484955,0.3037,-0.709959,0.122805,-0.34345,0.341049,1.334129,-0.094986,-0.248872,0.390943,0.249228,-1.549669,-0.700762,1.138389,0.390943,-0.304833,0.817466,-0.297,-0.15358,-0.397837,-0.363643,0.133646,-0.453878,0.087961,-0.160048,0.396225,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.47298,censored
756,-1.42778,-0.266335,-0.283232,0,-0.484955,-0.376346,-0.318662,-0.269227,-0.798841,1.35873,-1.545142,-0.077186,0.14045,-0.20702,-0.645777,-0.295745,-0.80208,-0.484955,0.121138,1.809166,0.811423,1.55989,-0.01762,0.226418,-0.094986,-0.248872,0.298019,-0.679689,-1.549669,-0.700762,-0.395696,0.298019,-0.936968,0.999215,-0.297,-0.15358,-0.316959,-0.282414,0.257594,-0.453878,-0.402256,-0.037053,-0.637644,-0.452136,1.947153,-0.425727,-0.226717,-0.075651,-0.149339,1.267579,censored
