'CRIE Readability 1.0','SVM readability prediction 1.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,class
0.16128,-0.266335,0,-0.623639,-0.548269,-0.516472,0.212679,0.444355,0.805556,0.345619,0.671071,-0.631688,-0.20702,-1.435306,-1.247298,-1.286249,-0.623639,0.202277,-0.709959,2.20727,0.010206,-0.734958,0.687964,-0.094986,3.325735,1.877989,-0.679689,-1.549669,-0.700762,-0.395696,1.877989,-0.400114,-0.0011,3.000001,-0.097027,-0.061528,-0.596275,1.518627,-0.129588,0.297406,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.374871,1.04354,-1.025677,1.293308,1.267248,0.744001,-2.955028,-0.781133,-0.780868,-0.14644,uncensored
0.563383,-0.266335,0,0.347146,0.100352,0.050581,-0.13088,0.173205,0.353115,0.099499,-1.357545,1.46167,-0.20702,1.230577,1.386867,-0.652645,0.347146,-0.406262,-0.709959,1.002189,0.242671,-0.137176,-0.01974,-0.094986,-0.248872,-1.045911,0.742357,0.781203,0.571512,-0.395696,-1.045911,-0.532754,-1.447124,-0.297,-0.509558,-0.475848,-0.596275,-0.453878,1.166878,0.778862,1.736427,0.711854,-0.364546,2.963052,-0.226717,-0.075651,-0.149339,0.0176,1.668554,-1.648292,1.293308,-0.540644,0.002951,0.474642,-0.478178,-0.478226,-0.146423,uncensored
0.313277,-0.266335,0,-0.623639,-0.39979,-0.410973,0.06351,-0.31958,1.133605,0.750112,0.04193,0.017532,-0.20702,-0.08242,-0.235279,-0.728402,-0.623639,0.445693,-0.709959,-0.919428,1.69957,0.879052,0.687964,-0.094986,-0.248872,0.627613,1.824348,-1.549669,-0.700762,-0.395696,0.627613,-0.779993,1.457591,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-0.29714,-0.88435,0.755832,1.597497,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.230649,1.612557,-1.592507,1.293308,-1.836843,-1.48402,-0.382776,-0.589128,-0.589545,-0.146515,uncensored
0.459127,-0.266335,0,-0.346272,0.139425,0.142892,-1.468109,-0.154639,-1.031729,0.03148,-0.233474,0.048744,-0.20702,-0.083886,-0.453783,1.338165,-0.346272,0.384839,-0.709959,-0.919428,0.358016,2.493062,-1.25053,-0.094986,-0.248872,0.16708,-0.679689,-0.675592,-0.334558,0.685136,0.16708,0.71129,-1.212222,-0.297,-0.202994,-0.167955,-0.082013,0.397885,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.886805,-0.2257,0.238688,-0.819484,0.156522,-0.158022,-0.382776,-0.589128,-0.589126,-0.146382,uncensored
0.4569,-0.266335,0,-0.346272,-0.368531,-0.371412,0.796163,0.077624,0.497593,1.305789,-0.483171,0.559391,-0.20702,0.12945,0.247065,-0.762556,-0.346272,-0.208487,-0.709959,-0.65887,0.308329,0.072047,-0.281283,-0.094986,-0.248872,-2.195865,-0.679689,-0.675592,-0.334558,-0.395696,-2.195865,-1.056269,-1.445671,-0.297,-0.271476,-0.841991,-0.596275,1.07582,-0.345867,0.032114,0.670517,-0.452136,-0.364546,1.441559,-0.226717,-0.075651,-0.149339,0.040285,-0.502109,0.514033,-0.819484,-1.358475,-0.988253,0.474642,-0.239426,-0.23972,-0.097868,uncensored
0.877655,-0.266335,0,0.624513,0.608308,0.446199,-0.889738,0.563075,-0.546156,0.90837,0.050956,0.008218,-0.20702,0.270295,1.666626,-0.130351,0.624513,-0.339876,-0.709959,0.256806,0.657433,-0.343683,-0.24352,-0.094986,-0.248872,0.841641,-0.160835,0.993101,1.025657,0.46118,0.841642,0.542185,-0.312797,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-0.103549,0.329346,-0.637644,-0.452136,0.739238,-0.425727,-0.226717,-0.075651,-0.149339,-0.366939,-1.186666,-1.735169,-0.819484,-0.249946,-0.0896,1.332059,14.586645,14.586328,-0.14611,uncensored
1.201837,1.632924,0,1.595297,1.811773,1.55393,-1.118622,-0.446457,-0.306588,0.45058,1.240192,-1.270271,-0.20702,-0.795206,0.980874,0.161291,1.595297,-0.294697,0.129749,0.022924,0.593133,-0.256733,0.01103,-0.094986,0.148306,-0.243124,-0.384341,-0.189994,0.385854,-0.395696,-0.243124,-0.17456,-0.744078,0.345493,-0.722687,-0.841991,-0.596275,-0.453878,1.159925,1.41856,-0.308927,0.031368,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.066195,-1.100693,1.110322,-0.819484,-1.132924,-0.845213,0.474642,0.055504,0.05525,-0.127145,uncensored
-0.58752,-1.215965,0,0.208462,-0.235681,-0.252726,2.039856,-0.023824,-0.027008,0.363951,-0.273499,-0.222307,8.338732,-0.335126,-1.464679,0.483471,0.208462,-0.512757,0.801516,-0.789149,0.87108,-0.600457,-0.419747,-0.094986,0.64478,-0.601205,0.313291,-0.238553,0.39785,-0.395696,-0.601204,-0.323349,0.521203,1.863104,-0.36499,-0.330653,-0.596275,-0.453878,-0.461804,-0.88435,0.467527,1.173435,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.002268,-0.956462,0.966643,-0.819484,0.219634,0.155118,0.474642,0.027415,0.027462,-0.14652,uncensored
1.151371,1.632924,0,0.347146,0.874008,0.775881,-0.751557,0.514825,-1.645023,1.111777,-1.270284,1.371624,-0.20702,1.997087,0.57474,0.600585,0.347146,-0.034377,-0.709959,0.308918,0.451395,-0.01762,0.472576,-0.094986,-0.248872,0.00594,-0.679689,-0.384233,-0.434605,-0.395696,0.005941,1.090768,-1.109164,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,0.522144,0.766633,-0.637644,-0.452136,0.536336,-0.425727,-0.226717,-0.075651,-0.149339,-1.506707,-1.120456,1.130007,-0.819484,0.610205,0.408281,0.474642,-0.281559,-0.281425,0.602728,uncensored
-0.293462,-0.266335,0,-0.068905,-0.110645,-0.120853,-2.242759,-0.154639,0.463173,2.894267,-0.779701,0.703388,-0.20702,-0.334758,-0.034983,0.977951,-0.068905,-0.26427,1.179385,-0.354885,0.387799,0.879052,-0.142819,-0.094986,-0.248872,0.596786,-0.679689,0.198485,-0.255056,-0.395696,0.596787,-0.503122,-0.486362,-0.297,-0.874121,-0.841991,-0.596275,0.648404,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.810403,1.614355,-1.594299,1.293308,0.050573,0.024313,0.474642,0.378522,0.378524,-0.146544,uncensored
-2.159134,2.582553,0,-0.762322,-0.501381,-0.62197,-0.524326,-0.913366,-2.428066,1.072166,0.034667,0.025027,-0.20702,0.586712,2.114855,0.42448,-0.762322,0.87167,1.809166,-0.919428,-2.474154,1.417055,-1.25053,-0.094986,-0.248872,1.652431,-0.679689,-1.549669,-0.700762,-0.395696,1.652431,4.192974,-2.092749,-0.297,-0.874121,-0.841991,-0.596275,4.543136,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.005437,1.287538,-1.268738,1.293308,-1.210221,-1.619559,-3.812445,-0.759064,-0.759433,1.226328,uncensored
0.089965,-0.266335,0,-0.623639,-0.431049,-0.424161,1.407136,-1.250578,-1.244799,0.623242,-0.110895,-0.077747,3.617107,2.773722,-0.137357,0.42448,-0.623639,0.415266,-0.709959,-0.919428,-1.196484,0.879052,-1.25053,-0.094986,-0.248872,-1.204637,-0.679689,0.198485,-0.465139,1.717932,-1.204637,0.746314,-0.635782,-0.297,-0.217908,-0.182934,0.409393,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.205115,0.069597,-0.055475,-0.819484,-0.040379,0.029866,0.474642,-0.506267,-0.506257,-0.052393,uncensored
-1.205941,2.582553,0,-0.762322,-0.102831,-0.054917,0.123904,0.209134,0.545685,-0.59746,0.963532,-0.933482,-0.20702,-0.185044,0.028123,-0.934729,-0.762322,3.488389,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,-0.248872,0.742474,-0.679689,-1.549669,-0.700762,-0.395696,0.742474,-0.550807,-1.232946,-0.297,-0.469606,-0.435723,0.023658,0.572905,-0.591505,-0.88435,0.240437,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.946436,-1.013673,1.023636,-0.819484,-0.229317,-0.089736,1.332059,0.116362,0.116322,-0.146355,uncensored
0.70129,-0.266335,0,0.347146,0.608308,0.419825,0.467985,-1.024739,0.014456,-0.398161,0.572212,-0.529674,-0.20702,-0.58829,1.275207,0.12628,0.347146,-0.216939,-0.709959,0.253084,0.94385,0.101936,0.595655,-0.094986,1.339842,-1.10962,-0.679689,0.004246,-0.24251,-0.395696,-1.10962,-0.169073,-0.541965,2.001827,-0.603207,-0.025727,-0.181091,-0.453878,1.929852,1.175592,1.126574,0.412847,-0.364546,1.253118,1.394832,-0.075651,1.322895,-0.342382,0.280849,-0.265916,0.236912,-1.613061,-1.680938,-2.097611,-0.469401,-0.469827,-0.134099,uncensored
0.147604,-0.266335,0,-0.484955,-0.048128,-0.134041,-1.590954,0.354953,-0.899737,0.278175,-0.396242,0.16694,4.369394,0.391956,0.58384,0.245747,-0.484955,0.405123,-0.709959,0.331251,1.997693,-0.376289,0.041799,-0.094986,2.134199,1.044771,-0.679689,-1.549669,-0.700762,-0.395696,1.044771,1.32819,-1.162262,1.572941,-0.874121,-0.841991,-0.596275,-0.453878,0.546251,0.45615,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.83183,-1.127815,1.137338,-0.819484,0.386777,-0.279309,-0.382776,-0.68182,-0.681811,-0.146525,uncensored
0.290291,-0.266335,0,-0.207588,-0.173163,-0.226352,1.407136,-0.407548,-0.516636,0.230435,0.973809,-0.944087,-0.20702,-0.816949,1.654175,-0.858566,-0.207588,-0.223701,-0.709959,1.881573,-0.476072,-0.304555,1.075663,-0.094986,-0.248872,-1.293921,1.240073,-0.151146,-0.077172,-0.395696,-1.293921,-0.122051,-0.856361,-0.297,-0.381961,-0.841991,-0.596275,0.795375,0.127327,0.612541,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.654893,1.575485,-1.555578,1.293308,2.166431,2.038262,-1.240193,-0.209777,-0.209223,-0.146425,uncensored
-2.413843,-1.215965,0,-0.762322,-0.860858,-0.885715,-2.455788,0.604087,-2.428066,0.398781,-1.146003,1.243377,-0.20702,3.191457,-2.799061,-1.286249,-0.762322,-0.345409,1.809166,-0.919428,-0.685415,-0.734958,-1.25053,-0.094986,-0.248872,2.723832,-0.679689,-1.549669,-0.700762,-0.395696,2.723832,4.192974,-2.076036,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.705316,1.215628,-1.197104,1.293308,1.319079,1.017465,-0.382776,-0.079321,-0.07902,-0.14652,uncensored
-0.351188,-0.266335,0,-0.484955,-0.618602,-0.582408,-0.260945,1.109905,-2.055709,0.949732,-1.917052,1.662144,-0.20702,0.099647,-2.408182,1.824167,-0.484955,-0.284555,-0.709959,0.539698,-0.486666,-0.734958,-0.142819,-0.094986,-0.248872,0.775831,-0.679689,0.781203,-0.229516,-0.395696,0.775831,3.208742,0.132903,-0.297,0.915551,0.955439,-0.596275,4.088862,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.841735,0.110379,-0.0961,-0.819484,-0.57484,-1.483309,-1.240193,-0.793394,-0.793675,0.27867,uncensored
-2.076939,-1.215965,0,-0.762322,-0.720193,-0.740655,-0.386364,-1.780482,-1.842934,1.649353,0.842493,-0.808581,-0.20702,-0.930958,0.184388,1.15765,-0.762322,0.323985,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,0.427973,-0.679689,-1.549669,-0.700762,-0.395696,0.427974,3.143126,-1.346034,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.919688,-0.595302,0.60687,-0.819484,0.764166,0.231508,0.474642,0.70154,0.701644,-0.14652,uncensored
-1.975055,-0.266335,0,-0.623639,-0.626416,-0.635157,-0.457724,1.284325,-2.004351,1.58301,-5.371556,5.219045,-0.20702,4.662117,-0.511548,1.368331,-0.623639,-0.071566,1.809166,-0.919428,0.299251,-0.734958,0.411037,-0.094986,-0.248872,1.615486,-0.679689,1.946639,-0.294807,-0.395696,1.615487,3.143126,-1.7322,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.550081,-0.730662,0.741711,-0.819484,-1.373988,-1.617289,0.474642,-0.379869,-0.380262,0.057763,uncensored
0.487181,-0.266335,0,-0.068905,0.350422,0.235203,-1.083434,0.045026,-0.919043,0.079809,0.762034,-0.832303,-0.20702,-1.03996,1.468287,0.334442,-0.068905,0.009573,-0.709959,0.643921,0.294132,0.520383,0.041799,-0.094986,-0.248872,0.862978,-0.679689,0.198485,-0.469582,3.609073,0.862978,0.597845,-1.330408,-0.297,-0.252446,-0.841991,-0.596275,-0.453878,-0.707645,-0.411648,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.520629,-1.113552,1.123131,-0.819484,-0.241482,0.002737,-1.240193,-0.656073,-0.656085,-0.146557,uncensored
0.336684,-0.266335,0,-0.346272,0.092537,0.024207,0.844812,-0.298701,-1.339277,0.322066,-0.620472,0.569162,1.786989,1.129443,0.373214,0.662683,-0.346272,0.247917,-0.709959,-0.919428,0.441315,-0.734958,0.411037,-0.094986,-0.248872,0.486096,-0.679689,-1.549669,-0.700762,2.012235,0.486096,0.919623,-1.370054,-0.297,-0.500329,-0.841991,-0.596275,-0.453878,1.224091,0.820969,0.985138,1.934779,-0.364546,0.732463,-0.226717,-0.075651,-0.149339,-1.192451,-0.521241,0.533094,-0.819484,-0.025648,-0.088382,0.474642,-0.35178,-0.35179,-0.1325,uncensored
-0.130728,-0.266335,0,0.624513,0.053463,0.037394,-0.645042,1.931859,-1.301688,-0.106258,0.975059,-0.945378,-0.20702,-0.317301,0.425696,-0.003202,0.624513,-0.511374,-0.080178,0.007001,0.119185,-0.148045,0.360686,-0.094986,-0.248872,1.116731,1.480043,1.628793,0.631802,-0.395696,1.116731,1.346074,0.063872,-0.297,-0.135881,-0.100551,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.917499,-1.031533,1.041425,-0.819484,2.138901,2.473098,0.474642,0.631319,0.631923,-0.133211,uncensored
0.003853,-0.266335,0,0.069779,-0.048128,-0.068104,-0.242654,0.477633,0.074998,-1.958067,-0.102857,0.16694,-0.20702,-0.024637,0.732816,-0.929847,0.069779,-0.328022,-0.709959,0.117487,0.240067,-0.273812,0.964892,-0.094986,-0.248872,0.714955,0.120212,0.448221,-0.095606,-0.395696,0.714956,0.136128,0.797063,-0.297,-0.463988,-0.43008,-0.596275,-0.453878,0.432413,-0.260645,1.142909,2.16684,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.170439,1.420245,-1.400932,1.293308,-0.22274,-0.153463,0.474642,0.729629,0.729568,0.950507,uncensored
-1.093758,-1.215965,0,0.069779,-0.204422,-0.305475,-0.846236,1.671925,-0.607657,1.034756,1.076434,-1.412098,-0.20702,-0.772837,0.988749,1.564966,0.069779,-0.484503,1.305341,-0.919428,0.358016,-0.581243,-0.696675,-0.094986,-0.248872,2.128609,-0.679689,0.448221,0.437601,-0.395696,2.12861,1.071803,0.315293,-0.297,-0.327277,-0.841991,-0.596275,-0.453878,-0.415048,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.037978,-0.961912,0.972072,-0.819484,-0.780337,-0.556105,1.332059,1.970206,1.969999,1.412284,uncensored
-1.235827,-0.266335,0,-0.207588,-0.220051,-0.305475,-1.919271,-0.014134,-1.517862,0.099499,0.325484,-0.275072,-0.20702,-0.427232,2.183104,-1.286249,-0.207588,-0.296725,1.179385,-0.724009,1.431372,-0.519756,0.078723,-0.094986,-0.248872,1.533387,0.386845,-0.151146,-0.294807,-0.395696,1.533386,2.338523,0.938081,-0.297,0.766412,0.805653,-0.596275,-0.453878,-0.415048,-0.052744,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.371849,-1.145519,1.154975,-0.819484,0.320981,0.282045,0.474642,-0.365824,-0.365739,-0.146301,uncensored
-0.002261,-0.266335,0,-0.623639,-0.26694,-0.371412,-2.455788,-1.780482,-1.675754,1.924204,0.355946,-0.306506,-0.20702,-0.160783,1.187228,0.808521,-0.623639,0.536973,-0.709959,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,2.723832,-0.679689,-1.549669,-0.700762,-0.395696,2.723832,2.488774,-0.261919,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.878453,-0.686502,0.697721,-0.819484,-0.540762,-0.438315,0.474642,0.055504,0.055377,-0.084885,uncensored
1.136924,0.683294,0,0.763196,1.413223,1.039627,-0.877189,-0.057367,-1.115271,0.113887,0.803881,-0.768737,-0.20702,-0.808695,0.49657,1.674628,0.763196,-0.162847,-0.709959,0.640061,0.256714,0.251382,0.734119,-0.094986,-0.248872,-0.057689,-0.679689,-0.966951,-0.098935,-0.395696,-0.057689,0.608354,-0.255992,-0.297,-0.495537,-0.461766,-0.596275,0.026604,0.080391,0.267105,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.839583,1.692965,-1.672607,1.293308,1.918731,2.723193,0.474642,-0.295603,-0.294964,-0.146539,uncensored
0.409288,-0.266335,0,0.347146,0.076908,0.090143,-1.248624,-0.515938,-0.965237,0.567127,-0.540808,0.618868,-0.20702,-0.373608,1.061873,-0.980761,0.347146,-0.385978,-0.709959,0.788676,0.410946,-0.495845,-0.01974,-0.094986,-0.248872,1.958546,-0.679689,0.781203,0.430049,-0.395696,1.958546,1.11344,-0.426848,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.52627,-1.153277,1.162701,-0.819484,0.246471,0.219244,0.474642,-0.141116,-0.141053,-0.146471,uncensored
0.459535,-0.266335,0,0.485829,0.405125,0.367076,-0.800249,-0.04625,0.185522,-0.659396,-0.450029,0.319996,2.894772,0.345297,0.974124,-0.308689,0.485829,-0.314982,-0.709959,1.08687,0.41906,0.125847,0.24488,-0.094986,-0.248872,0.427973,-0.679689,-0.151146,0.181102,-0.395696,0.427974,0.106469,-0.125483,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,0.301662,-0.028984,0.583306,0.445799,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.052534,0.941608,-0.924137,1.293308,1.442516,1.609894,1.332059,-0.411468,-0.411054,-0.145827,uncensored
-0.072468,2.582553,0,-0.623639,0.186314,0.050581,-0.667397,-1.512854,-2.478633,-0.773408,-0.347988,0.419894,-0.20702,0.155375,0.363135,-0.335844,-0.623639,1.510636,-0.709959,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,-0.248872,-0.450689,-0.679689,-1.549669,-0.700762,-0.395696,-0.450689,2.279097,-1.49925,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,1.618857,2.442075,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.094362,0.394571,-0.379201,0.236912,-1.315668,-1.515387,-2.097611,-0.701131,-0.701496,-0.146539,uncensored
-1.536938,2.582553,0,-0.762322,-0.571713,-0.661532,-1.382754,1.109905,0.757651,0.099499,1.529428,-1.517439,-0.20702,-0.837522,3.206836,-0.335844,-0.762322,0.689108,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,1.533387,-0.679689,-1.549669,-0.700762,-0.395696,1.533386,-0.599813,-2.17104,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.462626,0.868574,-0.851383,1.293308,0.161255,-0.133192,0.474642,0.448744,0.448731,-0.071057,uncensored
0.010194,-0.266335,0,-0.207588,0.061278,-0.015355,-0.16853,0.444355,-2.751429,0.345619,2.173031,-2.181582,-0.20702,-1.128607,1.662258,-0.610961,-0.207588,-0.028968,-0.709959,0.956591,0.643717,-0.089354,0.078723,-0.094986,-0.248872,-0.448078,-0.679689,-0.151146,-0.154899,-0.395696,-0.448078,2.912107,-0.351066,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.653066,1.444603,-1.425199,1.293308,-2.07024,-1.589312,0.474642,0.79985,0.799366,-0.146227,uncensored
-0.5442,-0.266335,0,-0.346272,-0.548269,-0.556033,4.166368,0.387308,-2.31104,0.398781,-2.105966,2.233977,-0.20702,1.473946,-0.166606,-1.286249,-0.346272,-0.421476,-0.709959,-0.919428,-0.94966,-0.734958,-0.419747,-0.094986,-0.248872,1.805488,-0.679689,1.072562,0.006106,-0.395696,1.805488,3.884196,-0.956738,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.833939,-0.211644,0.224686,-0.819484,-0.32568,-0.56833,0.474642,-0.084939,-0.085061,-0.140665,uncensored
-0.091019,-0.266335,0,-0.623639,-0.337272,-0.397786,-1.22294,-0.396786,-0.772268,-0.202968,0.936069,-0.905143,-0.20702,0.464883,1.239237,-0.740271,-0.623639,0.47612,-0.709959,-0.919428,1.358858,0.879052,-1.25053,-0.094986,-0.248872,1.356086,-0.679689,-1.549669,-0.700762,-0.395696,1.356086,1.221714,-1.251727,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.6517,-0.913142,0.923491,-0.819484,0.857433,0.72787,0.474642,-0.281559,-0.281348,-0.146441,uncensored
0.788165,-0.266335,0,0.208462,0.342608,0.261578,0.082989,0.432005,-0.105637,0.836134,-0.290487,0.360558,-0.20702,0.118361,0.677408,0.830117,0.208462,-0.216094,-0.709959,1.783863,0.064807,-0.062454,1.795676,-0.094986,0.64478,-0.424098,-0.085948,-0.238553,0.048079,-0.395696,-0.424098,-0.045632,-0.756042,0.994609,-0.569692,-0.841991,-0.596275,-0.453878,0.794112,0.967474,0.684003,0.519855,-0.364546,0.517541,-0.226717,-0.075651,-0.149339,-0.266593,0.678722,-0.66226,1.293308,-0.25027,-0.108138,0.474642,-0.113027,-0.113069,-0.146481,uncensored
0.455459,-0.266335,0,0.347146,-0.040313,-0.120853,-0.964586,0.514825,0.222236,0.666154,-1.097503,1.193329,-0.20702,0.695696,1.861933,-0.531515,0.347146,-0.494163,-0.709959,2.166739,0.533606,-0.615401,-0.881293,-0.094986,-0.248872,2.014817,-0.679689,0.781203,0.495339,-0.395696,2.014817,0.013021,-0.8106,-0.297,-0.439863,-0.40585,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.942809,1.662522,-1.642281,1.293308,-0.32776,0.181662,-0.382776,0.229653,0.229643,-0.145633,uncensored
0.363161,-0.266335,0,0.347146,0.389496,0.274765,0.648347,0.077624,-0.923442,-0.652524,-1.090146,1.081987,1.361302,0.633111,1.563293,0.022983,0.347146,-0.291316,-0.709959,1.327887,-0.300544,-0.01762,0.718734,-0.094986,-0.248872,-0.719956,-0.679689,-0.384233,0.180215,-0.395696,-0.719956,0.407177,-0.439227,-0.297,-0.271476,-0.841991,-0.596275,-0.453878,-0.345867,0.032114,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.878453,-0.832627,0.843284,-0.819484,0.541932,0.014942,-1.240193,-0.673238,-0.673166,-0.146385,uncensored
0.890869,-0.266335,0,0.485829,0.498902,0.459387,-1.033059,0.522795,-0.745813,0.326632,-0.617808,0.60214,-0.20702,-0.012335,-0.693097,1.234021,0.485829,-0.272384,-0.709959,-0.224606,-0.052404,0.018247,-0.087434,-0.094986,-0.248872,0.140991,-0.679689,-0.151146,0.49201,0.453529,0.140991,0.526978,-0.406929,-0.297,0.444164,0.482009,-0.596275,1.553851,-0.112383,0.318509,-0.065324,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.740642,-1.116039,1.125608,-0.819484,-0.159038,0.322422,-0.382776,-0.558231,-0.558186,-0.146261,uncensored
0.402803,-0.266335,0,0.208462,0.201943,0.129705,-1.789767,1.109905,-0.215326,-0.390705,1.320249,-1.301583,-0.20702,-1.481737,0.441582,1.073377,0.208462,-0.292161,-0.709959,-0.621647,-0.144203,-0.196955,-0.419747,-0.094986,-0.248872,1.061313,-0.017702,-0.238553,0.316237,-0.395696,1.061313,0.192956,-0.281153,-0.297,-0.534701,-0.501099,-0.596275,0.407676,0.590216,0.664158,-0.637644,-0.452136,-0.364546,-0.425727,1.804879,-0.075651,-0.149339,0.209248,1.116933,-1.098788,1.293308,0.405018,-0.034757,0.474642,-0.393913,-0.393868,-0.146177,uncensored
0.149322,-0.266335,0,-0.484955,-0.39979,-0.424161,-0.846236,-1.250578,0.939692,-0.499066,0.971616,-0.941825,-0.20702,-0.425648,-0.54685,2.135209,-0.484955,-0.041139,-0.709959,-0.606758,-0.593139,-0.01762,0.041799,-0.094986,-0.248872,-1.918905,-0.679689,-1.549669,-0.700762,-0.395696,-1.918905,-0.70632,-1.045838,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,2.974794,1.111505,2.211241,3.738225,-0.364546,1.60754,-0.226717,-0.075651,-0.149339,-0.204712,1.572643,-1.552746,1.293308,0.252694,-0.03052,0.474642,-0.070895,-0.070872,-0.146559,uncensored
